compound_id	BIOCHEMICAL	KEGG	PUBCHEM
CPD00037	1-linolenoyl-GPC (18:3)*	NA	NA
CPD00038	1-linolenoylglycerol (18:3)	NA	53480978
CPD00039	1-linoleoyl-2-arachidonoyl-GPC (18:2/20:4n6)*	NA	NA
CPD00040	1-linoleoyl-2-linolenoyl-GPC (18:2/18:3)*	NA	NA
CPD00041	1-linoleoyl-GPA (18:2)*	NA	NA
CPD00042	1-linoleoyl-GPC (18:2)	C04100	11988421
CPD00043	1-linoleoyl-GPE (18:2)*	NA	52925130
CPD00044	1-linoleoyl-GPG (18:2)*	NA	NA
CPD00045	1-linoleoyl-GPI (18:2)*	NA	NA
CPD00046	1-linoleoylglycerol (18:2)	NA	5283469
CPD00047	1-methylguanidine	C02294	10111
CPD00048	1-methylhistidine	C01152	92105
CPD00049	1-methylimidazoleacetate	C05828	75810
CPD00050	1-methylnicotinamide	C02918	10129985
CPD00051	1-methylurate	C16359	69726
CPD00052	1-methylxanthine	C16358	80220
CPD00053	1-myristoylglycerol (14:0)	C01885	79050
CPD00054	1-oleoyl-2-linoleoyl-GPC (18:1/18:2)*	NA	NA
CPD00055	1-oleoyl-2-linoleoyl-GPE (18:1/18:2)*	NA	9546753
CPD00056	1-oleoyl-GPC (18:1)	NA	16081932
CPD00057	1-oleoyl-GPE (18:1)	NA	9547071
CPD00058	1-oleoyl-GPG (18:1)*	NA	NA
CPD00059	1-oleoyl-GPI (18:1)*	NA	NA
CPD00060	1-oleoylglycerol (18:1)	NA	5283468
CPD00061	1-palmitoleoyl-2-linoleoyl-GPC (16:1/18:2)*	NA	NA
CPD00062	1-palmitoleoyl-GPC (16:1)*	NA	24779461
CPD00063	1-palmitoleoylglycerol (16:1)*	NA	NA
CPD00064	1-palmitoyl-2-alpha-linolenoyl-GPC (16:0/18:3n3)*	NA	NA
CPD00065	1-palmitoyl-2-arachidonoyl-GPC (16:0/20:4n6)	NA	10747814
CPD00066	1-palmitoyl-2-arachidonoyl-GPE (16:0/20:4)*	NA	9546800
CPD00067	1-palmitoyl-2-arachidonoyl-GPI (16:0/20:4)*	NA	NA
CPD00068	1-palmitoyl-2-gamma-linolenoyl-GPC (16:0/18:3n6)*	NA	NA
CPD00069	1-palmitoyl-2-linoleoyl-GPC (16:0/18:2)	NA	5287971
CPD00070	1-palmitoyl-2-linoleoyl-GPE (16:0/18:2)	NA	9546747
CPD00071	1-palmitoyl-2-linoleoyl-GPI (16:0/18:2)	NA	NA
CPD00072	1-palmitoyl-2-oleoyl-GPC (16:0/18:1)	NA	6436017
CPD00073	1-palmitoyl-2-oleoyl-GPE (16:0/18:1)	NA	5283496
CPD00074	1-palmitoyl-2-oleoyl-GPI (16:0/18:1)*	NA	NA
CPD00075	1-palmitoyl-2-palmitoleoyl-GPC (16:0/16:1)*	NA	NA
CPD00076	1-palmitoyl-2-stearoyl-GPC (16:0/18:0)	NA	NA
CPD00077	1-palmitoyl-GPA (16:0)	C04036	6419701
CPD00078	1-palmitoyl-GPC (16:0)	NA	86554
CPD00079	1-palmitoyl-GPE (16:0)	NA	9547069
CPD00080	1-palmitoyl-GPG (16:0)*	NA	3300276
CPD00081	1-palmitoyl-GPI (16:0)	NA	NA
CPD00082	1-stearoyl-2-arachidonoyl-GPC (18:0/20:4)	NA	16219824
CPD00083	1-stearoyl-2-arachidonoyl-GPE (18:0/20:4)	NA	5289133
CPD00084	1-stearoyl-2-arachidonoyl-GPI (18:0/20:4)	NA	NA
CPD00085	1-stearoyl-2-arachidonoyl-GPS (18:0/20:4)	NA	NA
CPD00086	1-stearoyl-2-linoleoyl-GPC (18:0/18:2)*	NA	NA
CPD00087	1-stearoyl-2-linoleoyl-GPE (18:0/18:2)*	NA	9546749
CPD00088	1-stearoyl-2-linoleoyl-GPI (18:0/18:2)	NA	NA
CPD00089	1-stearoyl-2-oleoyl-GPC (18:0/18:1)	NA	NA
CPD00090	1-stearoyl-2-oleoyl-GPE (18:0/18:1)	NA	NA
CPD00091	1-stearoyl-2-oleoyl-GPI (18:0/18:1)*	NA	NA
CPD00092	1-stearoyl-2-oleoyl-GPS (18:0/18:1)	NA	9547087
CPD00093	1-stearoyl-GPC (18:0)	NA	497299
CPD00094	1-stearoyl-GPE (18:0)	NA	9547068
CPD00095	1-stearoyl-GPG (18:0)	NA	NA
CPD00096	1-stearoyl-GPI (18:0)	NA	NA
CPD00097	1-stearoyl-GPS (18:0)*	NA	9547101
CPD00098	10-heptadecenoate (17:1n7)	NA	5312435
CPD00099	10-nonadecenoate (19:1n9)	NA	5312513
CPD00100	10-undecenoate (11:1n1)	NA	NA
CPD00101	12,13-DiHOME	C14829	10236635
CPD00102	13-HODE + 9-HODE	NA	43013
CPD00103	13-methylmyristate	NA	151014
CPD00104	15-methylpalmitate	NA	17903417
CPD00105	16-hydroxypalmitate	C18218	10466
CPD00106	16a-hydroxy DHEA 3-sulfate	NA	NA
CPD00107	17-methylstearate	NA	3083779
CPD00108	17alpha-hydroxypregnenolone sulfate	NA	152971
CPD00109	2'-deoxyuridine	C00526	13712
CPD00110	2,3-dihydroxyisovalerate	C04039	677
CPD00111	2-acetamidophenol sulfate	NA	181671
CPD00112	2-aminoadipate	C00956	469
CPD00113	2-aminobutyrate	C02261	439691
CPD00114	2-aminoheptanoate	NA	227939
CPD00115	2-aminooctanoate	NA	69522
CPD00116	2-aminophenol sulfate	NA	181670
CPD00117	2-ethylphenylsulfate	NA	NA
CPD00118	2-hydroxy-3-methylvalerate	NA	164623
CPD00119	2-hydroxyacetaminophen sulfate*	NA	NA
CPD00120	2-hydroxyadipate	C02360	193530
CPD00121	2-hydroxybutyrate/2-hydroxyisobutyrate	NA	NA
CPD00122	2-hydroxydecanoate	NA	21488
CPD00123	2-hydroxyglutarate	C02630	43
CPD00124	2-hydroxyhippurate (salicylurate)	C07588	10253
CPD00125	2-hydroxyibuprofen	NA	NA
CPD00126	2-hydroxylaurate	NA	97783
CPD00127	2-hydroxymyristate	C13790	1563
CPD00128	2-hydroxyoctanoate	NA	94180
CPD00129	2-hydroxypalmitate	NA	92836
CPD00130	2-hydroxyphenylacetate	C05852	11970
CPD00131	2-hydroxystearate	C03045	69417
CPD00132	2-isopropylmalate	C02504	77
CPD00133	2-keto-3-deoxy-gluconate	NA	161227
CPD00134	2-linoleoylglycerol (18:2)	NA	5365676
CPD00135	2-methoxyacetaminophen glucuronide*	NA	NA
CPD00136	2-methoxyacetaminophen sulfate*	NA	NA
CPD00137	2-methoxyresorcinol sulfate	NA	NA
CPD00138	2-methylbutyrylcarnitine (C5)	NA	6426901
CPD00139	2-methylserine	NA	94309
CPD00140	2-oleoylglycerol (18:1)	NA	5319879
CPD00141	2-oxindole-3-acetate	NA	3080590
CPD00142	2-oxoarginine*	C05935,C03771	558
CPD00143	2-palmitoleoyl-GPC (16:1)*	NA	NA
CPD00144	2-palmitoyl-GPC (16:0)*	NA	15061532
CPD00145	2-piperidinone	NA	12665
CPD00146	2-stearoyl-GPE (18:0)*	NA	NA
CPD00147	21-hydroxypregnenolone disulfate	C05485	134595
CPD00148	3,7-dimethylurate	C16360	83126
CPD00149	3-(3-hydroxyphenyl)propionate	C11457	91
CPD00150	3-(3-hydroxyphenyl)propionate sulfate	NA	187488
CPD00151	3-(4-hydroxyphenyl)lactate	C03672	9378
CPD00153	3-(N-acetyl-L-cystein-S-yl) acetaminophen	NA	83967
CPD00152	3-(cystein-S-yl)acetaminophen*	NA	5233914
CPD00154	3-acetylphenol sulfate	NA	NA
CPD00155	3-aminoisobutyrate	C05145	64956
CPD00156	3-carboxy-4-methyl-5-propyl-2-furanpropanoate (CMPF)	NA	123979
CPD00157	3-ethylphenylsulfate	C14386	NA
CPD00158	3-hydroxy-2-ethylpropionate	NA	188979
CPD00159	3-hydroxy-3-methylglutarate	C03761	1662
CPD00160	3-hydroxy-5-cholestenoic acid	NA	NA
CPD00161	3-hydroxybutyrate (BHBA)	C01089	441
CPD00162	3-hydroxybutyrylcarnitine (1)	NA	53481617
CPD00163	3-hydroxybutyrylcarnitine (2)	NA	NA
CPD00164	3-hydroxycotinine glucuronide	NA	183115
CPD00165	3-hydroxydecanoate	NA	26612
CPD00166	3-hydroxyhexanoate	NA	151492
CPD00167	3-hydroxyhippurate	NA	450268
CPD00168	3-hydroxyisobutyrate	C06001	87
CPD00169	3-hydroxylaurate	NA	94216
CPD00170	3-hydroxymyristate	NA	16064
CPD00171	3-hydroxyoctanoate	NA	26613
CPD00172	3-hydroxypyridine sulfate	NA	NA
CPD00173	3-hydroxyquinine	C07344	441264
CPD00174	3-hydroxysebacate	NA	3017884
CPD00175	3-hydroxystearate	NA	5282907
CPD00176	3-indoxyl sulfate	NA	10258
CPD00177	3-methoxycatechol sulfate (1)	NA	NA
CPD00178	3-methoxycatechol sulfate (2)	NA	NA
CPD00179	3-methoxytyramine sulfate	NA	NA
CPD00180	3-methoxytyrosine	NA	1670
CPD00181	3-methyl catechol sulfate (1)	NA	NA
CPD00182	3-methyl catechol sulfate (2)	NA	NA
CPD00183	3-methyl-2-oxobutyrate	C00141	49
CPD00184	3-methyl-2-oxovalerate	C00671	47
CPD00185	3-methyladipate	NA	12292
CPD00186	3-methylcytidine	NA	159649
CPD00187	3-methylglutaconate	NA	1551553
CPD00188	3-methylglutarate/2-methylglutarate	NA	NA
CPD00189	3-methylglutarylcarnitine (2)	NA	128145
CPD00190	3-methylhistidine	C01152	64969
CPD00191	3-methylxanthine	C16357	70639
CPD00192	3-phenylpropionate (hydrocinnamate)	C05629	107
CPD00193	3-phosphoglycerate	C00597	724
CPD00194	3-ureidopropionate	C02642	111
CPD00195	3b-hydroxy-5-cholenoic acid	NA	92997
CPD00196	4-acetamidobutanoate	C02946	18189
CPD00197	4-acetamidophenol	C06804	1983
CPD00198	4-acetamidophenylglucuronide	NA	83944
CPD00199	4-acetaminophen sulfate	C06804	83939
CPD00200	4-acetylphenol sulfate	NA	4684006
CPD00201	4-allylphenol sulfate	NA	NA
CPD00202	4-androsten-3alpha,17alpha-diol monosulfate (2)	NA	NA
CPD00203	4-androsten-3alpha,17alpha-diol monosulfate (3)	NA	NA
CPD00204	4-androsten-3beta,17beta-diol disulfate (1)	C04295	10634
CPD00205	4-androsten-3beta,17beta-diol disulfate (2)	C04295	10634
CPD00206	4-androsten-3beta,17beta-diol monosulfate (1)	NA	NA
CPD00207	4-androsten-3beta,17beta-diol monosulfate (2)	NA	NA
CPD00208	4-cholesten-3-one	C00599	91477
CPD00209	4-ethylphenylsulfate	C13637	NA
CPD00210	4-guanidinobutanoate	C01035	500
CPD00211	4-hydroxychlorothalonil	NA	34217
CPD00212	4-hydroxycoumarin	C20414	54682930
CPD00213	4-hydroxyglutamate	C03079	439902
CPD00214	4-hydroxyhippurate	NA	151012
CPD00215	4-hydroxyphenylacetate	C00642	127
CPD00216	4-hydroxyphenylpyruvate	C01179	979
CPD00217	4-imidazoleacetate	C02835	96215
CPD00218	4-methyl-2-oxopentanoate	C00233	70
CPD00219	4-methylcatechol sulfate	NA	NA
CPD00220	4-vinylguaiacol sulfate	NA	NA
CPD00221	4-vinylphenol sulfate	C05627	6426766
CPD00222	5,6-dihydrothymine	C00906	93556
CPD00223	5,6-dihydrouracil	C00429	649
CPD00224	5-acetylamino-6-amino-3-methyluracil	C16366	88299
CPD00225	5-acetylamino-6-formylamino-3-methyluracil	C16365	108214
CPD00226	5-bromotryptophan	NA	96735
CPD00227	5-dodecenoate (12:1n7)	NA	5312378
CPD00228	5-hydroxyindoleacetate	C05635	1826
CPD00229	5-hydroxylysine	C16741	1029
CPD00230	5-methylthioadenosine (MTA)	C00170	439176
CPD00231	5-methyluridine (ribothymidine)	NA	445408
CPD00232	5-oxoproline	C01879	7405
CPD00233	5alpha-androstan-3alpha, 17beta-diol-17-glucosiduronate	NA	NA
CPD00234	5alpha-androstan-3alpha,17alpha-diol monosulfate	NA	NA
CPD00235	5alpha-androstan-3alpha,17beta-diol disulfate	NA	NA
CPD00236	5alpha-androstan-3alpha,17beta-diol monosulfate (1)	NA	NA
CPD00237	5alpha-androstan-3alpha,17beta-diol monosulfate (2)	NA	NA
CPD00238	5alpha-androstan-3beta,17alpha-diol disulfate	NA	NA
CPD00239	5alpha-androstan-3beta,17beta-diol disulfate	C12525	242332
CPD00240	5alpha-androstan-3beta,17beta-diol monosulfate (2)	NA	NA
CPD00241	5alpha-pregnan-3(alpha or beta),20beta-diol disulfate	NA	5127902
CPD00242	5alpha-pregnan-3beta,20alpha-diol disulfate	NA	NA
CPD00243	5alpha-pregnan-3beta,20alpha-diol monosulfate (2)	NA	NA
CPD00244	5alpha-pregnan-3beta,20beta-diol monosulfate (1)	NA	NA
CPD00245	6-hydroxyindole sulfate	NA	NA
CPD00246	6-oxopiperidine-2-carboxylate	NA	3014237
CPD00247	7-alpha-hydroxy-3-oxo-4-cholestenoate (7-Hoca)	C17337	3081085
CPD00248	7-methylguanine	C02242	11361
CPD00249	7-methylurate	NA	69160
CPD00250	7-methylxanthine	C16353	68374
CPD00251	9,10-DiHOME	C14828	9966640
CPD00252	9-hydroxystearate	NA	9570127
CPD00307	C-glycosyltryptophan	NA	10981970
CPD00318	Cetirizine	C07778,D07662	2678
CPD00376	EDTA	C00284	6049
CPD00470	I-urobilinogen	C05790	26818
CPD00492	L-urobilin	C05793	5280818
CPD00538	N(4)-acetylspermidine	NA	128317
CPD00539	N-(2-furoyl)glycine	NA	21863
CPD00540	N-acetyl-1-methylhistidine*	NA	NA
CPD00541	N-acetyl-3-methylhistidine*	NA	193270
CPD00542	N-acetyl-aspartyl-glutamate (NAAG)	C12270	5255
CPD00543	N-acetyl-beta-alanine	C01073	76406
CPD00544	N-acetyl-cadaverine	NA	NA
CPD00545	N-acetylalanine	C02847	88064
CPD00546	N-acetylalliin	NA	NA
CPD00547	N-acetylarginine	C02562	67427
CPD00548	N-acetylaspartate (NAA)	C01042	65065
CPD00549	N-acetylcarnosine	NA	9903482
CPD00550	N-acetylcitrulline	C15532	656979
CPD00551	N-acetylglucosamine/N-acetylgalactosamine	NA	NA
CPD00552	N-acetylglucosaminylasparagine	C04540	123826
CPD00553	N-acetylglutamate	C00624	70914
CPD00554	N-acetylglutamine	C02716	182230
CPD00555	N-acetylglycine	NA	10972
CPD00556	N-acetylhistidine	C02997	75619
CPD00557	N-acetylisoleucine	NA	2802421
CPD00558	N-acetylkynurenine (2)	NA	NA
CPD00559	N-acetylleucine	C02710	70912
CPD00560	N-acetylmethionine	C02712	448580
CPD00561	N-acetylneuraminate	C00270	439197
CPD00562	N-acetylphenylalanine	C03519	74839
CPD00563	N-acetylproline	NA	322640
CPD00564	N-acetylputrescine	C02714	122356
CPD00565	N-acetylserine	NA	65249
CPD00566	N-acetyltaurine	NA	159864
CPD00567	N-acetylthreonine	NA	152204
CPD00568	N-acetyltryptophan	C03137	700653
CPD00569	N-acetyltyrosine	NA	68310
CPD00570	N-acetylvaline	NA	66789
CPD00571	N-behenoyl-sphingadienine (d18:2/22:0)*	NA	NA
CPD00572	N-delta-acetylornithine	NA	9920500
CPD00573	N-desmethyl tramadol	NA	NA
CPD00574	N-ethylglycinexylidide	C16561	24415
CPD00575	N-formylmethionine	C03145	439750
CPD00576	N-formylphenylalanine	NA	759256
CPD00577	N-methylpipecolate	NA	11862129;11286529
CPD00578	N-methylproline	NA	557
CPD00579	N-monomethylarginine	C03884	132862
CPD00580	N-oleoyltaurine	NA	6437033
CPD00581	N-palmitoyl-sphinganine (d18:0/16:0)	NA	5283572
CPD00582	N-palmitoyl-sphingosine (d18:1/16:0)	NA	5283564
CPD00583	N-palmitoylglycine	NA	151008
CPD00584	N-palmitoyltaurine	NA	NA
CPD00585	N-stearoyl-sphingosine (d18:1/18:0)*	NA	5283565
CPD00586	N-stearoyltaurine	NA	168274
CPD00587	N1-Methyl-2-pyridone-5-carboxamide	C05842	69698
CPD00588	N1-methyladenosine	C02494	27476
CPD00589	N1-methylinosine	NA	65095
CPD00590	N2,N2-dimethylguanosine	NA	92919
CPD00591	N2,N5-diacetylornithine	NA	10398396
CPD00592	N2-acetyllysine	C12989	92907
CPD00593	N2-methylguanosine	NA	3035422
CPD00594	N4-acetylcytidine	NA	107461
CPD00595	N6,N6,N6-trimethyllysine	C03793	440120
CPD00596	N6-acetyllysine	C02727	92832
CPD00597	N6-carbamoylthreonyladenosine	NA	161466
CPD00598	N6-carboxymethyllysine	NA	NA
CPD00599	N6-succinyladenosine	NA	NA
CPD00604	O-acetylhomoserine	C01077	439389
CPD00606	O-desmethyltramadol	NA	NA
CPD00607	O-desmethyltramadol glucuronide	NA	NA
CPD00608	O-methylcatechol sulfate	NA	22473
CPD00609	O-sulfo-L-tyrosine	NA	514186
CPD00706	S-adenosylhomocysteine (SAH)	C00021	439155
CPD00707	S-allylcysteine	NA	98280
CPD00708	S-methylcysteine	NA	24417
CPD00773	Tramadol	D08623,C07153	33741
CPD00253	acesulfame	NA	NA
CPD00254	acetylcarnitine	C02571	1
CPD00255	acisoga	NA	129397
CPD00256	aconitate [cis or trans]	C00417	NA
CPD00257	adenine	C00147	190
CPD00258	adenosine	C00212	60961
CPD00259	adenosine 3',5'-cyclic monophosphate (cAMP)	C00575	6076
CPD00260	adenosine 5'-monophosphate (AMP)	C00020	6083
CPD00261	adipate	C06104	196
CPD00262	adipoylcarnitine	NA	NA
CPD00263	adrenate (22:4n6)	C16527	5497181
CPD00264	alanine	C00041	5950
CPD00265	allantoin	C02350	204
CPD00266	alliin	C08265	87310
CPD00267	allo-threonine	C05519	99289
CPD00268	allopurinol riboside	NA	NA
CPD00269	alpha-CEHC	NA	9943542
CPD00270	alpha-CEHC glucuronide*	NA	NA
CPD00271	alpha-CEHC sulfate	NA	NA
CPD00272	alpha-hydroxycaproate	NA	99824
CPD00273	alpha-hydroxyisocaproate	C03264	83697
CPD00274	alpha-hydroxyisovalerate	NA	99823
CPD00275	alpha-ketobutyrate	C00109	58
CPD00276	alpha-ketoglutarate	C00026	51
CPD00277	alpha-tocopherol	C02477	14985
CPD00278	amoxicillin	NA	2171;4663997
CPD00279	andro steroid monosulfate (1)*	C04555	NA
CPD00280	androsterone sulfate	NA	159663
CPD00281	arabinose	C00216	66308
CPD00282	arabitol/xylitol	NA	NA
CPD00283	arabonate/xylonate	NA	NA
CPD00284	arachidate (20:0)	C06425	10467
CPD00285	arachidonate (20:4n6)	C00219	444899
CPD00286	arachidonoyl ethanolamide	C11695	5281969
CPD00287	arachidonoylcholine	NA	NA
CPD00288	arginine	C00062	232
CPD00289	aripiprazole	D01164,C12564	60795
CPD00290	asparagine	C00152	6267
CPD00291	aspartate	C00049	5960
CPD00292	atenolol	D00235	2249
CPD00293	azelate (nonanedioate)	C08261	2266
CPD00294	azithromycin	NA	2269
CPD00295	behenoyl dihydrosphingomyelin (d18:0/22:0)*	NA	NA
CPD00296	behenoyl sphingomyelin (d18:1/22:0)*	NA	NA
CPD00297	benzoylecgonine	C10847	442997
CPD00298	beta-alanine	C00099	239
CPD00299	beta-citrylglutamate	NA	NA
CPD00300	beta-hydroxyisovalerate	NA	69362
CPD00301	betaine	C00719	247
CPD00302	bilirubin (E,E)*	NA	5315454
CPD00303	bilirubin (E,Z or Z,E)*	NA	5799469
CPD00304	bilirubin (Z,Z)	C00486	5280352
CPD00305	biliverdin	C00500	5353439
CPD00306	butyrylcarnitine	C02862	439829
CPD00308	caffeic acid sulfate	NA	NA
CPD00309	caffeine	C07481	2519
CPD00310	campesterol	C01789	173183
CPD00311	caprate (10:0)	C01571	2969
CPD00312	caprylate (8:0)	C06423	379
CPD00313	carboxyethyl-GABA	NA	2572
CPD00314	carboxyibuprofen	NA	10444113
CPD00315	carnitine	C00318	10917
CPD00316	catechol glucuronide	NA	NA
CPD00317	catechol sulfate	C00090	3083879
CPD00319	chenodeoxycholate	C02528	10133
CPD00320	chiro-inositol	C19891	NA
CPD00321	cholate	C00695	221493
CPD00322	cholesterol	C00187	11025495
CPD00323	choline	C00114	305
CPD00324	choline phosphate	C00588	1014
CPD00325	cinnamoylglycine	NA	709625
CPD00326	cis-4-decenoyl carnitine	NA	NA
CPD00327	citraconate/glutaconate	NA	NA
CPD00328	citrate	C00158	311
CPD00329	citrulline	C00327	9750
CPD00330	cortisol	C00735	5754
CPD00331	cortisone	C00762	222786
CPD00332	cotinine	NA	854019
CPD00333	cotinine N-oxide	NA	9815514
CPD00334	creatine	C00300	586
CPD00335	creatinine	C00791	588
CPD00336	cys-gly, oxidized	NA	333293
CPD00337	cystathionine	C02291	439258
CPD00338	cysteine	C00097	5862
CPD00339	cysteine s-sulfate	C05824	115015
CPD00340	cysteine sulfinic acid	C00606	109
CPD00341	cysteine-glutathione disulfide	NA	4247235
CPD00342	cysteinylglycine	C01419	439498
CPD00343	cystine	C00491	67678
CPD00344	cytidine	C00475	6175
CPD00345	daidzein	C10208	5281708
CPD00346	daidzein sulfate (1)	NA	NA
CPD00347	daidzein sulfate (2)	NA	NA
CPD00348	decanoylcarnitine	NA	10245190
CPD00349	dehydroisoandrosterone sulfate (DHEA-S)	C04555	12594
CPD00350	deoxycarnitine	C01181	134
CPD00351	deoxycholate	C04483	222528
CPD00352	dexpanthenol	D03726	4678
CPD00353	diacylglycerol (12:0/18:1, 14:0/16:1, 16:0/14:1) [1]*	NA	NA
CPD00354	diacylglycerol (12:0/18:1, 14:0/16:1, 16:0/14:1) [2]*	NA	NA
CPD00355	diacylglycerol (14:0/18:1, 16:0/16:1) [1]*	NA	NA
CPD00356	diacylglycerol (14:0/18:1, 16:0/16:1) [2]*	NA	NA
CPD00357	diacylglycerol (16:1/18:2 [2], 16:0/18:3 [1])*	NA	NA
CPD00358	dihomo-linoleate (20:2n6)	C16525	6439848
CPD00359	dihomo-linolenate (20:3n3 or n6)	C03242	5280581
CPD00360	dihomo-linolenoyl-choline	NA	NA
CPD00361	dihydroferulic acid	NA	14340
CPD00362	dihydroorotate	C00337	648
CPD00363	dimethylarginine (SDMA + ADMA)	C03626	123831
CPD00364	dimethylglycine	C01026	673
CPD00365	docosadienoate (22:2n6)	C16533	5282807
CPD00366	docosadioate	NA	244872
CPD00367	docosahexaenoate (DHA; 22:6n3)	C06429	445580
CPD00368	docosahexaenoylcholine	NA	NA
CPD00369	docosapentaenoate (n3 DPA; 22:5n3)	C16513	6441454
CPD00370	docosapentaenoate (n6 DPA; 22:5n6)	C16513	6441454
CPD00371	docosatrienoate (22:3n3)	C16534	5312556
CPD00372	dodecanedioate	C02678	12736
CPD00373	dopamine sulfate (1)	NA	NA
CPD00374	dopamine sulfate (2)	NA	NA
CPD00375	ectoine	C06231	126041
CPD00377	eicosanodioate	NA	75502
CPD00378	eicosapentaenoate (EPA; 20:5n3)	C06428	446284
CPD00379	eicosapentaenoylcholine	NA	NA
CPD00380	eicosenoate (20:1)	NA	5282768
CPD00381	epiandrosterone sulfate	C07635	NA
CPD00382	equol glucuronide	NA	NA
CPD00383	equol sulfate	NA	NA
CPD00384	ergothioneine	C05570	3032311
CPD00385	erucate (22:1n9)	C08316	5281116
CPD00386	erythritol	C00503	222285
CPD00387	erythronate*	NA	2781043
CPD00388	escitalopram	NA	146570
CPD00389	ethyl glucuronide	NA	152226
CPD00390	ethylmalonate	NA	11756
CPD00391	etiocholanolone glucuronide	NA	NA
CPD00392	eugenol sulfate	NA	180632
CPD00393	ferulic acid 4-sulfate	NA	6305574
CPD00394	fluoxetine	D00326	3386
CPD00395	fructose	C00095	5984
CPD00396	fumarate	C00122	444972
CPD00397	furosemide	D00331	3440
CPD00398	galactitol (dulcitol)	C01697	11850
CPD00399	galactonate	C00880	128869
CPD00401	gamma-CEHC	NA	133098
CPD00402	gamma-CEHC glucuronide*	NA	NA
CPD00400	gamma-carboxyglutamate	NA	40772
CPD00403	gamma-glutamyl-alpha-lysine	NA	65254
CPD00404	gamma-glutamyl-epsilon-lysine	NA	7015684;7015685
CPD00405	gamma-glutamylalanine	NA	440103
CPD00406	gamma-glutamylglutamate	C05282	92865
CPD00407	gamma-glutamylglutamine	C05283	150914
CPD00408	gamma-glutamylglycine	NA	165527
CPD00409	gamma-glutamylhistidine	NA	7017195
CPD00410	gamma-glutamylisoleucine*	NA	14253342
CPD00411	gamma-glutamylleucine	NA	151023
CPD00412	gamma-glutamylmethionine	NA	7009567
CPD00413	gamma-glutamylphenylalanine	NA	111299
CPD00414	gamma-glutamylthreonine	NA	NA
CPD00415	gamma-glutamyltryptophan	NA	3989307
CPD00416	gamma-glutamyltyrosine	NA	94340
CPD00417	gamma-glutamylvaline	NA	7015683
CPD00418	gamma-tocopherol/beta-tocopherol	NA	NA
CPD00419	gentisate	C00628	3469
CPD00420	gluconate	C00257	10690
CPD00421	glucose	C00031	79025
CPD00422	glucuronate	C00191	444791
CPD00423	glutamate	C00025	611
