compound_id	BIOCHEMICAL	KEGG	PUBCHEM
CPD0011	2-hydroxybehenate	NA	NA
CPD0495	2-hydroxybutyrate/2-hydroxyisobutyrate	NA	NA
CPD0374	2-hydroxydecanoate	NA	NA
CPD0091	2-hydroxyglutarate	NA	NA
CPD0185	2-hydroxyhippurate (salicylurate)	NA	NA
CPD0127	2-hydroxynervonate*	NA	NA
CPD0646	2-hydroxyoctanoate	NA	NA
CPD0561	2-hydroxypalmitate	NA	NA
CPD0051	2-hydroxyphenylacetate	NA	NA
CPD0094	2-hydroxyphytanate*	NA	NA
CPD0411	2-hydroxysebacate	NA	NA
CPD0668	2-hydroxystearate	NA	NA
CPD0225	2-keto-3-deoxy-gluconate	NA	NA
CPD0642	2-ketocaprylate	NA	NA
CPD0513	2-methylbutyrylcarnitine (C5)	NA	NA
CPD0435	2-methylmalonylcarnitine (C4-DC)	NA	NA
CPD0647	2-methylserine	NA	NA
CPD0432	2-naphthol sulfate	NA	NA
CPD0144	2-oxindole-3-acetate	NA	NA
CPD0183	2-oxoarginine*	NA	NA
CPD0334	2-piperidinone	NA	NA
CPD0364	21-hydroxypregnenolone disulfate	NA	NA
CPD0530	2R,3R-dihydroxybutyrate	NA	NA
CPD0631	2S,3R-dihydroxybutyrate	NA	NA
CPD0448	3,4-dihydroxybutyrate	NA	NA
CPD0511	3,4-methyleneheptanoate	NA	NA
CPD0484	3,5-dichloro-2,6-dihydroxybenzoic acid	NA	NA
CPD0050	3,7-dimethylurate	NA	NA
CPD0592	3-(3-amino-3-carboxypropyl)uridine*	NA	NA
CPD0580	3-(3-hydroxyphenyl)propionate	NA	NA
CPD0186	3-(4-hydroxyphenyl)lactate (HPLA)	NA	NA
CPD0573	3-amino-2-piperidone	NA	NA
CPD0024	3-aminoisobutyrate	NA	NA
CPD0097	3-bromo-5-chloro-2,6-dihydroxybenzoic acid*	NA	NA
CPD0315	3-carboxy-4-methyl-5-pentyl-2-furanpropionate (3-CMPFP)	NA	NA
CPD0253	3-carboxy-4-methyl-5-propyl-2-furanpropanoate (CMPF)	NA	NA
CPD0001	3-decenoylcarnitine	NA	NA
CPD0379	3-ethylcatechol sulfate (1)	NA	NA
CPD0261	3-formylindole	NA	NA
CPD0468	3-hydroxy-2-ethylpropionate	NA	NA
CPD0211	3-hydroxy-3-methylglutarate	NA	NA
CPD0475	3-hydroxyadipate*	NA	NA
CPD0083	3-hydroxybutyrate (BHBA)	NA	NA
CPD0052	3-hydroxydecanoate	NA	NA
CPD0507	3-hydroxydecanoylcarnitine	NA	NA
CPD0208	3-hydroxyhexanoate	NA	NA
CPD0343	3-hydroxyhippurate	NA	NA
CPD0020	3-hydroxyisobutyrate	NA	NA
CPD0031	3-hydroxylaurate	NA	NA
CPD0002	3-hydroxymyristate	NA	NA
CPD0638	3-hydroxyoctanoate	NA	NA
CPD0248	3-hydroxyoleate*	NA	NA
CPD0653	3-hydroxyoleoylcarnitine	NA	NA
CPD0557	3-hydroxypyridine sulfate	NA	NA
CPD0152	3-hydroxystearate	NA	NA
CPD0080	3-indoleglyoxylic acid	NA	NA
CPD0367	3-indoxyl sulfate	NA	NA
CPD0180	3-methoxycatechol sulfate (1)	NA	NA
CPD0168	3-methoxytyramine sulfate	NA	NA
CPD0137	3-methoxytyrosine	NA	NA
CPD0105	3-methyl catechol sulfate (1)	NA	NA
CPD0554	3-methyl-2-oxobutyrate	NA	NA
CPD0293	3-methyl-2-oxovalerate	NA	NA
CPD0469	3-methylcytidine	NA	NA
CPD0030	3-methylglutaconate	NA	NA
CPD0416	3-methylglutarate/2-methylglutarate	NA	NA
CPD0172	3-methylglutarylcarnitine (2)	NA	NA
CPD0420	3-methylhistidine	NA	NA
CPD0531	3-methylxanthine	NA	NA
CPD0503	3-phenylpropionate (hydrocinnamate)	NA	NA
CPD0676	3-phosphoglycerate	NA	NA
CPD0685	3-ureidopropionate	NA	NA
CPD0619	3beta,7alpha-dihydroxy-5-cholestenoate	NA	NA
CPD0655	3beta-hydroxy-5-cholestenoate	NA	NA
CPD0446	4-acetamidobutanoate	NA	NA
CPD0609	4-acetylcatechol sulfate (1)	NA	NA
CPD0169	4-acetylphenyl sulfate	NA	NA
CPD0625	4-allylcatechol sulfate	NA	NA
CPD0303	4-allylphenol sulfate	NA	NA
CPD0170	4-ethylcatechol sulfate	NA	NA
CPD0200	4-ethylphenyl sulfate	NA	NA
CPD0313	4-guanidinobutanoate	NA	NA
CPD0400	4-hydroxy-2-oxoglutaric acid	NA	NA
CPD0578	4-hydroxychlorothalonil	NA	NA
CPD0443	4-hydroxycoumarin	NA	NA
CPD0297	4-hydroxyhippurate	NA	NA
CPD0388	4-hydroxyphenylacetate	NA	NA
CPD0173	4-hydroxyphenylacetatoylcarnitine	NA	NA
CPD0639	4-hydroxyphenylacetylglutamine	NA	NA
CPD0033	4-hydroxyphenylpyruvate	NA	NA
CPD0363	4-imidazoleacetate	NA	NA
CPD0376	4-methyl-2-oxopentanoate	NA	NA
CPD0522	4-methylcatechol sulfate	NA	NA
CPD0354	4-methylguaiacol sulfate	NA	NA
CPD0375	4-vinylphenol sulfate	NA	NA
CPD0026	5,6-dihydrothymine	NA	NA
CPD0106	5,6-dihydrouracil	NA	NA
CPD0677	5,6-dihydrouridine	NA	NA
CPD0044	5-(galactosylhydroxy)-L-lysine	NA	NA
CPD0234	5-acetylamino-6-amino-3-methyluracil	NA	NA
CPD0142	5-acetylamino-6-formylamino-3-methyluracil	NA	NA
CPD0008	5-dodecenoate (12:1n7)	NA	NA
CPD0380	5-dodecenoylcarnitine (C12:1)	NA	NA
CPD0553	5-hydroxy-2-methylpyridine sulfate	NA	NA
CPD0098	5-hydroxylysine	NA	NA
CPD0305	5-hydroxymethyl-2-furoylcarnitine*	NA	NA
CPD0353	5-methylthioadenosine (MTA)	NA	NA
CPD0077	5-methylthioribose	NA	NA
CPD0610	5-methyluridine (ribothymidine)	NA	NA
CPD0643	5-oxoproline	NA	NA
CPD0043	5alpha-androstan-3beta,17beta-diol disulfate	NA	NA
CPD0232	5alpha-pregnan-3beta,20alpha-diol disulfate	NA	NA
CPD0277	5alpha-pregnan-3beta,20alpha-diol monosulfate (2)	NA	NA
CPD0084	5alpha-pregnan-3beta,20beta-diol monosulfate (1)	NA	NA
CPD0439	6-bromotryptophan	NA	NA
CPD0066	6-hydroxyindole sulfate	NA	NA
CPD0441	6-oxopiperidine-2-carboxylate	NA	NA
CPD0251	7-HOCA	NA	NA
CPD0497	7-methylguanine	NA	NA
CPD0564	7-methylurate	NA	NA
CPD0269	9,10-DiHOME	NA	NA
CPD0119	9-hydroxystearate	NA	NA
CPD0660	AMP	NA	NA
CPD0157	C-glycosyltryptophan	NA	NA
CPD0042	EDTA	NA	NA
CPD0433	FAD	NA	NA
CPD0451	N,N,N-trimethyl-5-aminovalerate	NA	NA
CPD0510	N,N,N-trimethyl-alanylproline betaine (TMAP)	NA	NA
CPD0104	N,N-dimethylalanine	NA	NA
CPD0597	N-(2-furoyl)glycine	NA	NA
CPD0161	N-acetyl-1-methylhistidine*	NA	NA
CPD0347	N-acetyl-2-aminooctanoate*	NA	NA
CPD0138	N-acetyl-beta-alanine	NA	NA
CPD0664	N-acetyl-isoputreanine	NA	NA
CPD0124	N-acetylalanine	NA	NA
CPD0136	N-acetylarginine	NA	NA
CPD0294	N-acetylasparagine	NA	NA
CPD0266	N-acetylaspartate (NAA)	NA	NA
CPD0215	N-acetylcarnosine	NA	NA
CPD0330	N-acetylcitrulline	NA	NA
CPD0633	N-acetylglucosamine/N-acetylgalactosamine	NA	NA
CPD0154	N-acetylglucosaminylasparagine	NA	NA
CPD0329	N-acetylglutamate	NA	NA
CPD0289	N-acetylglutamine	NA	NA
CPD0473	N-acetylglycine	NA	NA
CPD0563	N-acetylhistidine	NA	NA
CPD0298	N-acetylisoleucine	NA	NA
CPD0233	N-acetylleucine	NA	NA
CPD0447	N-acetylmethionine	NA	NA
CPD0309	N-acetylneuraminate	NA	NA
CPD0489	N-acetylphenylalanine	NA	NA
CPD0480	N-acetylproline	NA	NA
CPD0323	N-acetylputrescine	NA	NA
CPD0268	N-acetylserine	NA	NA
CPD0490	N-acetyltaurine	NA	NA
CPD0465	N-acetylthreonine	NA	NA
CPD0065	N-acetyltryptophan	NA	NA
CPD0582	N-acetyltyrosine	NA	NA
CPD0088	N-acetylvaline	NA	NA
CPD0369	N-alpha-acetylornithine	NA	NA
CPD0247	N-carbamoylaspartate	NA	NA
CPD0040	N-delta-acetylornithine	NA	NA
CPD0035	N-formylanthranilic acid	NA	NA
CPD0262	N-formylmethionine	NA	NA
CPD0370	N-formylphenylalanine	NA	NA
CPD0620	N-methylpipecolate	NA	NA
CPD0567	N-methylproline	NA	NA
CPD0023	N-oleoylserine	NA	NA
CPD0207	N-oleoyltaurine	NA	NA
CPD0476	N-oxalyl glycine (NOG)	NA	NA
CPD0527	N-palmitoylglycine	NA	NA
CPD0611	N-stearoyltaurine	NA	NA
CPD0241	N1-Methyl-2-pyridone-5-carboxamide	NA	NA
CPD0478	N1-methylinosine	NA	NA
CPD0449	N2,N2-dimethylguanosine	NA	NA
CPD0100	N2,N5-diacetylornithine	NA	NA
CPD0192	N2-acetyl,N6,N6-dimethyllysine	NA	NA
CPD0063	N2-acetyl,N6-methyllysine	NA	NA
CPD0350	N4-acetylcytidine	NA	NA
CPD0254	N6,N6,N6-trimethyllysine	NA	NA
CPD0228	N6,N6-dimethyllysine	NA	NA
CPD0162	N6-acetyllysine	NA	NA
CPD0058	N6-carbamoylthreonyladenosine	NA	NA
CPD0624	N6-methyllysine	NA	NA
CPD0235	N6-succinyladenosine	NA	NA
CPD0587	O-acetylhomoserine	NA	NA
CPD0410	O-sulfo-L-tyrosine	NA	NA
CPD0615	S-1-pyrroline-5-carboxylate	NA	NA
CPD0629	S-adenosylhomocysteine (SAH)	NA	NA
CPD0156	S-methylcysteine	NA	NA
CPD0022	S-methylcysteine sulfoxide	NA	NA
CPD0132	acetylcarnitine (C2)	NA	NA
CPD0393	acisoga	NA	NA
CPD0686	aconitate [cis or trans]	NA	NA
CPD0442	adenine	NA	NA
CPD0187	adenosine	NA	NA
CPD0436	adenosine 3',5'-cyclic monophosphate (cAMP)	NA	NA
CPD0406	adenosine 5'-diphosphoribose (ADP-ribose)	NA	NA
CPD0575	adipate	NA	NA
CPD0607	adipoylcarnitine (C6-DC)	NA	NA
CPD0201	adrenate (22:4n6)	NA	NA
CPD0581	adrenoylcarnitine (C22:4)*	NA	NA
CPD0539	alanine	NA	NA
CPD0163	allantoin	NA	NA
CPD0344	alpha-hydroxyisocaproate	NA	NA
CPD0483	alpha-hydroxyisovalerate	NA	NA
CPD0118	alpha-ketobutyrate	NA	NA
CPD0222	alpha-ketoglutaramate*	NA	NA
CPD0281	alpha-ketoglutarate	NA	NA
CPD0486	alpha-tocopherol	NA	NA
CPD0381	androstenediol (3alpha, 17alpha) monosulfate (3)	NA	NA
CPD0395	androstenediol (3beta,17beta) disulfate (1)	NA	NA
CPD0534	androstenediol (3beta,17beta) disulfate (2)	NA	NA
CPD0096	androstenediol (3beta,17beta) monosulfate (1)	NA	NA
CPD0600	androstenediol (3beta,17beta) monosulfate (2)	NA	NA
CPD0606	androsterone glucuronide	NA	NA
CPD0010	androsterone sulfate	NA	NA
CPD0545	arabinose	NA	NA
CPD0670	arabitol/xylitol	NA	NA
CPD0412	arabonate/xylonate	NA	NA
CPD0626	arachidate (20:0)	NA	NA
CPD0135	arachidonate (20:4n6)	NA	NA
CPD0013	arachidonoyl ethanolamide	NA	NA
CPD0415	arachidonoylcarnitine (C20:4)	NA	NA
CPD0622	arachidonoylcholine	NA	NA
CPD0133	argininate*	NA	NA
CPD0456	arginine	NA	NA
CPD0517	ascorbic acid 2-sulfate	NA	NA
CPD0025	ascorbic acid 3-sulfate*	NA	NA
CPD0184	asparagine	NA	NA
CPD0593	aspartate	NA	NA
CPD0048	azelate (nonanedioate; C9)	NA	NA
CPD0166	behenate (22:0)*	NA	NA
CPD0059	benzoate	NA	NA
CPD0291	beta-alanine	NA	NA
CPD0536	beta-citrylglutamate	NA	NA
CPD0413	beta-hydroxyisovalerate	NA	NA
CPD0494	betaine	NA	NA
CPD0205	bilirubin	NA	NA
CPD0509	bilirubin (E,E)*	NA	NA
CPD0556	bilirubin (E,Z or Z,E)*	NA	NA
CPD0399	biliverdin	NA	NA
CPD0338	branched chain 14:0 dicarboxylic acid	NA	NA
CPD0193	branched-chain, straight-chain, or cyclopropyl 10:1 fatty acid (1)*	NA	NA
CPD0128	branched-chain, straight-chain, or cyclopropyl 10:1 fatty acid (2)*	NA	NA
CPD0514	branched-chain, straight-chain, or cyclopropyl 12:1 fatty acid*	NA	NA
CPD0146	butyrate (4:0)	NA	NA
CPD0229	butyrylcarnitine (C4)	NA	NA
CPD0074	caffeic acid sulfate	NA	NA
CPD0327	caffeine	NA	NA
CPD0632	caprate (10:0)	NA	NA
CPD0314	caproate (6:0)	NA	NA
CPD0394	caprylate (8:0)	NA	NA
CPD0377	carboxyethyl-GABA	NA	NA
CPD0558	carnitine	NA	NA
CPD0463	carnitine of C10H14O2 (5)*	NA	NA
CPD0158	carotene diol (1)	NA	NA
CPD0071	carotene diol (2)	NA	NA
CPD0544	carotene diol (3)	NA	NA
CPD0271	catechol sulfate	NA	NA
CPD0134	cerotoylcarnitine (C26)*	NA	NA
CPD0382	chenodeoxycholate	NA	NA
CPD0551	cholate	NA	NA
CPD0651	cholesterol	NA	NA
CPD0194	choline	NA	NA
CPD0014	cinnamoylglycine	NA	NA
CPD0089	cis-4-decenoate (10:1n6)*	NA	NA
CPD0569	cis-4-decenoylcarnitine (C10:1)	NA	NA
CPD0049	citraconate/glutaconate	NA	NA
CPD0203	citrate	NA	NA
CPD0669	citrulline	NA	NA
CPD0174	cortisol	NA	NA
CPD0628	cortisone	NA	NA
CPD0340	cortolone glucuronide (1)	NA	NA
CPD0175	creatine	NA	NA
CPD0145	creatinine	NA	NA
CPD0027	cys-gly, oxidized	NA	NA
CPD0385	cystathionine	NA	NA
CPD0462	cysteine	NA	NA
CPD0630	cysteine s-sulfate	NA	NA
CPD0199	cysteine sulfinic acid	NA	NA
CPD0230	cysteine-glutathione disulfide	NA	NA
CPD0072	cysteinylglycine	NA	NA
CPD0326	cysteinylglycine disulfide*	NA	NA
CPD0147	cystine	NA	NA
CPD0512	cytosine	NA	NA
CPD0464	decadienedioic acid (C10:2-DC)	NA	NA
CPD0017	decanoylcarnitine (C10)	NA	NA
CPD0552	dehydroepiandrosterone sulfate (DHEA-S)	NA	NA
CPD0402	delta-CEHC	NA	NA
CPD0081	deoxycarnitine	NA	NA
CPD0538	deoxycholate	NA	NA
CPD0318	deoxycholic acid (12 or 24)-sulfate*	NA	NA
CPD0421	deoxycholic acid glucuronide	NA	NA
CPD0675	dibutyl sulfosuccinate	NA	NA
CPD0114	dihomo-linolenoyl-choline	NA	NA
CPD0576	dihomo-linolenoylcarnitine (C20:3n3 or 6)*	NA	NA
CPD0535	dihomo-linoleoylcarnitine (C20:2)*	NA	NA
CPD0140	dihomolinoleate (20:2n6)	NA	NA
CPD0444	dihomolinolenate (20:3n3 or 3n6)	NA	NA
CPD0459	dihydroorotate	NA	NA
CPD0016	dimethyl sulfone	NA	NA
CPD0659	dimethylarginine (ADMA + SDMA)	NA	NA
CPD0111	dimethylglycine	NA	NA
CPD0613	dimethylguanidino valeric acid (DMGV)*	NA	NA
CPD0389	docosadienoate (22:2n6)	NA	NA
CPD0188	docosadioate (C22-DC)	NA	NA
CPD0046	docosahexaenoate (DHA; 22:6n3)	NA	NA
CPD0618	docosahexaenoylcholine	NA	NA
CPD0306	docosapentaenoate (DPA; 22:5n3)	NA	NA
CPD0120	docosapentaenoate (n6 DPA; 22:5n6)	NA	NA
CPD0061	docosapentaenoylcarnitine (C22:5n3)*	NA	NA
CPD0652	docosatrienoate (22:3n3)	NA	NA
CPD0373	dodecadienoate (12:2)*	NA	NA
CPD0481	dodecanedioate (C12)	NA	NA
CPD0082	dodecenedioate (C12:1-DC)*	NA	NA
CPD0683	dopamine 3-O-sulfate	NA	NA
CPD0012	dopamine 4-sulfate	NA	NA
CPD0515	ectoine	NA	NA
CPD0672	eicosanedioate (C20-DC)	NA	NA
CPD0605	eicosapentaenoate (EPA; 20:5n3)	NA	NA
CPD0508	eicosenedioate (C20:1-DC)*	NA	NA
CPD0645	eicosenoate (20:1n9 or 1n11)	NA	NA
CPD0398	eicosenoylcarnitine (C20:1)*	NA	NA
CPD0428	epiandrosterone sulfate	NA	NA
CPD0601	ergothioneine	NA	NA
CPD0501	erucate (22:1n9)	NA	NA
CPD0333	erythritol	NA	NA
CPD0361	erythronate*	NA	NA
CPD0390	ethyl alpha-glucopyranoside	NA	NA
CPD0437	ethylmalonate	NA	NA
CPD0594	etiocholanolone glucuronide	NA	NA
CPD0662	formiminoglutamate	NA	NA
CPD0648	fructose	NA	NA
CPD0586	fructosyllysine	NA	NA
CPD0272	fumarate	NA	NA
CPD0407	galactonate	NA	NA
CPD0053	gamma-CEHC	NA	NA
CPD0493	gamma-CEHC glucuronide*	NA	NA
CPD0679	gamma-carboxyglutamate	NA	NA
CPD0612	gamma-glutamyl-2-aminobutyrate	NA	NA
CPD0240	gamma-glutamyl-alpha-lysine	NA	NA
CPD0589	gamma-glutamyl-epsilon-lysine	NA	NA
CPD0414	gamma-glutamylalanine	NA	NA
CPD0324	gamma-glutamylcitrulline*	NA	NA
CPD0682	gamma-glutamylglutamate	NA	NA
CPD0086	gamma-glutamylglutamine	NA	NA
CPD0250	gamma-glutamylglycine	NA	NA
CPD0346	gamma-glutamylhistidine	NA	NA
CPD0661	gamma-glutamylisoleucine*	NA	NA
CPD0482	gamma-glutamylleucine	NA	NA
CPD0555	gamma-glutamylmethionine	NA	NA
CPD0548	gamma-glutamylphenylalanine	NA	NA
CPD0386	gamma-glutamylthreonine	NA	NA
CPD0181	gamma-glutamyltryptophan	NA	NA
CPD0681	gamma-glutamyltyrosine	NA	NA
CPD0445	gamma-glutamylvaline	NA	NA
CPD0190	gamma-tocopherol/beta-tocopherol	NA	NA
CPD0308	gentisate	NA	NA
CPD0492	gluconate	NA	NA
CPD0455	glucose	NA	NA
CPD0007	glucuronate	NA	NA
CPD0243	glucuronide of C10H18O2 (7)*	NA	NA
CPD0107	glucuronide of piperine metabolite C17H21NO3 (3)*	NA	NA
CPD0141	glucuronide of piperine metabolite C17H21NO3 (4)*	NA	NA
CPD0219	glutamate	NA	NA
CPD0255	glutamine	NA	NA
CPD0603	glutamine conjugate of C6H10O2 (1)*	NA	NA
CPD0678	glutamine conjugate of C6H10O2 (2)*	NA	NA
CPD0438	glutamine conjugate of C7H12O2*	NA	NA
CPD0123	glutarate (C5-DC)	NA	NA
CPD0339	glutarylcarnitine (C5-DC)	NA	NA
CPD0054	glycerate	NA	NA
CPD0579	glycerol	NA	NA
CPD0028	glycerophosphoethanolamine	NA	NA
CPD0584	glycerophosphorylcholine (GPC)	NA	NA
CPD0264	glycine	NA	NA
CPD0467	glycine conjugate of C10H12O2*	NA	NA
CPD0139	glycine conjugate of C10H14O2 (1)*	NA	NA
CPD0452	glyco-beta-muricholate	NA	NA
CPD0092	glycochenodeoxycholate	NA	NA
CPD0559	glycochenodeoxycholate 3-sulfate	NA	NA
CPD0167	glycochenodeoxycholate glucuronide (1)	NA	NA
CPD0288	glycocholate	NA	NA
CPD0282	glycocholenate sulfate*	NA	NA
CPD0403	glycodeoxycholate 3-sulfate	NA	NA
CPD0278	glycohyocholate	NA	NA
CPD0384	glycolithocholate sulfate*	NA	NA
CPD0562	glycoursodeoxycholate	NA	NA
CPD0130	guaiacol sulfate	NA	NA
CPD0666	guanidinoacetate	NA	NA
CPD0101	guanidinosuccinate	NA	NA
CPD0335	gulonate*	NA	NA
CPD0177	heptenedioate (C7:1-DC)*	NA	NA
CPD0434	hexadecadienoate (16:2n6)	NA	NA
CPD0220	hexadecanedioate (C16)	NA	NA
CPD0423	hexadecasphingosine (d16:1)*	NA	NA
CPD0006	hexadecenedioate (C16:1-DC)*	NA	NA
CPD0115	hexanoylcarnitine (C6)	NA	NA
CPD0151	hexanoylglutamine	NA	NA
CPD0673	hippurate	NA	NA
CPD0331	histidine	NA	NA
CPD0221	homoarginine	NA	NA
CPD0627	homocitrulline	NA	NA
CPD0153	homostachydrine*	NA	NA
CPD0302	homovanillate (HVA)	NA	NA
CPD0453	hydantoin-5-propionate	NA	NA
CPD0041	hydroquinone sulfate	NA	NA
CPD0226	hydroxy-CMPF*	NA	NA
CPD0518	hydroxy-N6,N6,N6-trimethyllysine*	NA	NA
CPD0520	hydroxyasparagine	NA	NA
CPD0258	hydroxyproline	NA	NA
CPD0129	hyocholate	NA	NA
CPD0090	hypotaurine	NA	NA
CPD0663	hypoxanthine	NA	NA
CPD0069	imidazole lactate	NA	NA
CPD0479	imidazole propionate	NA	NA
CPD0583	iminodiacetate (IDA)	NA	NA
CPD0075	indole-3-carboxylate	NA	NA
CPD0210	indoleacetate	NA	NA
CPD0644	indoleacetoylcarnitine*	NA	NA
CPD0623	indoleacetylglutamine	NA	NA
CPD0237	indolelactate	NA	NA
CPD0595	indolepropionate	NA	NA
CPD0171	indolin-2-one	NA	NA
CPD0005	inosine	NA	NA
CPD0018	inosine 5'-monophosphate (IMP)	NA	NA
CPD0345	isobutyrylcarnitine (C4)	NA	NA
CPD0150	isobutyrylglycine (C4)	NA	NA
CPD0665	isocitrate	NA	NA
CPD0621	isocitric lactone	NA	NA
CPD0287	isoleucine	NA	NA
CPD0635	isoleucylglycine	NA	NA
CPD0365	isoursodeoxycholate	NA	NA
CPD0290	isovalerate (C5)	NA	NA
CPD0417	isovalerylcarnitine (C5)	NA	NA
CPD0165	isovalerylglycine	NA	NA
CPD0189	kynurenate	NA	NA
CPD0477	kynurenine	NA	NA
CPD0284	lactate	NA	NA
CPD0419	lanthionine	NA	NA
CPD0430	laurate (12:0)	NA	NA
CPD0159	laurylcarnitine (C12)	NA	NA
CPD0640	leucine	NA	NA
CPD0565	leucylalanine	NA	NA
CPD0087	leucylphenylalanine/isoleucylphenylalanine	NA	NA
CPD0521	levulinate (4-oxovalerate)	NA	NA
CPD0034	lignoceroylcarnitine (C24)*	NA	NA
CPD0684	linoleate (18:2n6)	NA	NA
CPD0164	linolenate (18:3n3 or 3n6)	NA	NA
CPD0431	linolenoylcarnitine (C18:3)*	NA	NA
CPD0292	linoleoyl ethanolamide	NA	NA
CPD0108	linoleoylcarnitine (C18:2)*	NA	NA
CPD0519	linoleoylcholine*	NA	NA
CPD0055	lithocholate sulfate (1)	NA	NA
CPD0336	lysine	NA	NA
CPD0003	malate	NA	NA
CPD0571	maleate	NA	NA
CPD0102	malonate	NA	NA
CPD0409	malonylcarnitine	NA	NA
CPD0560	maltose	NA	NA
CPD0283	mannitol/sorbitol	NA	NA
CPD0131	mannonate*	NA	NA
CPD0116	mannose	NA	NA
CPD0602	margarate (17:0)	NA	NA
CPD0546	margaroylcarnitine (C17)*	NA	NA
CPD0204	metabolonic lactone sulfate	NA	NA
CPD0143	methionine	NA	NA
CPD0547	methionine sulfone	NA	NA
CPD0641	methionine sulfoxide	NA	NA
CPD0598	methyl glucopyranoside (alpha + beta)	NA	NA
CPD0246	methyl-4-hydroxybenzoate sulfate	NA	NA
CPD0252	methylmalonate (MMA)	NA	NA
CPD0488	methylsuccinate	NA	NA
CPD0316	myo-inositol	NA	NA
CPD0073	myristate (14:0)	NA	NA
CPD0148	myristoleate (14:1n5)	NA	NA
CPD0038	myristoleoylcarnitine (C14:1)*	NA	NA
CPD0680	myristoylcarnitine (C14)	NA	NA
CPD0542	nicotinamide	NA	NA
CPD0533	nicotinamide riboside	NA	NA
CPD0352	nonadecanoate (19:0)	NA	NA
CPD0019	nonanoylcarnitine (C9)	NA	NA
CPD0056	o-cresol sulfate	NA	NA
CPD0310	octadecadienedioate (C18:2-DC)*	NA	NA
CPD0523	octadecanedioate (C18)	NA	NA
CPD0637	octadecanedioylcarnitine (C18-DC)*	NA	NA
CPD0590	octadecenedioate (C18:1-DC)*	NA	NA
CPD0450	octadecenedioylcarnitine (C18:1-DC)*	NA	NA
CPD0460	octanoylcarnitine (C8)	NA	NA
CPD0263	oleate/vaccenate (18:1)	NA	NA
CPD0337	oleoyl ethanolamide	NA	NA
CPD0529	oleoylcarnitine (C18)	NA	NA
CPD0320	oleoylcholine	NA	NA
CPD0543	ornithine	NA	NA
CPD0047	orotate	NA	NA
