compound_id	BIOCHEMICAL	KEGG	PUBCHEM
CPD0068	1-methyl-4-imidazoleacetate	c05828	75810
CPD0069	1-methyl-5-imidazoleacetate		6451814
CPD0070	1-methyl-5-imidazolelactate		
CPD0071	1-methyladenosine	c02494	27476
CPD0072	1-methylhistamine	c05127	3614
CPD0073	1-methylhistidine	c01152	92105
CPD0074	1-methylnicotinamide	c02918	10129985
CPD0075	1-methylurate	c16359	69726
CPD0076	1-methylxanthine	c16358	80220
CPD0077	1-myristoyl-2-arachidonoyl-GPC (14:0/20:4)*		
CPD0078	1-myristoyl-2-palmitoyl-GPC (14:0/16:0)		129657
CPD0079	1-myristoylglycerol (14:0)	c01885	79050
CPD0080	1-oleoyl-2-arachidonoyl-GPE (18:1/20:4)*		
CPD0081	1-oleoyl-2-docosahexaenoyl-GPC (18:1/22:6)*		
CPD0082	1-oleoyl-2-docosahexaenoyl-GPE (18:1/22:6)*		
CPD0083	1-oleoyl-2-linoleoyl-GPE (18:1/18:2)*		9546753
CPD0084	1-oleoylglycerol (18:1)		5283468
CPD0085	1-oleoyl-GPC (18:1)	c03916	16081932
CPD0086	1-oleoyl-GPE (18:1)		9547071
CPD0087	1-oleoyl-GPG (18:1)*		
CPD0088	1-oleoyl-GPI (18:1)		86289645
CPD0089	1-palmitoleoyl-2-linolenoyl-GPC (16:1/18:3)*		
CPD0090	1-palmitoleoylglycerol (16:1)*		
CPD0091	1-palmitoleoyl-GPC* (16:1)*		24779461
CPD0092	1-palmitoyl-2-arachidonoyl-GPC (16:0/20:4n6)	c05208	10747814
CPD0093	1-palmitoyl-2-arachidonoyl-GPE (16:0/20:4)*		9546800
CPD0094	1-palmitoyl-2-arachidonoyl-GPI (16:0/20:4)*		
CPD0095	1-palmitoyl-2-dihomo-linolenoyl-GPC (16:0/20:3n3 or 6)*		
CPD0096	1-palmitoyl-2-docosahexaenoyl-GPC (16:0/22:6)		6441886
CPD0097	1-palmitoyl-2-docosahexaenoyl-GPE (16:0/22:6)*		9546799
CPD0098	1-palmitoyl-2-linoleoyl-GPC (16:0/18:2)		5287971
CPD0099	1-palmitoyl-2-linoleoyl-GPE (16:0/18:2)		9546747
CPD0100	1-palmitoyl-2-linoleoyl-GPI (16:0/18:2)		46891795
CPD0101	1-palmitoyl-2-oleoyl-GPC (16:0/18:1)	c13875	6436017
CPD0102	1-palmitoyl-2-oleoyl-GPE (16:0/18:1)	c19263	5283496
CPD0103	1-palmitoyl-2-oleoyl-GPI (16:0/18:1)*		71296232
CPD0104	1-palmitoyl-2-palmitoleoyl-GPC (16:0/16:1)*		
CPD0105	1-palmitoyl-2-stearoyl-GPC (16:0/18:0)	c03889	24778686
CPD0106	1-palmitoylglycerol (16:0)		14900
CPD0107	1-palmitoyl-GPA (16:0)	c04036	6419701
CPD0108	1-palmitoyl-GPC (16:0)	c04102	86554
CPD0109	1-palmitoyl-GPE (16:0)		9547069
CPD0110	1-palmitoyl-GPG (16:0)*		3300276
CPD0111	1-palmitoyl-GPI* (16:0)		71296207
CPD0112	1-pentadecanoylglycerol (15:0)		190750
CPD0113	1-ribosyl-imidazoleacetate*	c05131	5117448
CPD0114	1-stearoyl-2-arachidonoyl-GPC (18:0/20:4)		16219824
CPD0115	1-stearoyl-2-arachidonoyl-GPE (18:0/20:4)	c05210	5289133
CPD0116	1-stearoyl-2-arachidonoyl-GPI (18:0/20:4)	c52449	
CPD0117	1-stearoyl-2-docosahexaenoyl-GPC (18:0/22:6)		24778876
CPD0118	1-stearoyl-2-docosahexaenoyl-GPE (18:0/22:6)*		9546798
CPD0119	1-stearoyl-2-linoleoyl-GPC (18:0/18:2)*		
CPD0120	1-stearoyl-2-linoleoyl-GPE (18:0/18:2)*		9546749
CPD0121	1-stearoyl-2-linoleoyl-GPI (18:0/18:2)		
CPD0122	1-stearoyl-2-oleoyl-GPC (18:0/18:1)		24778825
CPD0123	1-stearoyl-2-oleoyl-GPE (18:0/18:1)	c42448	9546742
CPD0124	1-stearoyl-2-oleoyl-GPI (18:0/18:1)*		
CPD0125	1-stearoyl-2-oleoyl-GPS (18:0/18:1)		9547087
CPD0126	1-stearoyl-GPC (18:0)		497299
CPD0127	1-stearoyl-GPE (18:0)		9547068
CPD0128	1-stearoyl-GPG (18:0)		
CPD0129	1-stearoyl-GPI (18:0)		
CPD0130	1-stearoyl-rac-glycerol	#N/A	#N/A
CPD0131	2,2'-Methylenebis(6-tert-butyl-p-cresol)		8398
CPD0132	2,3-butanediol	c03044	
CPD0133	2,3-dihydroxy-2-methylbutyrate		301941
CPD0134	2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*		
CPD0135	2,3-dihydroxyisovalerate	c04039	677
CPD0136	2,3-dihydroxypyridine		28115
CPD0137	2,4-di-tert-butylphenol		
CPD0138	2,6-dihydroxybenzoic acid		9338
CPD0139	21-hydroxypregnenolone disulfate	c05485	134595
CPD0140	2-acetamidophenol sulfate		181671
CPD0141	2-acrylamidoglycolic acid		92230
CPD0142	2-aminoadipate	c00956	469
CPD0143	2-aminobutyrate	c02261	439691
CPD0144	2-aminoheptanoate		227939
CPD0145	2-aminooctanoate		69522
CPD0146	2-aminophenol sulfate		181670
CPD0147	2-arachidonoylglycerol (20:4)	c13856	5282280
CPD0148	2'-deoxyuridine	c00526	13712
CPD0149	2-docosahexaenoylglycerol (22:6)*		
CPD0150	2-ethylphenylsulfate		
CPD0151	2-hydroxy-3-methylvalerate		164623
CPD0152	2-hydroxy-4-(methylthio)butanoic acid		11427
CPD0153	2-hydroxyacetaminophen sulfate*		86290013
CPD0154	2-hydroxyadipate	c02360	193530
CPD0155	2-hydroxyarachidate*		5225199
CPD0156	2-hydroxybehenate		193484
CPD0157	2-hydroxybutyrate	#N/A	#N/A
CPD0158	2-hydroxybutyrate/2-hydroxyisobutyrate	c21297,c05984	52281
CPD0159	2-hydroxydecanoate		21488
CPD0160	2-hydroxyfluorene sulfate		
CPD0161	2-hydroxyglutarate	c02630	43
CPD0162	2-hydroxyheptanoate*		2750949
CPD0163	2-hydroxyhippurate (salicylurate)	c07588	10253
CPD0164	2-hydroxyibuprofen		10443535
CPD0165	2-hydroxylaurate		97783
CPD0166	2-hydroxynervonate*		5312783
CPD0167	2-hydroxyoctanoate		94180
CPD0168	2-hydroxypalmitate		92836
CPD0169	2-hydroxyphenylacetate	c05852	11970
CPD0170	2-hydroxysebacate		128458
CPD0171	2-hydroxystearate	c03045	69417
CPD0172	2-isopropylmalate	c02504	77
CPD0173	2-keto-3-deoxy-gluconate	c00204	161227
CPD0174	2-ketocaprylate		67600
CPD0175	2-linoleoylglycerol (18:2)		5365676
CPD0176	2-methoxyacetaminophen glucuronide*		14367271
CPD0177	2-methoxyacetaminophen sulfate*		86290014
CPD0178	2-methoxyhydroquinone sulfate (1)		
CPD0179	2-methoxyhydroquinone sulfate (2)		
CPD0180	2-methoxyresorcinol sulfate		
CPD0181	2-methylbutyrylcarnitine (C5)		6426901
CPD0182	2-methylcitrate/homocitrate	c01251	
CPD0183	2-methylserine	c02115	94309
CPD0184	2-myristoylglycerol (14:0)		137938
CPD0185	2-naphthol sulfate		74428
CPD0186	2-oleoylglycerol (18:1)		5319879
CPD0187	2-O-methylascorbic acid		99779
CPD0188	2'-O-methylcytidine		150971
CPD0189	2'-O-methyluridine		102212
CPD0190	2-oxoarginine*	c03771	558
CPD0191	2-palmitoleoylglycerol (16:1)*		
CPD0192	2-palmitoleoyl-GPC* (16:1)*		
CPD0193	2-palmitoylglycerol (16:0)		123409
CPD0194	2-palmitoyl-GPC* (16:0)*		15061532
CPD0195	2-piperidinone		12665
CPD0196	2-propyl-2-pentenoate (2-ene-valproate)	c16653	6437068
CPD0197	2-pyrrolidinone		12025
CPD0198	2R,3R-dihydroxybutyrate		13120901
CPD0199	2S,3R-dihydroxybutyrate		10964471
CPD0200	2-stearoyl-GPE (18:0)*		
CPD0201	3-(3-amino-3-carboxypropyl)uridine*		171198
CPD0202	3-(3-hydroxyphenyl)propionate	c11457	91
CPD0203	3-(3-hydroxyphenyl)propionate sulfate		187488
CPD0204	3-(4-hydroxyphenyl)lactate (HPLA)	c03672	9378
CPD0205	3-(cystein-S-yl)acetaminophen*		5233914
CPD0206	3-(methylthio)acetaminophen sulfate*		
CPD0207	3-(N-acetyl-L-cystein-S-yl) acetaminophen		83967
CPD0208	3,4-dihydroxybutyrate		150929
CPD0209	3,5-dichloro-2,6-dihydroxybenzoic acid		24721632
CPD0210	3,7-dimethylurate	c16360	83126
CPD0211	3-acetylphenol sulfate		
CPD0212	3-amino-2-piperidone		5200225
CPD0213	3-aminoisobutyrate	c05145	64956
CPD0214	3beta,7alpha-dihydroxy-5-cholestenoate	c17335	3081084
CPD0215	3beta-hydroxy-5-cholestenoate	c17333	165511
CPD0216	3b-hydroxy-5-cholenoic acid		92997
CPD0217	3-bromo-5-chloro-2,6-dihydroxybenzoic acid*		134581543
CPD0218	3-carboxy-4-methyl-5-pentyl-2-furanpropionate (3-CMPFP)**		194501
CPD0219	3-carboxy-4-methyl-5-propyl-2-furanpropanoate (CMPF)		123979
CPD0220	3-decenoylcarnitine		
CPD0221	3-ethylcatechol sulfate (1)		
CPD0222	3-formylindole	c08493	10256
CPD0223	3-hydroxy-2-ethylpropionate		188979
CPD0224	3-hydroxy-2-methylpyridine sulfate		
CPD0225	3-hydroxy-3-methylglutarate	c03761	1662
CPD0226	3-hydroxyadipate		151913
CPD0227	3-hydroxybutyrate	#N/A	#N/A
CPD0228	3-hydroxybutyrate (BHBA)	c01089	441
CPD0229	3-hydroxybutyroylglycine**		
CPD0230	3-hydroxydecanoate		26612
CPD0231	3-hydroxydecanoylcarnitine		121454166
CPD0232	3-hydroxydodecanedioate*		16663321
CPD0233	3-hydroxyhexanoate		151492
CPD0234	3-hydroxyhexanoylcarnitine (1)		
CPD0235	3-hydroxyhippurate		450268
CPD0236	3-hydroxyhippurate sulfate		186339
CPD0237	3-hydroxyisobutyrate	c06001	87
CPD0238	3-hydroxylaurate		94216
CPD0239	3-hydroxymyristate		16064
CPD0240	3-hydroxyoctanoate	c20793	26613
CPD0241	3-hydroxyoctanoylcarnitine (1)		
CPD0242	3-hydroxyoctanoylcarnitine (2)		
CPD0243	3-hydroxyoleoylcarnitine		129637446
CPD0244	3-hydroxypyridine glucuronide		
CPD0245	3-hydroxypyridine sulfate		
CPD0246	3-hydroxyquinine	c07344	441264
CPD0247	3-hydroxysebacate		3017884
CPD0248	3-hydroxyvalproate	c16651	134459
CPD0249	3-indoleglyoxylic acid		73863
CPD0250	3-indoxyl sulfate		10258
CPD0251	3-methoxycatechol sulfate (1)		129892430
CPD0252	3-methoxycatechol sulfate (2)		
CPD0253	3-methoxytyramine sulfate		54133459
CPD0254	3-methoxytyrosine		1670
CPD0255	3-methyl catechol sulfate (1)		118431379
CPD0256	3-methyl catechol sulfate (2)		
CPD0257	3-methyl-2-oxobutanoate	#N/A	#N/A
CPD0258	3-methyl-2-oxobutyrate	c00141	49
CPD0259	3-methyl-2-oxovalerate	c00671	47
CPD0260	3-methyladipate		12292
CPD0261	3-methylcytidine		159649
CPD0262	3-methylglutaconate		1551553
CPD0263	3-methylglutarylcarnitine (2)		128145
CPD0264	3-methylhistidine	c01152	64969
CPD0265	3-methylxanthine	c16357	70639
CPD0266	3-phenylpropionate (hydrocinnamate)	c05629	107
CPD0267	3-sulfo-L-alanine	c00506	72886
CPD0268	3-ureidopropionate	c02642	111
CPD0269	4-acetamidobenzoate		19266
CPD0270	4-acetamidobutanoate	c02946	18189
CPD0271	4-acetamidophenol	c06804	1983
CPD0272	4-acetamidophenylglucuronide		83944
CPD0273	4-acetaminophen sulfate	c06804	83939
CPD0274	4-acetylcatechol sulfate (1)		
CPD0275	4-acetylphenyl sulfate		4684006
CPD0276	4-allylcatechol sulfate		
CPD0277	4-allylphenol sulfate		66633409
CPD0278	4-aminophenol sulfate (2)		
CPD0279	4-butyrobetaine	#N/A	#N/A
CPD0280	4-chlorobenzoic acid	c02370	6318
CPD0281	4-cholesten-3-one	c00599	91477
CPD0282	4-cresol	#N/A	#N/A
CPD0283	4-ethylcatechol sulfate		
CPD0284	4-ethylphenyl sulfate	c13637	20822574
CPD0285	4-guanidinobutanoate	c01035	500
CPD0286	4-HDoHE		
CPD0287	4-hydroxy duloxetine glucuronide*		29981512
CPD0288	4-hydroxychlorothalonil		34217
CPD0289	4-hydroxycoumarin	c20414	54682930
CPD0290	4-hydroxyglutamate	c03079	439902
CPD0291	4-hydroxyhippurate		151012
CPD0292	4-hydroxyphenylacetate	c00642	127
CPD0293	4-hydroxyphenylacetoylcarnitine		
CPD0294	4-hydroxyphenylacetylglutamine		
CPD0295	4-hydroxyphenylpyruvate	c01179	979
CPD0296	4-imidazoleacetate	c02835	96215
CPD0297	4-methoxyphenol sulfate		
CPD0298	4-methyl-2-oxopentanoate	c00233	70
CPD0299	4-methylbenzenesulfonate	c06677	6101
CPD0300	4-methylcatechol sulfate		54104170
CPD0301	4-methylguaiacol sulfate		
CPD0302	4-methylhexanoylglutamine		
CPD0303	4-vinylcatechol sulfate		
CPD0304	4-vinylguaiacol glucuronide		
CPD0305	4-vinylguaiacol sulfate		53803570
CPD0306	4-vinylphenol sulfate	c05627	6426766
CPD0307	5-(galactosylhydroxy)-L-lysine		123986
CPD0308	5,6-dihydrothymine	c00906	93556
CPD0309	5,6-dihydrouracil	c00429	649
CPD0310	5,6-dihydrouridine		94312
CPD0311	5-acetylamino-6-amino-3-methyluracil	c16366	88299
CPD0312	5-acetylamino-6-formylamino-3-methyluracil	c16365	108214
CPD0313	5alpha-androstan-3alpha,17alpha-diol disulfate		
CPD0314	5alpha-androstan-3alpha,17alpha-diol monosulfate		
CPD0315	5alpha-androstan-3alpha,17beta-diol 17-glucuronide		
CPD0316	5alpha-androstan-3alpha,17beta-diol disulfate		56639109
CPD0317	5alpha-androstan-3alpha,17beta-diol monosulfate (1)		
CPD0318	5alpha-androstan-3alpha,17beta-diol monosulfate (2)		121596225
CPD0319	5alpha-androstan-3beta,17alpha-diol disulfate		56639109
CPD0320	5alpha-androstan-3beta,17beta-diol disulfate	c12525	242332
CPD0321	5alpha-androstan-3beta,17beta-diol monosulfate (2)		
CPD0322	5alpha-pregnan-3beta,20alpha-diol disulfate		118703093
CPD0323	5alpha-pregnan-3beta,20alpha-diol monosulfate (1)		
CPD0324	5alpha-pregnan-3beta,20alpha-diol monosulfate (2)		
CPD0325	5alpha-pregnan-3beta,20beta-diol monosulfate (1)		
CPD0326	5alpha-pregnan-3beta-ol,20-one sulfate		
CPD0327	5alpha-pregnan-diol disulfate		5127902
CPD0328	5-dodecenoate (12:1n7)		5312378
CPD0329	5-dodecenoylcarnitine (C12:1)		91825571
CPD0330	5-HEPE		6439678
CPD0331	5-HETE	c04805	5280733
CPD0332	5-HETrE	#N/A	#N/A
CPD0333	5-hydroxy-2-methylpyridine sulfate		
CPD0334	5-hydroxy-6-methoxy duloxetine sulfate*		
CPD0335	5-hydroxyhexanoate		170748
CPD0336	5-hydroxyindole sulfate		
CPD0337	5-hydroxylysine	c16741	1029
CPD0338	5-hydroxymethyl-2-furoylcarnitine*		
CPD0339	5-KETE	c14732	5283159
CPD0340	5-methylthioadenosine (MTA)	c00170	439176
CPD0341	5-methylthioribose**		494
CPD0342	5-methyluridine (ribothymidine)		445408
CPD0343	5-oxoproline	c01879	7405
CPD0344	6-bromotryptophan		9856996
CPD0345	6-hydroxyindole sulfate		122198196
CPD0346	6-hydroxywarfarin		54682459
CPD0347	6-oxopiperidine-2-carboxylate		3014237
CPD0348	6-phosphogluconate	c00345	91493
CPD0349	7-HOCA	c17337	3081085
CPD0350	7-hydroxywarfarin		
CPD0351	7-ketodeoxycholate		188292
CPD0352	7-methylguanine	c02242	11361
CPD0353	7-methylxanthine	c16353	68374
CPD0354	8-methoxykynurenate	c05830	76230
CPD0355	9,10-DiHOME	c14828	9966640
CPD0356	acesulfame		36573
CPD0357	acetate	#N/A	#N/A
CPD0358	acetoacetate	c00164	96
CPD0359	acetone	#N/A	#N/A
CPD0360	acetylcarnitine (C2)	c02571	7045767
CPD0361	acisoga		129397
CPD0362	aconitate [cis or trans]	c00417	
CPD0363	adenine	c00147	190
CPD0364	adenosine	c00212	60961
CPD0365	adipoylcarnitine (C6-DC)		71296139
CPD0366	ADpSGEGDFXAEGGGVR*		132993923
CPD0367	adrenate (22:4n6)	c16527	5497181
CPD0368	adrenoylcarnitine (C22:4)*		
CPD0369	ADSGEGDFXAEGGGVR*		16133137
CPD0370	alanine	c00041	5950
CPD0371	allantoin	c02350	204
CPD0372	alliin	c08265	87310
CPD0373	allopurinol		2094
CPD0374	alpha-CEHC sulfate		
CPD0375	alpha-CMBHC glucuronide		
CPD0376	alpha-hydroxyisocaproate	c03264	83697
CPD0377	alpha-hydroxyisovalerate		99823
CPD0378	alpha-hydroxymetoprolol		114962
CPD0379	alpha-ketobutyrate	c00109	58
CPD0380	alpha-ketoglutaramate*		48
CPD0381	alpha-ketoglutarate	c00026	51
CPD0382	alpha-lactose	#N/A	#N/A
CPD0383	alpha-tocopherol	c02477	14985
CPD0384	alprazolam	#N/A	#N/A
CPD0385	AMP	c00020	6083
CPD0386	andro steroid monosulfate C19H28O6S (1)*	c04555	159663
CPD0387	androstenediol (3alpha, 17alpha) monosulfate (2)	c37207	
CPD0388	androstenediol (3alpha, 17alpha) monosulfate (3)		
CPD0389	androstenediol (3beta,17beta) disulfate (1)	c04295	87120982
CPD0390	androstenediol (3beta,17beta) disulfate (2)	c04295	87120982
CPD0391	androstenediol (3beta,17beta) monosulfate (1)	c37211	13847309
CPD0392	androstenediol (3beta,17beta) monosulfate (2)		
CPD0393	androsterone glucuronide	c11135	114833
CPD0394	androsterone sulfate	c00523	159663
CPD0395	anthranilate	c00108	227
CPD0396	arabinose	c00216	66308
CPD0397	arabitol/xylitol	c01904	6912
CPD0398	arabonate/xylonate	c00502,c05411	48255
CPD0399	arachidate (20:0)	c06425	10467
CPD0400	arachidonate (20:4n6)	c00219	444899
CPD0401	arachidonoyl ethanolamide	c11695	5281969
CPD0402	arachidonoylcarnitine (C20:4)		136212424
CPD0403	arachidonoylcholine		122198216
CPD0404	arachidoylcarnitine (C20)*		
CPD0405	argininate*		160437
CPD0406	arginine	c00062	232
CPD0407	artemisin	#N/A	#N/A
CPD0408	ascorbate (Vitamin C)	c00072	54670067
CPD0409	ascorbic acid 2-sulfate		86484
CPD0410	ascorbic acid 3-sulfate*		11425365
CPD0411	asparagine	c00152	6267
CPD0412	aspartate	c00049	5960
CPD0413	atenolol		2249
CPD0414	atorvastatin (lipitor)		60823
CPD0415	azelate (C9-DC)	c08261	2266
CPD0416	behenoyl dihydrosphingomyelin (d18:0/22:0)*		
CPD0417	behenoyl sphingomyelin (d18:1/22:0)*		
CPD0418	behenoylcarnitine (C22)*		
CPD0419	benzoate	c00180	243
CPD0420	benzoylcarnitine*		
CPD0421	beta-alanine	c00099	239
CPD0422	beta-citrylglutamate	c20775	72715786
CPD0423	beta-cryptoxanthin	c08591	6384256
CPD0424	beta-hydroxyisovalerate		69362
CPD0425	beta-hydroxyisovaleroylcarnitine		
CPD0426	betaine	c00719	247
CPD0427	betaine-aldehyde	#N/A	#N/A
CPD0428	beta-sitosterol	c01753	222284
CPD0429	bilirubin	c00486	5280352
CPD0430	bilirubin (E,E)*		5315454
CPD0431	bilirubin (E,Z or Z,E)*	c00486	5799469
CPD0432	bilirubin degradation product, C16H18N2O5 (1)**		
CPD0433	bilirubin degradation product, C16H18N2O5 (2)**		
CPD0434	bilirubin degradation product, C16H18N2O5 (3)**		
CPD0435	bilirubin degradation product, C16H18N2O5 (4)**		
CPD0436	bilirubin degradation product, C17H18N2O4 (1)**		
CPD0437	bilirubin degradation product, C17H18N2O4 (2)**		
CPD0438	bilirubin degradation product, C17H18N2O4 (3)**		
CPD0439	bilirubin degradation product, C17H20N2O5 (1)**		
CPD0440	bilirubin degradation product, C17H20N2O5 (2)**		
CPD0441	biliverdin	c00500	5353439
CPD0442	bradykinin, des-arg(9)	c00306	105044
CPD0443	branched chain 14:0 dicarboxylic acid**		
CPD0444	branched-chain, straight-chain, or cyclopropyl 10:1 fatty acid (1)*		
CPD0445	branched-chain, straight-chain, or cyclopropyl 12:1 fatty acid*		
CPD0446	butyrate/isobutyrate (4:0)	c00246	264
CPD0447	butyrylcarnitine	c02862	439829
CPD0448	butyrylcarnitine (C4)	c02862	439829
CPD0449	butyrylglycine (C4)		88412
CPD0450	caffeic acid sulfate		21668705
CPD0451	caffeine	c07481	2519
CPD0452	campesterol	c01789	173183
CPD0453	candesartan	c07468	2541
CPD0454	caprate (10:0)	c01571	2969
CPD0455	caproate (6:0)	c01585	8892
CPD0456	caprylate (8:0)	c06423	379
CPD0457	carboxyethyl-GABA		2572
CPD0458	carboxyibuprofen		10444113
CPD0459	carnitine	c00318	10917
CPD0460	carotene diol (1)		
CPD0461	carotene diol (2)		
CPD0462	carotene diol (3)		
CPD0463	catechol		3083879
CPD0464	catechol glucuronide		75124209
CPD0465	catechol sulfate	c00090	3083879
CPD0466	cellotetraose	#N/A	#N/A
CPD0467	ceramide (d16:1/24:1, d18:1/22:1)*		
CPD0468	ceramide (d18:1/14:0, d16:1/16:0)*		
CPD0469	ceramide (d18:1/17:0, d17:1/18:0)*		
CPD0470	ceramide (d18:1/20:0, d16:1/22:0, d20:1/18:0)*		
CPD0471	ceramide (d18:2/24:1, d18:1/24:2)*		
CPD0472	cerotoylcarnitine (C26)*		
CPD0473	cetirizine	c07778	2678
CPD0474	C-glycosyltryptophan		10981970
CPD0475	chenodeoxycholate	c02528	10133
CPD0476	chenodeoxycholic acid sulfate (1)		21252308
CPD0477	chiro-inositol	c19891	
CPD0478	cholate	c00695	221493
CPD0479	cholestanol	c12978	6665
CPD0480	cholesterol	c00187	11025495
CPD0481	cholesterol sulfate	c18043	65076
CPD0482	cholic acid glucuronide		21252309
CPD0483	choline	c00114	305
CPD0484	cinnamoylglycine		709625
CPD0485	cis-3,4-methyleneheptanoate		
CPD0486	cis-3,4-methyleneheptanoylcarnitine		
CPD0487	cis-3,4-methyleneheptanoylglycine		
CPD0488	cis-4-decenoate (10:1n6)*		5312351
CPD0489	cis-4-decenoylcarnitine (C10:1)		57357170
CPD0490	citalopram propionate*	c16610	10403174
CPD0491	citalopram/escitalopram		146570
CPD0492	citraconate/glutaconate	c02226   c02214	47076
CPD0493	citrate	c00158	311
CPD0494	citrulline	c00327	9750
CPD0495	corticosterone	c02140	5753
CPD0496	cortisol	c00735	5754
CPD0497	cortisol 21-sulfate		102172
CPD0498	cortisone	c00762	222786
CPD0499	cortolone glucuronide (1)		
CPD0500	cotinine		854019
CPD0501	creatine	c00300	586
CPD0502	creatinine	c00791	588
CPD0503	cyclo(leu-pro)		7074739
CPD0504	cys-gly, oxidized		333293
CPD0505	cystathionine	c02291	439258
CPD0506	cysteine	c00097	5862
CPD0507	cysteine s-sulfate	c05824	115015
CPD0508	cysteine sulfinic acid	c00606	109
CPD0509	cysteine-glutathione disulfide		4247235
CPD0510	cysteinylglycine	c01419	439498
CPD0511	cysteinylglycine disulfide*		
CPD0512	cystine	c00491	67678
CPD0513	cytidine	c00475	6175
CPD0514	cytosine	c00380	597
CPD0515	daidzein sulfate (2)		12114465
