compound_id	BIOCHEMICAL	KEGG	PUBCHEM
C00054	1-methyl-5-imidazoleacetate	6451814	NA
C00055	1-methylhistidine	92105	C01152
C00056	1-methylnicotinamide	10129985	C02918
C00057	1-methylurate	69726	C16359
C00058	1-methylxanthine	80220	C16358
C00059	1-myristoyl-2-arachidonoyl-GPC (14:0/20:4)*	NA	NA
C00060	1-myristoyl-2-palmitoyl-GPC (14:0/16:0)	129657	NA
C00061	1-oleoyl-2-arachidonoyl-GPE (18:1/20:4)*	NA	NA
C00062	1-oleoyl-2-docosahexaenoyl-GPC (18:1/22:6)*	NA	NA
C00063	1-oleoyl-2-docosahexaenoyl-GPE (18:1/22:6)*	NA	NA
C00064	1-oleoyl-2-linoleoyl-GPE (18:1/18:2)*	9546753	NA
C00065	1-oleoyl-GPC (18:1)	16081932	NA
C00066	1-oleoyl-GPE (18:1)	9547071	NA
C00067	1-oleoyl-GPG (18:1)*	NA	NA
C00068	1-oleoyl-GPI (18:1)	NA	NA
C00069	1-oleoyl-GPS (18:1)	9547099	NA
C00070	1-oleoylglycerol (18:1)	5283468	NA
C00071	1-palmitoleoyl-GPC (16:1)*	24779461	NA
C00072	1-palmitoleoylglycerol (16:1)*	NA	NA
C00073	1-palmitoyl-2-arachidonoyl-GPC (16:0/20:4n6)	10747814	NA
C00074	1-palmitoyl-2-arachidonoyl-GPE (16:0/20:4)*	9546800	NA
C00075	1-palmitoyl-2-arachidonoyl-GPI (16:0/20:4)*	NA	NA
C00076	1-palmitoyl-2-dihomo-linolenoyl-GPC (16:0/20:3n3 or 6)*	NA	NA
C00077	1-palmitoyl-2-docosahexaenoyl-GPC (16:0/22:6)	6441886	NA
C00078	1-palmitoyl-2-docosahexaenoyl-GPE (16:0/22:6)*	9546799	NA
C00079	1-palmitoyl-2-linoleoyl-GPC (16:0/18:2)	5287971	NA
C00080	1-palmitoyl-2-linoleoyl-GPE (16:0/18:2)	9546747	NA
C00081	1-palmitoyl-2-linoleoyl-GPI (16:0/18:2)	NA	NA
C00082	1-palmitoyl-2-oleoyl-GPC (16:0/18:1)	6436017	NA
C00083	1-palmitoyl-2-oleoyl-GPE (16:0/18:1)	5283496	NA
C00084	1-palmitoyl-2-oleoyl-GPI (16:0/18:1)*	NA	NA
C00085	1-palmitoyl-2-palmitoleoyl-GPC (16:0/16:1)*	NA	NA
C00086	1-palmitoyl-2-stearoyl-GPC (16:0/18:0)	NA	NA
C00087	1-palmitoyl-2-stearoyl-GPE (16:0/18:0)*	5326793	NA
C00088	1-palmitoyl-GPA (16:0)	6419701	C04036
C00089	1-palmitoyl-GPC (16:0)	86554	NA
C00090	1-palmitoyl-GPE (16:0)	9547069	NA
C00091	1-palmitoyl-GPG (16:0)*	3300276	NA
C00092	1-palmitoyl-GPI (16:0)	NA	NA
C00093	1-ribosyl-imidazoleacetate*	5117448	C05131
C00094	1-stearoyl-2-arachidonoyl-GPC (18:0/20:4)	16219824	NA
C00095	1-stearoyl-2-arachidonoyl-GPE (18:0/20:4)	5289133	NA
C00096	1-stearoyl-2-arachidonoyl-GPI (18:0/20:4)	NA	NA
C00097	1-stearoyl-2-arachidonoyl-GPS (18:0/20:4)	NA	NA
C00098	1-stearoyl-2-docosahexaenoyl-GPC (18:0/22:6)	NA	NA
C00099	1-stearoyl-2-docosahexaenoyl-GPE (18:0/22:6)*	9546798	NA
C00100	1-stearoyl-2-linoleoyl-GPC (18:0/18:2)*	NA	NA
C00101	1-stearoyl-2-linoleoyl-GPE (18:0/18:2)*	9546749	NA
C00102	1-stearoyl-2-linoleoyl-GPI (18:0/18:2)	NA	NA
C00103	1-stearoyl-2-oleoyl-GPC (18:0/18:1)	NA	NA
C00104	1-stearoyl-2-oleoyl-GPE (18:0/18:1)	NA	NA
C00105	1-stearoyl-2-oleoyl-GPI (18:0/18:1)*	NA	NA
C00106	1-stearoyl-2-oleoyl-GPS (18:0/18:1)	9547087	NA
C00107	1-stearoyl-GPC (18:0)	497299	NA
C00108	1-stearoyl-GPE (18:0)	9547068	NA
C00109	1-stearoyl-GPG (18:0)	NA	NA
C00110	1-stearoyl-GPI (18:0)	NA	NA
C00111	1-stearoyl-GPS (18:0)*	9547101	NA
C00112	10-heptadecenoate (17:1n7)	5312435	NA
C00113	10-hydroxywarfarin	NA	NA
C00114	10-nonadecenoate (19:1n9)	5312513	NA
C00115	10-undecenoate (11:1n1)	14891	C13910
C00116	11beta-hydroxyandrosterone glucuronide	NA	NA
C00117	12,13-DiHOME	10236635	C14829
C00118	13-HODE + 9-HODE	43013	NA
C00119	14-HDoHE/17-HDoHE	NA	NA
C00120	16-hydroxypalmitate	10466	C18218
C00121	16a-hydroxy DHEA 3-sulfate	NA	NA
C00122	1H-indole-7-acetic acid	NA	NA
C00124	2'-O-methylcytidine	150971	NA
C00125	2'-O-methyluridine	102212	NA
C00123	2'-deoxyuridine	13712	C00526
C00126	2,3-dihydroxy-2-methylbutyrate	301941	NA
C00127	2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*	NA	NA
C00128	2,3-dihydroxyisovalerate	677	C04039
C00129	2,6-dihydroxybenzoic acid	9338	NA
C00130	2-acetamidophenol sulfate	181671	NA
C00131	2-aminoadipate	469	C00956
C00132	2-aminobutyrate	439691	C02261
C00133	2-aminoheptanoate	227939	NA
C00134	2-aminooctanoate	69522	NA
C00135	2-aminophenol sulfate	181670	NA
C00136	2-arachidonoylglycerol (20:4)	5282280	C13856
C00137	2-ethylphenylsulfate	NA	NA
C00138	2-hydroxy-3-methylvalerate	164623	NA
C00139	2-hydroxy-4-(methylthio)butanoic acid	NA	NA
C00140	2-hydroxyacetaminophen sulfate*	86290013	NA
C00141	2-hydroxyadipate	193530	C02360
C00142	2-hydroxybutyrate/2-hydroxyisobutyrate	NA	NA
C00143	2-hydroxydecanoate	21488	NA
C00144	2-hydroxyglutarate	43	C02630
C00145	2-hydroxyhippurate (salicylurate)	10253	C07588
C00146	2-hydroxyibuprofen	10443535	NA
C00147	2-hydroxylaurate	97783	NA
C00148	2-hydroxynervonate*	5312783	NA
C00149	2-hydroxyoctanoate	94180	NA
C00150	2-hydroxypalmitate	92836	NA
C00151	2-hydroxyphenylacetate	11970	C05852
C00152	2-hydroxysebacate	128458	NA
C00153	2-hydroxystearate	69417	C03045
C00154	2-keto-3-deoxy-gluconate	161227	C00204
C00155	2-ketocaprylate	67600	NA
C00156	2-linoleoylglycerol (18:2)	5365676	NA
C00157	2-methoxyacetaminophen glucuronide*	14367271	NA
C00158	2-methoxyacetaminophen sulfate*	86290014	NA
C00159	2-methylbutyrylcarnitine (C5)	6426901	NA
C00160	2-naphthol sulfate	74428	NA
C00161	2-oleoylglycerol (18:1)	5319879	NA
C00162	2-oxoarginine*	558	C03771
C00163	2-palmitoleoyl-GPC (16:1)*	NA	NA
C00164	2-palmitoyl-GPC (16:0)*	15061532	NA
C00165	2-piperidinone	12665	NA
C00166	2-stearoyl-GPE (18:0)*	NA	NA
C00167	21-hydroxypregnenolone disulfate	134595	NA
C00168	2R,3R-dihydroxybutyrate	NA	NA
C00169	2S,3R-dihydroxybutyrate	10964471	NA
C00170	3,4-dihydroxybutyrate	NA	NA
C00171	3,4-methyleneheptanoate	NA	NA
C00172	3,5-dichloro-2,6-dihydroxybenzoic acid	NA	NA
C00173	3,7-dimethylurate	83126	C16360
C00174	3-(3-amino-3-carboxypropyl)uridine*	171198	NA
C00175	3-(3-hydroxyphenyl)propionate	91	C11457
C00176	3-(3-hydroxyphenyl)propionate sulfate	187488	NA
C00177	3-(4-hydroxyphenyl)lactate	9378	C03672
C00180	3-(N-acetyl-L-cystein-S-yl) acetaminophen	83967	NA
C00178	3-(cystein-S-yl)acetaminophen*	5233914	NA
C00179	3-(methylthio)acetaminophen sulfate*	NA	NA
C00181	3-acetylphenol sulfate	NA	NA
C00182	3-amino-2-piperidone	5200225	NA
C00183	3-aminoisobutyrate	64956	C05145
C00184	3-bromo-5-chloro-2,6-dihydroxybenzoic acid*	NA	NA
C00185	3-carboxy-4-methyl-5-pentyl-2-furanpropionate (3-CMPFP)**	194501	NA
C00186	3-carboxy-4-methyl-5-propyl-2-furanpropanoate (CMPF)	123979	NA
C00187	3-decenoylcarnitine	NA	NA
C00188	3-ethylcatechol sulfate (1)	NA	NA
C00189	3-formylindole	10256	C08493
C00190	3-hydroxy-2-ethylpropionate	188979	NA
C00191	3-hydroxy-2-methylpyridine sulfate	NA	NA
C00192	3-hydroxy-3-methylglutarate	1662	C03761
C00193	3-hydroxyadipate*	151913	NA
C00194	3-hydroxybutyrate (BHBA)	441	C01089
C00195	3-hydroxybutyroylglycine**	NA	NA
C00196	3-hydroxycotinine glucuronide	183115	NA
C00197	3-hydroxydecanoate	26612	NA
C00198	3-hydroxydecanoylcarnitine	NA	NA
C00199	3-hydroxydodecanedioate*	16663321	NA
C00200	3-hydroxyhexanoate	151492	NA
C00201	3-hydroxyhexanoylcarnitine (1)	NA	NA
C00202	3-hydroxyhippurate	450268	NA
C00203	3-hydroxyhippurate sulfate	186339	NA
C00204	3-hydroxyindolin-2-one sulfate	NA	NA
C00205	3-hydroxyisobutyrate	87	C06001
C00206	3-hydroxylaurate	94216	NA
C00207	3-hydroxymyristate	16064	NA
C00208	3-hydroxyoctanoate	26613	NA
C00209	3-hydroxyoleoylcarnitine	NA	NA
C00210	3-hydroxyphenylacetoylglutamine	NA	NA
C00211	3-hydroxypyridine glucuronide	NA	NA
C00212	3-hydroxypyridine sulfate	NA	NA
C00213	3-hydroxysebacate	3017884	NA
C00214	3-hydroxystachydrine*	442640	NA
C00215	3-hydroxystearate	5282907	NA
C00216	3-indoleglyoxylic acid	73863	NA
C00217	3-indoxyl sulfate	10258	NA
C00218	3-methoxycatechol sulfate (1)	NA	NA
C00219	3-methoxycatechol sulfate (2)	NA	NA
C00220	3-methoxytyrosine	1670	NA
C00221	3-methyl catechol sulfate (1)	NA	NA
C00222	3-methyl catechol sulfate (2)	NA	NA
C00223	3-methyl-2-oxobutyrate	49	C00141
C00224	3-methyl-2-oxovalerate	47	C00671
C00225	3-methyladipate	12292	NA
C00226	3-methylcytidine	159649	NA
C00227	3-methylglutaconate	1551553	NA
C00228	3-methylglutarylcarnitine (2)	128145	NA
C00229	3-methylhistidine	64969	C01152
C00230	3-methylxanthine	70639	C16357
C00231	3-phenylpropionate (hydrocinnamate)	107	C05629
C00232	3-phosphoglycerate	724	C00597
C00233	3-ureidopropionate	111	C02642
C00234	3b-hydroxy-5-cholenoic acid	92997	NA
C00235	3beta-hydroxy-5-cholestenoate	165511	C17333
C00236	4-acetamidobutanoate	18189	C02946
C00237	4-acetamidophenol	1983	C06804
C00238	4-acetamidophenylglucuronide	83944	NA
C00239	4-acetaminophen sulfate	83939	C06804
C00240	4-acetylcatechol sulfate (1)	NA	NA
C00241	4-acetylphenol sulfate	4684006	NA
C00242	4-allylcatechol sulfate	NA	NA
C00243	4-allylphenol sulfate	NA	NA
C00244	4-cholesten-3-one	91477	C00599
C00245	4-ethylcatechol sulfate	NA	NA
C00246	4-ethylphenylsulfate	NA	C13637
C00247	4-guanidinobutanoate	500	C01035
C00248	4-hydroxy-2-oxoglutaric acid	599	C01127
C00249	4-hydroxychlorothalonil	34217	NA
C00250	4-hydroxycoumarin	54682930	C20414
C00251	4-hydroxyglutamate	439902	C03079
C00252	4-hydroxyhippurate	151012	NA
C00253	4-hydroxyphenylacetate	127	C00642
C00254	4-hydroxyphenylacetylglutamine	NA	NA
C00255	4-hydroxyphenylpyruvate	979	C01179
C00256	4-imidazoleacetate	96215	C02835
C00257	4-methoxyphenol sulfate	NA	NA
C00258	4-methyl-2-oxopentanoate	70	C00233
C00259	4-methylbenzenesulfonate	6101	C06677
C00260	4-methylcatechol sulfate	NA	NA
C00261	4-methylguaiacol sulfate	NA	NA
C00262	4-methylhexanoylglutamine	NA	NA
C00263	4-vinylguaiacol sulfate	NA	NA
C00264	4-vinylphenol sulfate	6426766	C05627
C00265	5,6-dihydrothymine	93556	C00906
C00266	5,6-dihydrouracil	649	C00429
C00267	5,6-dihydrouridine	94312	NA
C00268	5-(galactosylhydroxy)-L-lysine	NA	NA
C00269	5-acetylamino-6-amino-3-methyluracil	88299	C16366
C00270	5-acetylamino-6-formylamino-3-methyluracil	108214	C16365
C00271	5-dodecenoate (12:1n7)	5312378	NA
C00272	5-dodecenoylcarnitine (C12:1)	NA	NA
C00273	5-hydroxy-2-methylpyridine sulfate	NA	NA
C00274	5-hydroxyhexanoate	170748	NA
C00275	5-hydroxyindole sulfate	NA	NA
C00276	5-hydroxyindoleacetate	1826	C05635
C00277	5-hydroxylysine	1029	C16741
C00278	5-methylthioadenosine (MTA)	439176	C00170
C00279	5-methyluridine (ribothymidine)	445408	NA
C00280	5-oxoproline	7405	C01879
C00281	5alpha-androstan-3alpha,17beta-diol disulfate	NA	NA
C00282	5alpha-androstan-3alpha,17beta-diol monosulfate (1)	NA	NA
C00283	5alpha-androstan-3alpha,17beta-diol monosulfate (2)	NA	NA
C00284	5alpha-androstan-3beta,17alpha-diol disulfate	NA	NA
C00285	5alpha-androstan-3beta,17beta-diol disulfate	242332	C12525
C00286	5alpha-androstan-3beta,17beta-diol monosulfate (2)	NA	NA
C00287	5alpha-pregnan-3beta,20alpha-diol disulfate	NA	NA
C00288	5alpha-pregnan-3beta,20alpha-diol monosulfate (2)	NA	NA
C00289	5alpha-pregnan-3beta,20beta-diol monosulfate (1)	NA	NA
C00290	6-bromotryptophan	NA	NA
C00291	6-hydroxyindole sulfate	NA	NA
C00292	6-oxopiperidine-2-carboxylate	3014237	NA
C00293	7-alpha-hydroxy-3-oxo-4-cholestenoate (7-Hoca)	3081085	C17337
C00294	7-hydroxywarfarin	NA	NA
C00295	7-methylguanine	11361	C02242
C00296	7-methylurate	69160	C16355
C00297	7-methylxanthine	68374	C16353
C00298	8-methoxykynurenate	76230	C05830
C00370	C-glycosyltryptophan	10981970	NA
C00468	EDTA	6049	C00284
C00491	Fibrinopeptide A, des-ala(1)*	NA	NA
C00629	L-urobilin	5280818	C05793
C00689	N,N,N-trimethyl-5-aminovalerate	NA	NA
C00690	N,N,N-trimethyl-alanylproline betaine (TMAP)	NA	NA
C00691	N,N-dimethyl-5-aminovalerate	NA	NA
C00692	N,N-dimethylalanine	5488191	NA
C00693	N,O-didesmethylvenlafaxine glucuronide	NA	NA
C00694	N-(2-furoyl)glycine	21863	NA
C00695	N-acetyl sulfapyridine	58638	NA
C00696	N-acetyl-1-methylhistidine*	193270	NA
C00697	N-acetyl-2-aminooctanoate*	95555	NA
C00698	N-acetyl-3-methylhistidine*	193270	NA
C00699	N-acetyl-aspartyl-glutamate (NAAG)	5255	C12270
C00700	N-acetyl-beta-alanine	76406	C01073
C00701	N-acetyl-isoputreanine	NA	NA
C00702	N-acetylalanine	88064	C02847
C00703	N-acetylalliin	NA	NA
C00704	N-acetylarginine	67427	C02562
C00705	N-acetylaspartate (NAA)	65065	C01042
C00706	N-acetylcarnosine	9903482	NA
C00707	N-acetylcitrulline	656979	C15532
C00708	N-acetylglucosamine/N-acetylgalactosamine	24139	NA
C00709	N-acetylglucosaminylasparagine	123826	C04540
C00710	N-acetylglutamate	70914	C00624
C00711	N-acetylglutamine	182230	C02716
C00712	N-acetylglycine	10972	NA
C00713	N-acetylhistidine	75619	C02997
C00714	N-acetylleucine	70912	C02710
C00715	N-acetylmethionine	448580	C02712
C00716	N-acetylneuraminate	439197	C00270
C00717	N-acetylphenylalanine	74839	C03519
C00718	N-acetylproline	322640	NA
C00719	N-acetylputrescine	122356	C02714
C00720	N-acetylserine	65249	NA
C00721	N-acetyltaurine	159864	NA
C00722	N-acetylthreonine	152204	NA
C00723	N-acetyltryptophan	700653	C03137
C00724	N-acetyltyrosine	68310	NA
C00725	N-acetylvaline	66789	NA
C00726	N-behenoyl-sphingadienine (d18:2/22:0)*	NA	NA
C00727	N-carbamoylalanine	426409	NA
C00728	N-carbamoylaspartate	93072	C00438
C00729	N-carbamoylvaline	5151292	NA
C00730	N-delta-acetylornithine	9920500	NA
C00731	N-desmethyl tramadol	10354700	NA
C00732	N-formylanthranilic acid	101399	C05653
C00733	N-formylmethionine	439750	C03145
C00734	N-formylphenylalanine	759256	NA
C00735	N-methylhydroxyproline**	NA	NA
C00736	N-methylpipecolate	11286529	NA
C00737	N-methylproline	557	NA
C00738	N-methyltaurine	7882	NA
C00739	N-oleoylserine	NA	NA
C00740	N-oleoyltaurine	6437033	NA
C00741	N-oxalyl glycine (NOG)	3080614	NA
C00742	N-palmitoyl-heptadecasphingosine (d17:1/16:0)*	NA	NA
C00743	N-palmitoyl-sphingadienine (d18:2/16:0)*	NA	NA
C00744	N-palmitoyl-sphinganine (d18:0/16:0)	5283572	NA
C00745	N-palmitoyl-sphingosine (d18:1/16:0)	5283564	NA
C00746	N-palmitoylglycine	151008	NA
C00747	N-stearoyl-sphingadienine (d18:2/18:0)*	NA	NA
C00748	N-stearoyl-sphinganine (d18:0/18:0)*	5283573	NA
C00749	N-stearoyl-sphingosine (d18:1/18:0)*	5283565	NA
C00750	N-stearoyltaurine	168274	NA
C00751	N1-Methyl-2-pyridone-5-carboxamide	69698	C05842
C00752	N1-methyladenosine	27476	C02494
C00753	N1-methylinosine	65095	NA
C00754	N2,N2-dimethylguanosine	92919	NA
C00755	N2,N5-diacetylornithine	10398396	NA
C00756	N2-acetyl,N6,N6-dimethyllysine	NA	NA
C00757	N2-acetyl,N6-methyllysine	NA	NA
C00758	N2-methylguanosine	3035422	NA
C00759	N4-acetylcytidine	107461	NA
C00760	N6,N6,N6-trimethyllysine	440120	C03793
C00761	N6,N6-dimethyllysine	193344	C05545
C00762	N6-acetyllysine	92832	C02727
C00763	N6-carbamoylthreonyladenosine	161466	NA
C00764	N6-carboxymethyllysine	123800	NA
C00765	N6-methyllysine	164795	C02728
C00766	N6-succinyladenosine	165243	NA
C00777	O-desmethyltramadol	130829	NA
C00778	O-desmethyltramadol glucuronide	NA	NA
C00779	O-desmethylvenlafaxine	125017	D07793
C00780	O-sulfo-L-tyrosine	514186	NA
C00875	S-1-pyrroline-5-carboxylate	1196	C04322
C00876	S-adenosylhomocysteine (SAH)	439155	C00021
C00877	S-methylcysteine	24417	NA
C00878	S-methylcysteine sulfoxide	82142	NA
C00299	acesulfame	36573	NA
C00300	acetoacetate	96	C00164
C00301	acetylcarnitine (C2)	1	C02571
C00302	acisoga	129397	NA
C00303	aconitate [cis or trans]	NA	NA
C00304	adenine	190	C00147
C00305	adenosine	60961	C00212
C00306	adenosine 5'-diphosphoribose (ADP-ribose)	192	C00301
C00307	adenosine 5'-monophosphate (AMP)	6083	C00020
C00308	adipoylcarnitine (C6-DC)	71296139	NA
C00309	adrenate (22:4n6)	5497181	C16527
C00310	alanine	5950	C00041
C00311	allantoin	204	C02350
C00312	allopurinol	2094	NA
C00313	allopurinol riboside	NA	NA
C00314	alpha-hydroxycaproate	99824	NA
C00315	alpha-hydroxyisocaproate	83697	C03264
C00316	alpha-hydroxyisovalerate	99823	NA
C00317	alpha-ketobutyrate	58	C00109
C00318	alpha-ketoglutaramate*	NA	NA
C00319	alpha-ketoglutarate	51	C00026
C00320	alpha-tocopherol	14985	C02477
C00321	andro steroid monosulfate C19H28O6S (1)*	NA	C04555
C00322	androstenediol (3alpha, 17alpha) monosulfate (2)	NA	NA
C00323	androstenediol (3alpha, 17alpha) monosulfate (3)	NA	NA
C00324	androstenediol (3beta,17beta) disulfate (1)	87120982	C04295
C00325	androstenediol (3beta,17beta) disulfate (2)	87120982	C04295
C00326	androstenediol (3beta,17beta) monosulfate (1)	13847309	NA
C00327	androstenediol (3beta,17beta) monosulfate (2)	NA	NA
C00328	androsterone glucuronide	114833	C11135
C00329	androsterone sulfate	159663	NA
C00330	anthranilate	227	C00108
C00331	arabinose	66308	C00216
C00332	arabitol/xylitol	6912	C01904
C00333	arabonate/xylonate	NA	NA
C00334	arachidate (20:0)	10467	C06425
C00335	arachidonate (20:4n6)	444899	C00219
C00336	arachidonoylcarnitine (C20:4)	NA	NA
C00337	arachidonoylcholine	NA	NA
C00338	arachidoylcarnitine (C20)*	NA	NA
C00339	argininate*	160437	NA
C00340	arginine	232	C00062
C00341	ascorbic acid 2-sulfate	86484	NA
C00342	ascorbic acid 3-sulfate*	11425365	NA
C00343	asparagine	6267	C00152
C00344	aspartate	5960	C00049
C00345	atenolol	2249	D00235
C00346	azelate (C9-DC)	2266	C08261
C00347	behenoyl dihydrosphingomyelin (d18:0/22:0)*	NA	NA
C00348	behenoyl sphingomyelin (d18:1/22:0)*	NA	NA
C00349	behenoylcarnitine (C22)*	NA	NA
C00350	benzoate	243	C00180
C00351	benzoylcarnitine*	NA	NA
C00352	beta-alanine	239	C00099
C00353	beta-citrylglutamate	72715786	C20775
C00354	beta-cryptoxanthin	6384256	NA
C00355	beta-hydroxyisovalerate	69362	NA
C00356	beta-hydroxyisovaleroylcarnitine	NA	NA
C00357	betaine	247	C00719
C00358	bilirubin (E,E)*	5315454	NA
C00359	bilirubin (E,Z or Z,E)*	5799469	NA
C00360	bilirubin (Z,Z)	5280352	C00486
C00361	biliverdin	5353439	C00500
C00362	branched chain 14:0 dicarboxylic acid**	NA	NA
C00363	branched-chain, straight-chain, or cyclopropyl 10:1 fatty acid (1)*	NA	NA
C00364	branched-chain, straight-chain, or cyclopropyl 10:1 fatty acid (2)*	NA	NA
C00365	branched-chain, straight-chain, or cyclopropyl 10:1 fatty acid (3)*	NA	NA
C00366	branched-chain, straight-chain, or cyclopropyl 12:1 fatty acid*	NA	NA
C00367	butyrate (4:0)	264	C00246
C00368	butyrylcarnitine (C4)	439829	C02862
C00369	butyrylglycine	88412	NA
C00371	caffeic acid sulfate	NA	NA
C00372	caffeine	2519	C07481
C00373	campesterol	173183	C01789
C00374	caprate (10:0)	2969	C01571
C00375	caproate (6:0)	8892	C01585
C00376	caprylate (8:0)	379	C06423
C00377	carboxyethyl-GABA	2572	NA
C00378	carboxyibuprofen	10444113	NA
C00379	carnitine	10917	C00318
C00380	carnitine of C10H14O2 (5)*	NA	NA
C00381	carotene diol (1)	NA	NA
C00382	carotene diol (2)	NA	NA
C00383	carotene diol (3)	NA	NA
C00384	catechol sulfate	3083879	NA
C00385	ceramide (d16:1/24:1, d18:1/22:1)*	NA	NA
C00386	ceramide (d18:1/14:0, d16:1/16:0)*	NA	NA
C00387	ceramide (d18:1/17:0, d17:1/18:0)*	NA	NA
C00388	ceramide (d18:1/20:0, d16:1/22:0, d20:1/18:0)*	NA	NA
C00389	ceramide (d18:2/24:1, d18:1/24:2)*	NA	NA
C00390	cerotoylcarnitine (C26)*	NA	NA
C00391	cetirizine	2678	C07778
C00392	chenodeoxycholate	10133	C02528
C00393	chenodeoxycholic acid sulfate (1)	NA	NA
C00394	cholate	221493	C00695
C00395	cholesterol	11025495	C00187
C00396	choline	305	C00114
C00397	choline phosphate	1014	C00588
C00398	cinnamoylglycine	709625	NA
C00399	cis-4-decenoate (10:1n6)*	5312351	NA
C00400	cis-4-decenoylcarnitine (C10:1)	NA	NA
C00401	cis-urocanate	1549103	NA
C00402	citalopram N-oxide*	10068142	C16607
C00403	citalopram propionate*	10403174	C16610
C00404	citraconate/glutaconate	NA	NA
C00405	citramalate	1081	C00815
C00406	citrate	311	C00158
C00407	citrulline	9750	C00327
C00408	cortisol	5754	C00735
C00409	cortisone	222786	C00762
C00410	cortolone glucuronide (1)	NA	NA
C00411	cotinine	854019	NA
C00412	cotinine N-oxide	9815514	NA
C00413	creatine	586	C00300
C00414	creatinine	588	C00791
C00415	cys-gly, oxidized	333293	NA
C00416	cystathionine	439258	C02291
C00417	cysteine	5862	C00097
C00418	cysteine s-sulfate	115015	C05824
C00419	cysteine sulfinic acid	109	C00606
C00420	cysteine-glutathione disulfide	4247235	NA
C00421	cysteinylglycine	439498	C01419
C00422	cysteinylglycine disulfide*	NA	NA
C00423	cystine	67678	C00491
C00424	cytidine	6175	C00475
