compound_id	BIOCHEMICAL	KEGG	PUBCHEM
CPD00101	12,13-DiHOME	C14829	10236635
CPD00102	12-HETE	NA	5312983
CPD00103	12-HHTrE	C20388	5283141
CPD00104	13-HODE + 9-HODE	NA	43013
CPD00105	14-HDoHE/17-HDoHE	NA	NA
CPD00106	15-methylpalmitate	NA	17903417
CPD00107	16-hydroxypalmitate	C18218	10466
CPD00108	16a-hydroxy DHEA 3-sulfate	NA	NA
CPD00109	17-methylstearate	NA	3083779
CPD00110	17alpha-hydroxypregnenolone 3-sulfate	NA	152971
CPD00111	18-hydroxycorticosterone	NA	NA
CPD00114	2'-O-methylcytidine	NA	150971
CPD00115	2'-O-methyluridine	NA	102212
CPD00112	2'-deoxyinosine	C05512	65058
CPD00113	2'-deoxyuridine	C00526	13712
CPD00116	2,3-dihydroxy-2-methylbutyrate	NA	301941
CPD00117	2,3-dihydroxyisovalerate	C04039	677
CPD00118	2,3-dihydroxypyridine	NA	28115
CPD00119	2,8-quinolinediol sulfate	NA	NA
CPD00120	2-acetamidophenol sulfate	NA	181671
CPD00121	2-aminoadipate	C00956	469
CPD00122	2-aminobutyrate	C02261	439691
CPD00123	2-aminoheptanoate	NA	227939
CPD00124	2-aminooctanoate	NA	69522
CPD00125	2-aminophenol sulfate	NA	181670
CPD00126	2-arachidonoylglycerol (20:4)	C13856	5282280
CPD00127	2-docosahexaenoylglycerol (22:6)*	NA	NA
CPD00128	2-ethylphenylsulfate	NA	NA
CPD00129	2-furoic acid	C01546	6919
CPD00130	2-hydroxy-3-methylvalerate	NA	164623
CPD00131	2-hydroxyacetaminophen sulfate*	NA	86290013
CPD00132	2-hydroxyadipate	C02360	193530
CPD00133	2-hydroxybutyrate/2-hydroxyisobutyrate	NA	NA
CPD00134	2-hydroxydecanoate	NA	21488
CPD00135	2-hydroxyglutarate	C02630	43
CPD00136	2-hydroxyhippurate (salicylurate)	C07588	10253
CPD00137	2-hydroxyibuprofen	NA	10443535
CPD00138	2-hydroxyoctanoate	NA	94180
CPD00139	2-hydroxypalmitate	NA	92836
CPD00140	2-hydroxyphenylacetate	C05852	11970
CPD00141	2-hydroxystearate	C03045	69417
CPD00142	2-keto-3-deoxy-gluconate	C00204	161227
CPD00143	2-linoleoylglycerol (18:2)	NA	5365676
CPD00144	2-methoxyacetaminophen glucuronide*	NA	14367271
CPD00145	2-methoxyacetaminophen sulfate*	NA	86290014
CPD00146	2-methoxyresorcinol sulfate	NA	NA
CPD00147	2-methylbutyrylcarnitine (C5)	NA	6426901
CPD00148	2-methylbutyrylglycine	NA	193872
CPD00149	2-methylcitrate/homocitrate	NA	NA
CPD00150	2-myristoylglycerol (14:0)	NA	137938
CPD00151	2-oleoylglycerol (18:1)	NA	5319879
CPD00152	2-oxindole-3-acetate	NA	3080590
CPD00153	2-oxoarginine*	C03771	558
CPD00154	2-palmitoleoyl-GPC (16:1)*	NA	NA
CPD00155	2-palmitoleoylglycerol (16:1)*	NA	NA
CPD00156	2-palmitoyl-GPC (16:0)*	NA	15061532
CPD00157	2-palmitoylglycerol (16:0)	NA	123409
CPD00158	2-piperidinone	NA	12665
CPD00159	2-propylpentanoate (valproate)	C07185	3121
CPD00160	2-pyrrolidinone	NA	12025
CPD00161	2-stearoyl-GPE (18:0)*	NA	NA
CPD00162	21-hydroxypregnenolone disulfate	NA	134595
CPD00163	3,4-methyleneheptanoylcarnitine	NA	NA
CPD00164	3,7-dimethylurate	C16360	83126
CPD00165	3-(3-hydroxyphenyl)propionate	C11457	91
CPD00166	3-(3-hydroxyphenyl)propionate sulfate	NA	187488
CPD00167	3-(4-hydroxyphenyl)lactate	C03672	9378
CPD00168	3-(4-hydroxyphenyl)propionate	C01744	10394
CPD00170	3-(N-acetyl-L-cystein-S-yl) acetaminophen	NA	83967
CPD00169	3-(cystein-S-yl)acetaminophen*	NA	5233914
CPD00171	3-acetylphenol sulfate	NA	NA
CPD00172	3-aminoisobutyrate	C05145	64956
CPD00173	3-carboxy-4-methyl-5-propyl-2-furanpropanoate (CMPF)	NA	123979
CPD00174	3-hydroxy-2-ethylpropionate	NA	188979
CPD00175	3-hydroxy-3-methylglutarate	C03761	1662
CPD00176	3-hydroxybutyrate (BHBA)	C01089	441
CPD00177	3-hydroxybutyrylcarnitine (1)	NA	53481617
CPD00178	3-hydroxybutyrylcarnitine (2)	NA	NA
CPD00179	3-hydroxycinnamate sulfate	NA	6443141
CPD00180	3-hydroxycotinine glucuronide	NA	183115
CPD00181	3-hydroxydecanoate	NA	26612
CPD00182	3-hydroxyhexanoate	NA	151492
CPD00183	3-hydroxyhippurate	NA	450268
CPD00184	3-hydroxyisobutyrate	C06001	87
CPD00185	3-hydroxylaurate	NA	94216
CPD00186	3-hydroxyoctanoate	NA	26613
CPD00187	3-hydroxypyridine sulfate	NA	NA
CPD00188	3-hydroxyquinine	C07344	441264
CPD00189	3-hydroxysebacate	NA	3017884
CPD00190	3-indoxyl sulfate	NA	10258
CPD00191	3-methoxycatechol sulfate (1)	NA	NA
CPD00192	3-methoxycatechol sulfate (2)	NA	NA
CPD00193	3-methoxytyramine sulfate	NA	NA
CPD00194	3-methoxytyrosine	NA	1670
CPD00195	3-methyl catechol sulfate (1)	NA	NA
CPD00196	3-methyl catechol sulfate (2)	NA	NA
CPD00197	3-methyl-2-oxobutyrate	C00141	49
CPD00198	3-methyl-2-oxovalerate	C00671	47
CPD00199	3-methyladipate	NA	12292
CPD00200	3-methylcytidine	NA	159649
CPD00201	3-methylglutaconate	NA	1551553
CPD00202	3-methylglutarylcarnitine (2)	NA	128145
CPD00203	3-methylhistidine	C01152	64969
CPD00204	3-methylxanthine	C16357	70639
CPD00205	3-phenylpropionate (hydrocinnamate)	C05629	107
CPD00206	3-sulfo-L-alanine	C00506	72886
CPD00207	3-ureidopropionate	C02642	111
CPD00208	3b-hydroxy-5-cholenoic acid	NA	92997
CPD00209	3beta,7alpha-dihydroxy-5-cholestenoate	C17335	3081084
CPD00210	3beta-hydroxy-5-cholestenoate	C17333	165511
CPD00211	4-acetamidobenzoate	D03836	19266
CPD00212	4-acetamidobutanoate	C02946	18189
CPD00213	4-acetamidophenol	C06804	1983
CPD00214	4-acetamidophenylglucuronide	NA	83944
CPD00215	4-acetaminophen sulfate	C06804	83939
CPD00216	4-acetylphenol sulfate	NA	4684006
CPD00217	4-allylphenol sulfate	NA	NA
CPD00218	4-aminohippurate	D01421	2148
CPD00219	4-aminophenol sulfate (2)	NA	NA
CPD00220	4-ethylphenylsulfate	C13637	NA
CPD00221	4-guanidinobutanoate	C01035	500
CPD00222	4-hydroxychlorothalonil	NA	34217
CPD00223	4-hydroxycinnamate sulfate	NA	6070438
CPD00224	4-hydroxycoumarin	C20414	54682930
CPD00225	4-hydroxyglutamate	C03079	439902
CPD00226	4-hydroxyhippurate	NA	151012
CPD00227	4-hydroxyphenylacetate	C00642	127
CPD00228	4-hydroxyphenylacetylglutamine	NA	NA
CPD00229	4-hydroxyphenylpyruvate	C01179	979
CPD00230	4-imidazoleacetate	C02835	96215
CPD00231	4-methyl-2-oxopentanoate	C00233	70
CPD00232	4-methylbenzenesulfonate	C06677	6101
CPD00233	4-methylcatechol sulfate	NA	NA
CPD00234	4-vinylguaiacol sulfate	NA	NA
CPD00235	4-vinylphenol sulfate	C05627	6426766
CPD00236	5,6-dihydrothymine	C00906	93556
CPD00237	5,6-dihydrouracil	C00429	649
CPD00238	5-(galactosylhydroxy)-L-lysine	NA	NA
CPD00239	5-acetylamino-6-amino-3-methyluracil	C16366	88299
CPD00240	5-acetylamino-6-formylamino-3-methyluracil	C16365	108214
CPD00241	5-bromotryptophan	NA	96735
CPD00242	5-dodecenoate (12:1n7)	NA	5312378
CPD00243	5-hydroxydecanoate	NA	1825
CPD00244	5-hydroxyhexanoate	NA	170748
CPD00245	5-hydroxyindole sulfate	NA	NA
CPD00246	5-hydroxyindoleacetate	C05635	1826
CPD00247	5-hydroxylysine	C16741	1029
CPD00248	5-hydroxymethyl-2-furoic acid	C20448	80642
CPD00249	5-methylthioadenosine (MTA)	C00170	439176
CPD00250	5-methyluridine (ribothymidine)	NA	445408
CPD00251	5-oxoproline	C01879	7405
CPD00252	5alpha-androstan-3alpha,17alpha-diol monosulfate	NA	NA
CPD00253	5alpha-androstan-3alpha,17beta-diol 17-glucuronide	NA	NA
CPD00254	5alpha-androstan-3alpha,17beta-diol disulfate	NA	NA
CPD00255	5alpha-androstan-3alpha,17beta-diol monosulfate (1)	NA	NA
CPD00256	5alpha-androstan-3alpha,17beta-diol monosulfate (2)	NA	NA
CPD00257	5alpha-androstan-3beta,17alpha-diol disulfate	NA	NA
CPD00258	5alpha-androstan-3beta,17beta-diol disulfate	C12525	242332
CPD00259	5alpha-androstan-3beta,17beta-diol monosulfate (2)	NA	NA
CPD00260	5alpha-pregnan-3(alpha or beta),20beta-diol disulfate	NA	5127902
CPD00261	5alpha-pregnan-3beta,20alpha-diol disulfate	NA	NA
CPD00262	5alpha-pregnan-3beta,20alpha-diol monosulfate (2)	NA	NA
CPD00263	5alpha-pregnan-3beta,20beta-diol monosulfate (1)	NA	NA
CPD00264	5alpha-pregnan-3beta-ol,20-one sulfate	NA	NA
CPD00265	6-hydroxyindole sulfate	NA	NA
CPD00266	6-oxopiperidine-2-carboxylate	NA	3014237
CPD00267	7-alpha-hydroxy-3-oxo-4-cholestenoate (7-Hoca)	C17337	3081085
CPD00268	7-hydroxyindole sulfate	NA	NA
CPD00269	7-ketodeoxycholate	NA	188292
CPD00270	7-methylguanine	C02242	11361
CPD00271	7-methylurate	C16355	69160
CPD00272	7-methylxanthine	C16353	68374
CPD00273	8-hydroxyoctanoate	NA	69820
CPD00274	9,10-DiHOME	C14828	9966640
CPD00275	9-hydroxystearate	NA	9570127
CPD00284	ADpSGEGDFXAEGGGVR*	NA	NA
CPD00345	C-glycosyltryptophan	NA	10981970
CPD00441	DSGEGDFXAEGGGVR*	NA	NA
CPD00539	HEPES	NA	23831
CPD00562	I-urobilinogen	C05790	26818
CPD00576	Isobar: fructose 6-phosphate, fructose 1-phosphate, mannose 1-phosphate, mannose 6-phosphate, glucose 6-phosphate	NA	NA
CPD00590	L-methyldopa	C07194	38853
CPD00591	L-urobilin	C05793	5280818
CPD00648	N,O-didesmethylvenlafaxine glucuronide	NA	NA
CPD00649	N-(2-furoyl)glycine	NA	21863
CPD00650	N-acetyl-1-methylhistidine*	NA	193270
CPD00651	N-acetyl-3-methylhistidine*	NA	193270
CPD00652	N-acetyl-aspartyl-glutamate (NAAG)	C12270	5255
CPD00653	N-acetyl-beta-alanine	C01073	76406
CPD00654	N-acetyl-cadaverine	NA	189087
CPD00655	N-acetylalanine	C02847	88064
CPD00656	N-acetylalliin	NA	NA
CPD00657	N-acetylarginine	C02562	67427
CPD00658	N-acetylasparagine	NA	99715
CPD00659	N-acetylaspartate (NAA)	C01042	65065
CPD00660	N-acetylcarnosine	NA	9903482
CPD00661	N-acetylcitrulline	C15532	656979
CPD00662	N-acetylglucosamine/N-acetylgalactosamine	NA	24139
CPD00663	N-acetylglutamate	C00624	70914
CPD00664	N-acetylglutamine	C02716	182230
CPD00665	N-acetylglycine	NA	10972
CPD00666	N-acetylhistamine	C05135	69602
CPD00667	N-acetylhistidine	C02997	75619
CPD00668	N-acetylisoleucine	NA	2802421
CPD00669	N-acetylkynurenine (2)	NA	NA
CPD00670	N-acetylleucine	C02710	70912
CPD00671	N-acetylmethionine	C02712	448580
CPD00672	N-acetylmethionine sulfoxide	NA	193368
CPD00673	N-acetylneuraminate	C00270	439197
CPD00674	N-acetylphenylalanine	C03519	74839
CPD00675	N-acetylproline	NA	322640
CPD00676	N-acetylputrescine	C02714	122356
CPD00677	N-acetylserine	NA	65249
CPD00678	N-acetyltaurine	NA	159864
CPD00679	N-acetylthreonine	NA	152204
CPD00680	N-acetyltryptophan	C03137	700653
CPD00681	N-acetyltyrosine	NA	68310
CPD00682	N-acetylvaline	NA	66789
CPD00683	N-alpha-acetylornithine	C00437	439232
CPD00684	N-behenoyl-sphingadienine (d18:2/22:0)*	NA	NA
CPD00685	N-carbamoylaspartate	C00438	93072
CPD00686	N-delta-acetylornithine	NA	9920500
CPD00687	N-desmethyl tramadol	NA	10354700
CPD00688	N-ethylglycinexylidide	C16561	24415
CPD00689	N-formylanthranilic acid	C05653	101399
CPD00690	N-formylmethionine	C03145	439750
CPD00691	N-formylphenylalanine	NA	759256
CPD00692	N-methylpipecolate	NA	11286529
CPD00693	N-methylproline	NA	557
CPD00694	N-methyltaurine	NA	7882
CPD00695	N-oleoylserine	NA	NA
CPD00696	N-palmitoyl-heptadecasphingosine (d17:1/16:0)*	NA	NA
CPD00697	N-palmitoyl-sphingadienine (d18:2/16:0)*	NA	NA
CPD00698	N-palmitoyl-sphinganine (d18:0/16:0)	NA	5283572
CPD00699	N-palmitoyl-sphingosine (d18:1/16:0)	NA	5283564
CPD00700	N-palmitoylglycine	NA	151008
CPD00701	N-palmitoylserine	NA	6453686
CPD00702	N-stearoyl-sphinganine (d18:0/18:0)*	NA	5283573
CPD00703	N-stearoyl-sphingosine (d18:1/18:0)*	NA	5283565
CPD00704	N-trimethyl 5-aminovalerate	NA	NA
CPD00705	N1-Methyl-2-pyridone-5-carboxamide	C05842	69698
CPD00706	N1-Methyl-4-pyridone-3-carboxamide	C05843	440810
CPD00707	N1-methyladenosine	C02494	27476
CPD00708	N1-methylinosine	NA	65095
CPD00709	N2,N2-dimethylguanosine	NA	92919
CPD00710	N2,N5-diacetylornithine	NA	10398396
CPD00711	N2-acetyllysine	C12989	92907
CPD00712	N4-acetylcytidine	NA	107461
CPD00713	N6,N6,N6-trimethyllysine	C03793	440120
CPD00714	N6-acetyllysine	C02727	92832
CPD00715	N6-carbamoylthreonyladenosine	NA	161466
CPD00716	N6-carboxymethyllysine	NA	123800
CPD00717	N6-methyladenosine	NA	1869
CPD00718	N6-succinyladenosine	NA	165243
CPD00728	O-acetylhomoserine	C01077	439389
CPD00730	O-desmethyltramadol	NA	130829
CPD00731	O-desmethyltramadol glucuronide	NA	NA
CPD00732	O-desmethylvenlafaxine	D07793	125017
CPD00734	O-methylcatechol sulfate	NA	22473
CPD00735	O-sulfo-L-tyrosine	NA	514186
CPD00829	S-1-pyrroline-5-carboxylate	C04322	1196
CPD00830	S-adenosylhomocysteine (SAH)	C00021	439155
CPD00831	S-allylcysteine	NA	98280
CPD00832	S-carboxymethyl-L-cysteine	C03727	1080
CPD00833	S-methylcysteine	NA	24417
CPD00834	S-methylcysteine sulfoxide	NA	82142
CPD00835	S-methylmethionine	C05319	458
CPD00950	X - 01911	NA	NA
CPD00951	X - 02249	NA	NA
CPD00952	X - 02269	NA	NA
CPD00953	X - 07765	NA	NA
CPD00954	X - 09789	NA	NA
CPD00955	X - 11261	NA	NA
CPD00956	X - 11299	NA	NA
CPD00957	X - 11305	NA	NA
CPD00958	X - 11308	NA	NA
CPD00959	X - 11315	NA	NA
CPD00960	X - 11334	NA	NA
CPD00961	X - 11372	NA	NA
CPD00962	X - 11378	NA	NA
CPD00963	X - 11381	NA	NA
CPD00964	X - 11407	NA	NA
CPD00965	X - 11429	NA	NA
CPD00966	X - 11438	NA	NA
CPD00967	X - 11440	NA	NA
CPD00968	X - 11441	NA	NA
CPD00969	X - 11442	NA	NA
CPD00970	X - 11444	NA	NA
CPD00971	X - 11452	NA	NA
CPD00972	X - 11470	NA	NA
CPD00973	X - 11478	NA	NA
CPD00974	X - 11483	NA	NA
CPD00975	X - 11485	NA	NA
CPD00976	X - 11491	NA	NA
CPD00977	X - 11522	NA	NA
CPD00978	X - 11530	NA	NA
CPD00979	X - 11538	NA	NA
CPD00980	X - 11540	NA	NA
CPD00981	X - 11549	NA	NA
CPD00982	X - 11564	NA	NA
CPD00983	X - 11578	NA	NA
CPD00984	X - 11787	NA	NA
CPD00985	X - 11795	NA	NA
CPD00986	X - 11805	NA	NA
CPD00987	X - 11838	NA	NA
CPD00988	X - 11843	NA	NA
CPD00989	X - 11847	NA	NA
CPD00990	X - 11849	NA	NA
CPD00991	X - 11850	NA	NA
CPD00992	X - 11852	NA	NA
CPD00993	X - 11858	NA	NA
CPD00994	X - 11880	NA	NA
CPD00995	X - 11905	NA	NA
CPD00996	X - 12007	NA	NA
CPD00997	X - 12013	NA	NA
CPD00998	X - 12015	NA	NA
CPD00999	X - 12026	NA	NA
CPD01000	X - 12063	NA	NA
CPD01001	X - 12096	NA	NA
CPD01002	X - 12097	NA	NA
CPD01003	X - 12100	NA	NA
CPD01004	X - 12101	NA	NA
CPD01005	X - 12104	NA	NA
CPD01006	X - 12112	NA	NA
CPD01007	X - 12123	NA	NA
CPD01008	X - 12126	NA	NA
CPD01009	X - 12127	NA	NA
CPD01010	X - 12170	NA	NA
CPD01011	X - 12193	NA	NA
CPD01012	X - 12199	NA	NA
CPD01013	X - 12206	NA	NA
CPD01014	X - 12212	NA	NA
CPD01015	X - 12216	NA	NA
CPD01016	X - 12221	NA	NA
CPD01017	X - 12230	NA	NA
CPD01018	X - 12231	NA	NA
CPD01019	X - 12257	NA	NA
CPD01020	X - 12261	NA	NA
CPD01021	X - 12263	NA	NA
CPD01022	X - 12283	NA	NA
CPD01023	X - 12306	NA	NA
CPD01024	X - 12329	NA	NA
CPD01025	X - 12407	NA	NA
CPD01026	X - 12411	NA	NA
CPD01027	X - 12442	NA	NA
CPD01028	X - 12456	NA	NA
CPD01029	X - 12462	NA	NA
CPD01030	X - 12472	NA	NA
CPD01031	X - 12511	NA	NA
CPD01032	X - 12524	NA	NA
CPD01033	X - 12543	NA	NA
CPD01034	X - 12544	NA	NA
CPD01035	X - 12565	NA	NA
CPD01036	X - 12680	NA	NA
CPD01037	X - 12686	NA	NA
CPD01038	X - 12688	NA	NA
CPD01039	X - 12701	NA	NA
CPD01040	X - 12707	NA	NA
CPD01041	X - 12712	NA	NA
CPD01042	X - 12714	NA	NA
CPD01043	X - 12718	NA	NA
CPD01044	X - 12726	NA	NA
CPD01045	X - 12729	NA	NA
CPD01046	X - 12730	NA	NA
CPD01047	X - 12731	NA	NA
CPD01048	X - 12738	NA	NA
CPD01049	X - 12739	NA	NA
CPD01050	X - 12753	NA	NA
CPD01051	X - 12798	NA	NA
CPD01052	X - 12812	NA	NA
CPD01053	X - 12814	NA	NA
CPD01054	X - 12816	NA	NA
CPD01055	X - 12818	NA	NA
CPD01056	X - 12819	NA	NA
CPD01057	X - 12822	NA	NA
CPD01058	X - 12830	NA	NA
CPD01059	X - 12831	NA	NA
CPD01060	X - 12837	NA	NA
CPD01061	X - 12839	NA	NA
CPD01062	X - 12844	NA	NA
CPD01063	X - 12846	NA	NA
CPD01064	X - 12847	NA	NA
CPD01065	X - 12849	NA	NA
CPD01066	X - 12851	NA	NA
CPD01067	X - 12879	NA	NA
CPD01068	X - 12906	NA	NA
CPD01069	X - 13255	NA	NA
CPD01070	X - 13435	NA	NA
CPD01071	X - 13529	NA	NA
CPD01072	X - 13553	NA	NA
CPD01073	X - 13658	NA	NA
CPD01074	X - 13684	NA	NA
CPD01075	X - 13689	NA	NA
CPD01076	X - 13695	NA	NA
CPD01077	X - 13703	NA	NA
CPD01078	X - 13722	NA	NA
CPD01079	X - 13723	NA	NA
CPD01080	X - 13726	NA	NA
CPD01081	X - 13728	NA	NA
CPD01082	X - 13729	NA	NA
CPD01083	X - 13835	NA	NA
CPD01084	X - 13844	NA	NA
CPD01085	X - 13846	NA	NA
CPD01086	X - 13866	NA	NA
CPD01087	X - 13891	NA	NA
CPD01088	X - 14056	NA	NA
CPD01089	X - 14095	NA	NA
CPD01090	X - 14096	NA	NA
CPD01091	X - 14302	NA	NA
CPD01092	X - 14314	NA	NA
CPD01093	X - 14364	NA	NA
CPD01094	X - 14473	NA	NA
CPD01095	X - 14568	NA	NA
CPD01096	X - 14626	NA	NA
CPD01097	X - 14658	NA	NA
CPD01098	X - 14662	NA	NA
CPD01099	X - 14838	NA	NA
CPD01100	X - 14904	NA	NA
CPD01101	X - 14939	NA	NA
CPD01102	X - 15220	NA	NA
CPD01103	X - 15245	NA	NA
CPD01104	X - 15461	NA	NA
CPD01105	X - 15469	NA	NA
CPD01106	X - 15486	NA	NA
CPD01107	X - 15492	NA	NA
CPD01108	X - 15497	NA	NA
CPD01109	X - 15503	NA	NA
CPD01110	X - 15523	NA	NA
CPD01111	X - 15666	NA	NA
CPD01112	X - 15674	NA	NA
CPD01113	X - 15728	NA	NA
CPD01114	X - 16071	NA	NA
