compound_id	BIOCHEMICAL	PUBCHEM	KEGG
CPD00092	2-naphthol sulfate	74428	
CPD00093	2-O-methylascorbic acid	99779	
CPD00094	2'-O-methylcytidine	150971	
CPD00095	2'-O-methyluridine	102212	
CPD00096	2-oxoarginine*	558	c03771
CPD00097	2-piperidinone	12665	
CPD00098	2R,3R-dihydroxybutyrate	13120901	
CPD00099	2S,3R-dihydroxybutyrate	10964471	
CPD00100	3-(3-amino-3-carboxypropyl)uridine*	171198	
CPD00101	3-(3-hydroxyphenyl)propionate sulfate	187488	
CPD00102	3-(4-hydroxyphenyl)lactate	9378	c03672
CPD00103	3-(cystein-S-yl)acetaminophen*	5233914	
CPD00104	3-(methylthio)acetaminophen sulfate*		
CPD00105	3-(N-acetyl-L-cystein-S-yl) acetaminophen	83967	
CPD00106	3,4-dihydroxybutyrate	150929	
CPD00107	3,5-dichloro-2,6-dihydroxybenzoic acid	24721632	
CPD00108	3-acetylphenol sulfate		
CPD00109	3-amino-2-piperidone	5200225	
CPD00110	3-aminoisobutyrate	64956	c05145
CPD00111	3beta,7alpha-dihydroxy-5-cholestenoate	3081084	c17335
CPD00112	3beta-hydroxy-5-cholestenoate	165511	c17333
CPD00113	3b-hydroxy-5-cholenoic acid	92997	
CPD00114	3-bromo-5-chloro-2,6-dihydroxybenzoic acid*	134581543	
CPD00115	3-carboxy-4-methyl-5-pentyl-2-furanpropionate (3-CMPFP)	194501	
CPD00116	3-carboxy-4-methyl-5-propyl-2-furanpropanoate (CMPF)	123979	
CPD00117	3-formylindole	10256	c08493
CPD00118	3-hydroxy-2-ethylpropionate	188979	
CPD00119	3-hydroxy-2-methylpyridine sulfate		
CPD00120	3-hydroxy-3-methylglutarate	1662	c03761
CPD00121	3-hydroxyadipate	151913	
CPD00122	3-hydroxybutyrate (BHBA)	441	c01089
CPD00123	3-hydroxybutyroylglycine		
CPD00124	3-hydroxycotinine glucuronide	183115	
CPD00125	3-hydroxydecanoate	26612	
CPD00126	3-hydroxydecanoylcarnitine	121454166	
CPD00127	3-hydroxydodecanedioate*	16663321	
CPD00128	3-hydroxyhexanoate	151492	
CPD00129	3-hydroxyhexanoylcarnitine (1)		
CPD00130	3-hydroxyhippurate	450268	
CPD00131	3-hydroxyhippurate sulfate	186339	
CPD00132	3-hydroxyisobutyrate	87	c06001
CPD00133	3-hydroxykynurenine	89	c02794
CPD00134	3-hydroxylaurate	94216	
CPD00135	3-hydroxymyristate	16064	
CPD00136	3-hydroxyoctanoate	26613	c20793
CPD00137	3-hydroxyoctanoylcarnitine (1)		
CPD00138	3-hydroxyoctanoylcarnitine (2)		
CPD00139	3-hydroxyoleate*		
CPD00140	3-hydroxyoleoylcarnitine	129637446	
CPD00141	3-hydroxyphenylacetoylglutamine		
CPD00142	3-hydroxypyridine sulfate		
CPD00143	3-hydroxysebacate	3017884	
CPD00144	3-hydroxystachydrine*	442640	c10151
CPD00145	3-indoleglyoxylic acid	73863	
CPD00146	3-indoxyl sulfate	10258	
CPD00147	3-methoxycatechol sulfate (1)	129892430	
CPD00148	3-methoxycatechol sulfate (2)		
CPD00149	3-methoxytyramine sulfate	54133459	
CPD00150	3-methoxytyrosine	1670	
CPD00151	3-methyl catechol sulfate (1)	118431379	
CPD00152	3-methyl-2-oxobutyrate	49	c00141
CPD00153	3-methyl-2-oxovalerate	47	c00671
CPD00154	3-methyladipate	12292	
CPD00155	3-methylcrotonylglycine	169485	c20828
CPD00156	3-methylglutaconate	1551553	
CPD00157	3-methylglutarylcarnitine (2)	128145	
CPD00158	3-methylhistidine	64969	c01152
CPD00159	3-methylxanthine	70639	c16357
CPD00160	3-phenylpropionate (hydrocinnamate)	107	c05629
CPD00161	3-phosphoglycerate	724	c00597
CPD00162	3-sulfinovaline		
CPD00163	3-ureidopropionate	111	c02642
CPD00164	4-acetamidobutanoate	18189	c02946
CPD00165	4-acetamidophenol	1983	c06804
CPD00166	4-acetamidophenylglucuronide	83944	
CPD00167	4-acetaminophen sulfate	83939	c06804
CPD00168	4-acetylphenyl sulfate	4684006	
CPD00169	4-allylcatechol sulfate		
CPD00170	4-allylphenol sulfate	66633409	
CPD00171	4-aminophenol sulfate (2)		
CPD00172	4-chlorobenzoic acid	6318	c02370
CPD00173	4-cholesten-3-one	91477	c00599
CPD00174	4-ethylcatechol sulfate		
CPD00175	4-ethylphenylsulfate	20822574	c13637
CPD00176	4-guanidinobutanoate	500	c01035
CPD00177	4-hydroxy duloxetine glucuronide*	29981512	
CPD00178	4-hydroxy-2-oxoglutaric acid	599	c01127
CPD00179	4-hydroxychlorothalonil	34217	
CPD00180	4-hydroxyglutamate	439902	c03079
CPD00181	4-hydroxyhippurate	151012	
CPD00182	4-hydroxyphenylacetate	127	c00642
CPD00183	4-hydroxyphenylacetoylcarnitine		
CPD00184	4-hydroxyphenylacetylglutamine		
CPD00185	4-hydroxyphenylpyruvate	979	c01179
CPD00186	4-methoxyphenol sulfate		
CPD00187	4-methyl-2-oxopentanoate	70	c00233
CPD00188	4-methylcatechol sulfate	54104170	
CPD00189	4-methylguaiacol sulfate		
CPD00190	4-methylhexanoylglutamine		
CPD00191	4-vinylcatechol sulfate		
CPD00192	4-vinylguaiacol sulfate	53803570	
CPD00193	4-vinylphenol sulfate	6426766	c05627
CPD00194	5-(galactosylhydroxy)-L-lysine	123986	
CPD00195	5,6-dihydrothymine	93556	c00906
CPD00196	5,6-dihydrouracil	649	c00429
CPD00197	5,6-dihydrouridine	94312	
CPD00198	5-acetylamino-6-amino-3-methyluracil	88299	c16366
CPD00199	5-acetylamino-6-formylamino-3-methyluracil	108214	c16365
CPD00200	5alpha-androstan-3alpha,17alpha-diol monosulfate		
CPD00201	5alpha-androstan-3alpha,17beta-diol disulfate	56639109	
CPD00202	5alpha-androstan-3alpha,17beta-diol monosulfate (1)		
CPD00203	5alpha-androstan-3alpha,17beta-diol monosulfate (2)	121596225	
CPD00204	5alpha-androstan-3beta,17alpha-diol disulfate	56639109	
CPD00205	5alpha-androstan-3beta,17beta-diol disulfate	242332	c12525
CPD00206	5alpha-androstan-3beta,17beta-diol monosulfate (2)		
CPD00207	5alpha-pregnan-3beta,20alpha-diol disulfate	118703093	
CPD00208	5alpha-pregnan-3beta,20alpha-diol monosulfate (2)		
CPD00209	5alpha-pregnan-3beta,20beta-diol monosulfate (1)		
CPD00210	5alpha-pregnan-3beta-ol,20-one sulfate		
CPD00211	5alpha-pregnan-diol disulfate	5127902	
CPD00212	5-dodecenoate (12:1n7)	5312378	
CPD00213	5-dodecenoylcarnitine (C12:1)	91825571	
CPD00214	5-hydroxy-2-methylpyridine sulfate		
CPD00215	5-hydroxy-6-methoxy duloxetine sulfate*		
CPD00216	5-hydroxyhexanoate	170748	
CPD00217	5-hydroxyindole sulfate		
CPD00218	5-hydroxylysine	1029	c16741
CPD00219	5-methylthioadenosine (MTA)	439176	c00170
CPD00220	5-methyluridine (ribothymidine)	445408	
CPD00221	5-oxoproline	7405	c01879
CPD00222	6-aminopenicillanate	#N/A	#N/A
CPD00223	6-bromotryptophan	9856996	
CPD00224	6-hydroxyindole sulfate	122198196	
CPD00225	6-hydroxywarfarin	54682459	
CPD00226	6-oxopiperidine-2-carboxylate	3014237	
CPD00227	7-alpha-hydroxy-3-oxo-4-cholestenoate (7-Hoca)	3081085	c17337
CPD00228	7-dehydrocholesterol	439423	c01164
CPD00229	7-hydroxyoctanoate	167627	
CPD00230	7-hydroxywarfarin		
CPD00231	7-ketodeoxycholate	188292	
CPD00232	7-methylguanine	11361	c02242
CPD00233	7-methylxanthine	68374	c16353
CPD00234	8-methoxykynurenate	76230	c05830
CPD00235	9,10-DiHOME	9966640	c14828
CPD00236	9-hydroxystearate	9570127	
CPD00237	acesulfame	36573	
CPD00238	acetazolamide	#N/A	#N/A
CPD00239	acetoacetate	96	c00164
CPD00240	acetylcarnitine (C2)	7045767	c02571
CPD00241	acisoga	129397	
CPD00242	aconitate [cis or trans]		c00417
CPD00243	adenine	190	c00147
CPD00244	adenosine	60961	c00212
CPD00245	adenosine 3',5'-cyclic monophosphate (cAMP)	6076	c00575
CPD00246	adenosine 5'-monophosphate (AMP)	6083	c00020
CPD00247	adipoylcarnitine (C6-DC)	71296139	
CPD00248	adrenate (22:4n6)	5497181	c16527
CPD00249	alanine	5950	c00041
CPD00250	allantoin	204	c02350
CPD00251	alliin	87310	c08265
CPD00252	allopurinol riboside	135407110	
CPD00253	alpha-CEHC glucuronide*	134819285	
CPD00254	alpha-CEHC sulfate		
CPD00255	alpha-CMBHC glucuronide		
CPD00256	alpha-hydroxycaproate	99824	c01104
CPD00257	alpha-hydroxyisocaproate	83697	c03264
CPD00258	alpha-hydroxyisovalerate	99823	
CPD00259	alpha-hydroxymetoprolol	114962	
CPD00260	alpha-ketobutyrate	58	c00109
CPD00261	alpha-ketoglutaramate*	48	
CPD00262	alpha-ketoglutarate	51	c00026
CPD00263	alpha-tocopherol	14985	c02477
CPD00264	alprazolam	#N/A	#N/A
CPD00265	amoxicillin	2171	c06827
CPD00266	andro steroid monosulfate C19H28O6S (1)*	159663	c04555
CPD00267	androstenediol (3alpha, 17alpha) monosulfate (2)		c37207
CPD00268	androstenediol (3alpha, 17alpha) monosulfate (3)		
CPD00269	androstenediol (3beta,17beta) disulfate (1)	87120982	c04295
CPD00270	androstenediol (3beta,17beta) disulfate (2)	87120982	c04295
CPD00271	androstenediol (3beta,17beta) monosulfate (1)	13847309	c37211
CPD00272	androstenediol (3beta,17beta) monosulfate (2)		
CPD00273	androsterone glucuronide	114833	c11135
CPD00274	androsterone sulfate	159663	c00523
CPD00275	anthranilate	227	c00108
CPD00276	arabinose	66308	c00216
CPD00277	arabitol/xylitol	6912	c01904
CPD00278	arabonate/xylonate	48255	c00502,c05411
CPD00279	arachidate (20:0)	10467	c06425
CPD00280	arachidonate (20:4n6)	444899	c00219
CPD00281	arachidonoylcarnitine (C20:4)	136212424	
CPD00282	arachidonoylcholine	122198216	
CPD00283	arachidoylcarnitine (C20)*		
CPD00284	argininate*	160437	
CPD00285	arginine	232	c00062
CPD00286	ascorbic acid 2-sulfate	86484	
CPD00287	ascorbic acid 3-sulfate*	11425365	
CPD00288	asparagine	6267	c00152
CPD00289	aspartate	5960	c00049
CPD00290	atenolol	2249	
CPD00291	atorvastatin (lipitor)	60823	
CPD00292	atorvastatin lactone	6483036	
CPD00293	azithromycin	2269	c06838
CPD00294	behenoylcarnitine (C22)*		
CPD00295	benzoate	243	c00180
CPD00296	beta-alanine	239	c00099
CPD00297	beta-citrylglutamate	72715786	c20775
CPD00298	beta-cryptoxanthin	6384256	c08591
CPD00299	beta-hydroxyisovalerate	69362	
CPD00300	beta-hydroxyisovaleroylcarnitine		
CPD00301	betaine	247	c00719
CPD00302	bilirubin (E,E)*	5315454	
CPD00303	bilirubin (E,Z or Z,E)*	5799469	c00486
CPD00304	bilirubin (Z,Z)	5280352	c00486
CPD00305	bilirubin degradation product, C16H18N2O5 (1)		
CPD00306	bilirubin degradation product, C16H18N2O5 (2)		
CPD00307	bilirubin degradation product, C16H18N2O5 (3)		
CPD00308	bilirubin degradation product, C16H18N2O5 (4)		
CPD00309	bilirubin degradation product, C17H18N2O4 (1)		
CPD00310	bilirubin degradation product, C17H18N2O4 (2)		
CPD00311	bilirubin degradation product, C17H18N2O4 (3)		
CPD00312	bilirubin degradation product, C17H20N2O5 (1)		
CPD00313	bilirubin degradation product, C17H20N2O5 (2)		
CPD00314	biliverdin	5353439	c00500
CPD00315	bradykinin	439201	c00306
CPD00316	bradykinin, des-arg(9)	105044	c00306
CPD00317	branched chain 14:0 dicarboxylic acid		
CPD00318	branched-chain, straight-chain, or cyclopropyl 10:1 fatty acid (1)*		
CPD00319	branched-chain, straight-chain, or cyclopropyl 10:1 fatty acid (2)*		
CPD00320	branched-chain, straight-chain, or cyclopropyl 12:1 fatty acid*		
CPD00321	butyrate/isobutyrate (4:0)	264	c00246
CPD00322	butyrylcarnitine (C4)	439829	c02862
CPD00323	butyrylglycine	88412	
CPD00324	caffeic acid sulfate	21668705	
CPD00325	caffeine	2519	c07481
CPD00326	campesterol	173183	c01789
CPD00327	caprate (10:0)	2969	c01571
CPD00328	caproate (6:0)	8892	c01585
CPD00329	caprylate (8:0)	379	c06423
CPD00330	carbamazepine	2554	
CPD00331	carbamazepine 10,11-epoxide*	2555	c07496
CPD00332	carbamazepine glucuronide*		
CPD00333	carboxyethyl-GABA	2572	
CPD00334	carboxyibuprofen	10444113	
CPD00335	carboxyibuprofen glucuronide*	135390721	
CPD00336	carnitine	10917	c00318
CPD00337	carnitine of C10H14O2 (5)*		
CPD00338	carotene diol (1)		
CPD00339	carotene diol (2)		
CPD00340	carotene diol (3)		
CPD00341	catechol sulfate	3083879	c00090
CPD00342	CE(12:0)		
CPD00343	CE(14:0)		
CPD00344	CE(14:1)		
CPD00345	CE(15:0)		
CPD00346	CE(16:0)		c11251
CPD00347	CE(16:1)		
CPD00348	CE(17:0)		
CPD00349	CE(18:0)		
CPD00350	CE(18:1)		
CPD00351	CE(18:2)		c15441
CPD00352	CE(18:3)		
CPD00353	CE(18:4)		
CPD00354	CE(20:0)		
CPD00355	CE(20:1)		
CPD00356	CE(20:2)		
CPD00357	CE(20:3)		
CPD00358	CE(20:4)		
CPD00359	CE(20:5)		
CPD00360	CE(22:0)		
CPD00361	CE(22:1)		
CPD00362	CE(22:2)		
CPD00363	CE(22:4)		
CPD00364	CE(22:5)		
CPD00365	CE(22:6)		
CPD00366	CE(24:0)		
CPD00367	CE(24:1)		
CPD00368	cefazolin	33255	
CPD00369	CER(14:0)		c13916
CPD00370	CER(16:0)		
CPD00371	CER(18:0)		
CPD00372	CER(18:1)		
CPD00373	CER(20:0)		
CPD00374	CER(20:1)		
CPD00375	CER(22:0)		
CPD00376	CER(22:1)		
CPD00377	CER(24:0)		
CPD00378	CER(24:1)		
CPD00379	CER(26:0)		
CPD00380	CER(26:1)		
CPD00381	cerotoylcarnitine (C26)*		
CPD00382	cetirizine	2678	c07778
CPD00383	C-glycosyltryptophan	10981970	
CPD00384	chenodeoxycholic acid sulfate (1)	21252308	
CPD00385	chlorothiazide	#N/A	#N/A
CPD00386	chlorthalidone	2732	
CPD00387	cholate	221493	c00695
CPD00388	cholesterol	11025495	c00187
CPD00389	cholesterol sulfate	65076	c18043
CPD00390	cholic acid glucuronide	21252309	
CPD00391	choline	305	c00114
CPD00392	choline phosphate	1014	c00588
CPD00393	cinnamoylglycine	709625	
CPD00394	ciprofloxacin		c05349
CPD00395	cis-3,4-methyleneheptanoate		
CPD00396	cis-3,4-methyleneheptanoylcarnitine		
CPD00397	cis-3,4-methyleneheptanoylglycine		
CPD00398	cis-4-decenoate (10:1n6)*	5312351	
CPD00399	cis-4-decenoylcarnitine (C10:1)	57357170	
CPD00400	citalopram propionate*	10403174	c16610
CPD00401	citalopram/escitalopram	146570	
CPD00402	citraconate/glutaconate	47076	c02226   c02214
CPD00403	citramalate	1081	c00815
CPD00404	citrate	311	c00158
CPD00405	citrulline	9750	c00327
CPD00406	clindamycin	446598	
CPD00407	corticosterone	5753	c02140
CPD00408	cortisol	5754	c00735
CPD00409	cortisol 21-sulfate	102172	
CPD00410	cortisone	222786	c00762
CPD00411	cortolone glucuronide (1)		
CPD00412	cotinine	854019	
CPD00413	creatine	586	c00300
CPD00414	creatinine	588	c00791
CPD00415	cyclo(gly-pro)	126154	
CPD00416	cyclo(leu-pro)	7074739	
CPD00417	cyclo(pro-sulfo-tyr)*	#N/A	#N/A
CPD00418	cys-gly, oxidized	333293	
CPD00419	cystathionine	439258	c02291
CPD00420	cysteine	5862	c00097
CPD00421	cysteine s-sulfate	115015	c05824
CPD00422	cysteine sulfinic acid	109	c00606
CPD00423	cysteine-glutathione disulfide	4247235	
CPD00424	cysteinylglycine	439498	c01419
CPD00425	cysteinylglycine disulfide*		
CPD00426	cystine	67678	c00491
CPD00427	cytidine	6175	c00475
CPD00428	cytosine	597	c00380
CPD00429	DAG(12:0/16:0)		
CPD00430	DAG(12:0/18:0)		
CPD00431	DAG(12:0/18:1)		
CPD00432	DAG(12:0/18:2)		
CPD00433	DAG(14:0/14:0)		c16667
CPD00434	DAG(14:0/16:0)		
CPD00435	DAG(14:0/16:1)		
CPD00436	DAG(14:0/18:1)		
CPD00437	DAG(14:0/18:2)		
CPD00438	DAG(14:0/18:3)		
CPD00439	DAG(14:0/20:0)		
CPD00440	DAG(14:0/20:4)		
CPD00441	DAG(14:0/22:6)		
CPD00442	DAG(14:1/16:0)		
CPD00443	DAG(14:1/18:1)		
CPD00444	DAG(15:0/18:1)		
CPD00445	DAG(15:0/18:2)		
CPD00446	DAG(16:0/16:0)		
CPD00447	DAG(16:0/16:1)		
CPD00448	DAG(16:0/18:0)		
CPD00449	DAG(16:0/18:1)		c13861
CPD00450	DAG(16:0/18:2)		
CPD00451	DAG(16:0/18:3)		
CPD00452	DAG(16:0/20:3)		
CPD00453	DAG(16:0/20:4)		
CPD00454	DAG(16:0/20:5)		
CPD00455	DAG(16:0/22:5)		
CPD00456	DAG(16:0/22:6)		
CPD00457	DAG(16:1/16:1)		
CPD00458	DAG(16:1/18:0)		
CPD00459	DAG(16:1/18:1)		
CPD00460	DAG(16:1/18:2)		
CPD00461	DAG(16:1/18:3)		
CPD00462	DAG(16:1/20:0)		
CPD00463	DAG(16:1/20:2)		
CPD00464	DAG(16:1/20:4)		
CPD00465	DAG(16:1/22:6)		
CPD00466	DAG(18:0/18:1)		
CPD00467	DAG(18:0/18:2)		
CPD00468	DAG(18:0/18:3)		
CPD00469	DAG(18:0/22:6)		
CPD00470	DAG(18:1/18:1)		
CPD00471	DAG(18:1/18:2)		
CPD00472	DAG(18:1/20:1)		
CPD00473	DAG(18:1/20:2)		
CPD00474	DAG(18:1/20:3)		
CPD00475	DAG(18:1/20:4)		
CPD00476	DAG(18:1/20:5)		
CPD00477	DAG(18:1/22:4)		
CPD00478	DAG(18:1/22:5)		
CPD00479	DAG(18:1/22:6)		
CPD00480	DAG(18:2/18:3)		
CPD00481	DAG(18:2/20:3)		
CPD00482	DAG(18:2/20:4)		
CPD00483	DAG(18:2/20:5)		
CPD00484	DAG(18:2/22:4)		
CPD00485	DAG(18:2/22:5)		
CPD00486	DAG(18:2/22:6)		
CPD00487	daidzein sulfate (2)	12114465	
CPD00488	DCER(14:0)		
CPD00489	DCER(16:0)		
CPD00490	DCER(18:0)		
CPD00491	DCER(18:1)		
CPD00492	DCER(20:0)		
CPD00493	DCER(20:1)		
CPD00494	DCER(22:0)		
CPD00495	DCER(22:1)		
CPD00496	DCER(22:2)		
CPD00497	DCER(24:0)		
CPD00498	DCER(24:1)		
CPD00499	DCER(26:0)		
CPD00500	DCER(26:1)		
CPD00501	De(carboxymethoxy) cetirizine acetic acid		
CPD00502	decadienedioic acid (C10:2-DC)	17789717	
CPD00503	decanoylcarnitine (C10)	10245190	
CPD00504	dehydroepiandrosterone sulfate (DHEA-S)	12594	c04555
CPD00505	delta-CEHC	35027084	
CPD00506	delta-CEHC glucuronide		
CPD00507	delta-tocopherol	92094	c14151
CPD00508	deoxycarnitine	134	c01181
CPD00509	deoxycholate	222528	c04483
CPD00510	deoxycholic acid 12-sulfate*		
CPD00511	deoxycholic acid glucuronide		
CPD00512	desalkylflurazepam	#N/A	#N/A
CPD00513	desmethylcitalopram*	162180	c16608
CPD00514	desmethylnaproxen	13393711	
CPD00515	desmethylnaproxen sulfate	184679	
CPD00516	dexamethasone	5743	c15643,d00292
CPD00517	dexlansoprazole	9578005	
CPD00518	dexpanthenol	4678	
CPD00519	dextromethorphan	5362449	c06947
CPD00520	diazepam	3016	
CPD00521	dibutyl sulfosuccinate	423891	
CPD00522	dihomolinoleate (20:2n6)	6439848	c16525
CPD00523	dihomolinolenate (20:3n3 or 3n6)	5280581	c03242
CPD00524	dihomo-linolenoylcarnitine (C20:3n3 or 6)*		
CPD00525	dihomo-linolenoyl-choline		
CPD00526	dihomo-linoleoylcarnitine (C20:2)*		
CPD00527	dihydrocaffeate sulfate (2)	49844181	
CPD00528	dihydroferulic acid sulfate	187489	
CPD00529	dihydroorotate	648	c00337
CPD00530	diltiazem	39186	c06958
CPD00531	dimethyl sulfone	6213	c11142
CPD00532	dimethylarginine (ADMA + SDMA)	123831	c03626
CPD00533	dimethylglycine	673	c01026
CPD00534	dimethylguanidino valeric acid (DMGV)*	101535539	
CPD00535	diphenhydramine	3100	c06960
CPD00536	docosadienoate (22:2n6)	5282807	c16533
CPD00537	docosadioate (C22-DC)	244872	c19625
CPD00538	docosahexaenoate (DHA; 22:6n3)	445580	c06429
CPD00539	docosahexaenoylcarnitine (C22:6)*		
CPD00540	docosahexaenoylcholine		
CPD00541	docosapentaenoate (n3 DPA; 22:5n3)	6441454	c16513
CPD00542	docosapentaenoate (n6 DPA; 22:5n6)	6441454	c16513
CPD00543	dodecadienoate (12:2)*		
CPD00544	dodecanedioate (C12)	12736	c02678
CPD00545	dodecenedioate (C12:1-DC)*	5283028	
CPD00546	donepezil	#N/A	#N/A
CPD00547	dopamine 3-O-sulfate	122136	c13690
CPD00548	dopamine 4-sulfate	123932	c13691
CPD00549	doxycycline	54671203	
CPD00550	doxylamine	3162	
CPD00551	duloxetine	60835	
CPD00552	ectoine	126041	c06231
CPD00553	EDTA	6049	c00284
CPD00554	eicosanedioate (C20-DC)	75502	
CPD00555	eicosapentaenoate (EPA; 20:5n3)	446284	c06428
CPD00556	eicosenedioate (C20:1-DC)*		
CPD00557	eicosenoate (20:1)	5282768	c16526
CPD00558	eicosenoylcarnitine (C20:1)*		
CPD00559	emtricitabine	60877	
CPD00560	epiandrosterone sulfate	9929317	c04555
CPD00561	ergothioneine	3032311	c05570
CPD00562	erucate (22:1n9)	5281116	c08316
CPD00563	erythritol	222285	c00503
CPD00564	erythronate*	2781043	
CPD00565	estrone 3-sulfate	3001028	c02538
CPD00566	ethyl alpha-glucopyranoside	428040	
CPD00567	ethyl beta-glucopyranoside	121667	
CPD00568	ethylmalonate	11756	
CPD00569	etiocholanolone glucuronide	270605	
CPD00570	eugenol sulfate	180632	
CPD00571	famotidine	5702160	
CPD00572	ferulic acid 4-sulfate	6305574	
CPD00573	fexofenadine	3348	c06999
CPD00574	Fibrinopeptide A (5-16)*		
CPD00575	Fibrinopeptide A*	25078015	
CPD00576	Fibrinopeptide A, des-ala(1)*	132993922	
CPD00577	Fibrinopeptide A, phosphono-ser(3)*	132993923	
CPD00578	Fibrinopeptide B		
CPD00579	Fibrinopeptide B (1-13)		
CPD00580	flavin adenine dinucleotide (FAD)	643975	c00016
CPD00581	fluconazole	3365	c07002
CPD00582	fluoxetine	3386	
CPD00583	formiminoglutamate	439233	c00439
CPD00584	fructose	5984	c00095
CPD00585	fructosyllysine	123708	
CPD00586	fumarate	444972	c00122
CPD00587	furaneol sulfate	59815364	
CPD00588	furosemide	3440	
CPD00589	gabapentin	3446	
