compound_id	BIOCHEMICAL	KEGG	PUBCHEM
CPD0058	1-methyl-4-imidazoleacetate	C05828	75810
CPD0059	1-methyl-5-imidazoleacetate	NA	6451814
CPD0060	1-methyl-5-imidazolelactate	NA	NA
CPD0814	1-methyladenosine	C02494	27476
CPD0061	1-methylhistidine	C01152	92105
CPD0062	1-methylnicotinamide	C02918	457
CPD0063	1-methylurate	C16359	69726
CPD0064	1-methylxanthine	C16358	80220
CPD0065	1-myristoyl-2-arachidonoyl-GPC (14:0/20:4)*	NA	24778634
CPD0066	1-myristoyl-2-palmitoyl-GPC (14:0/16:0)	NA	129657
CPD0067	1-myristoylglycerol (14:0)	C01885	10957631
CPD0068	1-oleoyl-2-arachidonoyl-GPE (18:1/20:4)*	NA	348281223
CPD0069	1-oleoyl-2-docosahexaenoyl-GPC (18:1/22:6)*	NA	24778955
CPD0070	1-oleoyl-2-linoleoyl-GPE (18:1/18:2)*	NA	9546753
CPD0071	1-oleoyl-GPC (18:1)	C03916	16081932
CPD0072	1-oleoyl-GPE (18:1)	NA	9547071
CPD0073	1-oleoyl-GPG (18:1)*	NA	NA
CPD0074	1-oleoyl-GPI (18:1)	NA	86289645
CPD0075	1-oleoylglycerol (18:1)	NA	5283468
CPD0076	1-palmitoleoyl-2-linolenoyl-GPC (16:1/18:3)*	NA	52922452
CPD0077	1-palmitoleoyl-GPC* (16:1)*	NA	24779461
CPD0078	1-palmitoleoylglycerol (16:1)*	NA	NA
CPD0079	1-palmitoyl-2-arachidonoyl-GPC (16:0/20:4n6)	C05208	10747814
CPD0080	1-palmitoyl-2-arachidonoyl-GPE (16:0/20:4)*	C05210	9546800
CPD0081	1-palmitoyl-2-arachidonoyl-GPI (16:0/20:4)*	NA	NA
CPD0082	1-palmitoyl-2-dihomo-linolenoyl-GPC (16:0/20:3n3 or 6)*	NA	NA
CPD0083	1-palmitoyl-2-docosahexaenoyl-GPC (16:0/22:6)	NA	6441886
CPD0084	1-palmitoyl-2-docosahexaenoyl-GPE (16:0/22:6)*	NA	9546799
CPD0085	1-palmitoyl-2-linoleoyl-GPC (16:0/18:2)	NA	5287971
CPD0086	1-palmitoyl-2-linoleoyl-GPE (16:0/18:2)	NA	9546747
CPD0087	1-palmitoyl-2-linoleoyl-GPI (16:0/18:2)	NA	46891795
CPD0088	1-palmitoyl-2-oleoyl-GPC (16:0/18:1)	C13875	6436017
CPD0089	1-palmitoyl-2-oleoyl-GPE (16:0/18:1)	NA	5283496
CPD0090	1-palmitoyl-2-oleoyl-GPI (16:0/18:1)*	NA	71296232
CPD0091	1-palmitoyl-2-palmitoleoyl-GPC (16:0/16:1)*	NA	6443788
CPD0092	1-palmitoyl-2-stearoyl-GPC (16:0/18:0)	C03889	24778686
CPD0093	1-palmitoyl-2-stearoyl-GPE (16:0/18:0)*	NA	5326793
CPD0094	1-palmitoyl-GPC (16:0)	C04102	86554
CPD0095	1-palmitoyl-GPE (16:0)	NA	9547069
CPD0096	1-palmitoyl-GPG (16:0)*	NA	3300276
CPD0097	1-palmitoyl-GPI* (16:0)	NA	71296207
CPD0098	1-palmitoylglycerol (16:0)	NA	14900
CPD0099	1-ribosyl-imidazoleacetate*	C05131	440569
CPD0100	1-stearoyl-2-arachidonoyl-GPC (18:0/20:4)	NA	16219824
CPD0101	1-stearoyl-2-arachidonoyl-GPE (18:0/20:4)	C05210	5289133
CPD0102	1-stearoyl-2-arachidonoyl-GPI (18:0/20:4)	NA	NA
CPD0103	1-stearoyl-2-docosahexaenoyl-GPC (18:0/22:6)	NA	24778876
CPD0104	1-stearoyl-2-docosahexaenoyl-GPE (18:0/22:6)*	NA	9546798
CPD0105	1-stearoyl-2-linoleoyl-GPC (18:0/18:2)*	NA	6441487
CPD0106	1-stearoyl-2-linoleoyl-GPE (18:0/18:2)*	NA	9546749
CPD0107	1-stearoyl-2-linoleoyl-GPI (18:0/18:2)	NA	NA
CPD0108	1-stearoyl-2-oleoyl-GPC (18:0/18:1)	NA	24778825
CPD0109	1-stearoyl-2-oleoyl-GPE (18:0/18:1)	NA	9546742
CPD0110	1-stearoyl-2-oleoyl-GPI (18:0/18:1)*	NA	NA
CPD0111	1-stearoyl-2-oleoyl-GPS (18:0/18:1)	NA	9547087
CPD0112	1-stearoyl-GPC (18:0)	NA	497300
CPD0113	1-stearoyl-GPE (18:0)	NA	9547068
CPD0114	1-stearoyl-GPG (18:0)	NA	NA
CPD0115	1-stearoyl-GPI (18:0)	NA	71581135;42607495
CPD0116	10-heptadecenoate (17:1n7)	NA	5312435
CPD0117	10-hydroxywarfarin	NA	54692492
CPD0118	10-nonadecenoate (19:1n9)	NA	5312513
CPD0119	10-undecenoate (11:1n1)	C13910	14891
CPD0120	11-ketoetiocholanolone glucuronide	NA	NA
CPD0121	11beta-hydroxyandrosterone glucuronide	NA	NA
CPD0122	11beta-hydroxyandrosterone sulfate (1)	NA	NA
CPD0123	11beta-hydroxyetiocholanolone glucuronide*	NA	NA
CPD0124	12,13-DiHOME	C14829	10236635
CPD0125	13-HODE + 9-HODE	C14767,C14762	5312830;1424;5282947;5282944;5282945
CPD0126	14-HDoHE/17-HDoHE	NA	11566378;6439179
CPD0127	16a-hydroxy DHEA 3-sulfate	NA	20848950
CPD0128	17alpha-hydroxypregnanolone glucuronide	NA	NA
CPD0129	17alpha-hydroxypregnenolone 3-sulfate	NA	152971
CPD0130	1H-indole-7-acetic acid	NA	18356439
CPD0132	2'-O-methylcytidine	NA	150971
CPD0133	2'-O-methyluridine	NA	102212
CPD0131	2'-deoxyuridine	C00526	13712
CPD0134	2,3-dihydroxy-2-methylbutyrate	NA	301941
CPD0135	2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*	NA	NA
CPD0136	2,3-dihydroxyisovalerate	C04039	677
CPD0137	2,6-dihydroxybenzoic acid	NA	9338
CPD0138	2,8-quinolinediol sulfate	NA	NA
CPD0178	2-O-methylascorbic acid	NA	54726398
CPD0139	2-acetamidophenol sulfate	NA	181671
CPD0140	2-aminoadipate	C00956	92136
CPD0141	2-aminoheptanoate	NA	227939
CPD0142	2-aminooctanoate	NA	69522
CPD0143	2-aminophenol sulfate	NA	181670
CPD0144	2-butenoylglycine	NA	6303498
CPD0145	2-furoic acid	C04025	6919
CPD0146	2-hydroxy-3-methylvalerate	NA	164623
CPD0147	2-hydroxy-4-(methylthio)butanoic acid	NA	11427
CPD0148	2-hydroxyacetaminophen sulfate*	NA	86290013
CPD0149	2-hydroxyadipate	C02360	193530
CPD0150	2-hydroxyarachidate*	NA	5225199
CPD0151	2-hydroxybehenate	NA	193484
CPD0152	2-hydroxybutyrate/2-hydroxyisobutyrate	C21297,C05984	4277439;440864
CPD0153	2-hydroxydecanoate	NA	21488
CPD0154	2-hydroxyglutarate	C02630	43
CPD0155	2-hydroxyhippurate (salicylurate)	C07588	10253
CPD0156	2-hydroxyibuprofen	NA	10443535
CPD0157	2-hydroxylaurate	NA	97783
CPD0158	2-hydroxynervonate*	NA	5312783
CPD0159	2-hydroxyoctanoate	NA	5312860;6995013;94180
CPD0160	2-hydroxypalmitate	NA	12575964;92836;11065598
CPD0161	2-hydroxyphenylacetate	C05852	11970
CPD0162	2-hydroxyphytanate*	NA	189026
CPD0163	2-hydroxysebacate	NA	128458
CPD0164	2-hydroxystearate	C03045,C03042	69417;439885;439887
CPD0165	2-isopropylmalate	C02504	77
CPD0166	2-keto-3-deoxy-gluconate	C00204	161227
CPD0167	2-ketocaprylate	NA	67600
CPD0168	2-linoleoylglycerol (18:2)	NA	5365676
CPD0169	2-methoxyacetaminophen glucuronide*	NA	121596203
CPD0170	2-methoxyacetaminophen sulfate*	NA	86290014
CPD0171	2-methoxyhydroquinone sulfate (1)	NA	NA
CPD0172	2-methoxyresorcinol sulfate	NA	NA
CPD0173	2-methylbutyrylcarnitine (C5)	NA	6426901
CPD0174	2-methylcitrate/homocitrate	C01251	515;439459
CPD0175	2-methylmalonylcarnitine (C4-DC)	NA	53481628
CPD0176	2-methylserine	C02115	94309
CPD0177	2-naphthol sulfate	NA	74428
CPD0179	2-oleoylglycerol (18:1)	NA	5319879
CPD0180	2-oxoarginine*	C03771	558
CPD0181	2-palmitoleoyl-GPC* (16:1)*	NA	122164832
CPD0182	2-palmitoyl-GPC* (16:0)*	NA	15061532
CPD0183	2-piperidinone	NA	12665
CPD0184	2-stearoyl-GPE (18:0)*	NA	90658453;53480667
CPD0185	21-hydroxypregnenolone disulfate	NA	134595
CPD0186	2R,3R-dihydroxybutyrate	NA	13120901
CPD0187	2S,3R-dihydroxybutyrate	NA	10964471
CPD0188	3,4-dihydroxybutyrate	NA	150929
CPD0189	3,5-dichloro-2,6-dihydroxybenzoic acid	NA	24721632
CPD0190	3-(3-amino-3-carboxypropyl)uridine*	NA	171198
CPD0191	3-(3-hydroxyphenyl)propionate	C11457	91
CPD0192	3-(3-hydroxyphenyl)propionate sulfate	NA	187488
CPD0193	3-(4-hydroxyphenyl)lactate (HPLA)	C03672	9378
CPD0196	3-(N-acetyl-L-cystein-S-yl) acetaminophen	NA	83967
CPD0194	3-(cystein-S-yl)acetaminophen*	NA	171264
CPD0195	3-(methylthio)acetaminophen sulfate*	NA	NA
CPD0197	3-acetylphenol sulfate	NA	NA
CPD0198	3-amino-2-piperidone	NA	5200225
CPD0199	3-aminoisobutyrate	C05145	64956
CPD0200	3-bromo-5-chloro-2,6-dihydroxybenzoic acid*	NA	134581543
CPD0201	3-carboxy-4-methyl-5-pentyl-2-furanpropionate (3-CMPFP)	NA	194501
CPD0202	3-carboxy-4-methyl-5-propyl-2-furanpropanoate (CMPF)	NA	123979
CPD0203	3-decenoylcarnitine	NA	NA
CPD0204	3-ethylcatechol sulfate (1)	NA	NA
CPD0205	3-formylindole	C08493	10256
CPD0206	3-hydroxy-2-ethylpropionate	NA	188979
CPD0207	3-hydroxy-2-methylpyridine sulfate	NA	NA
CPD0208	3-hydroxy-3-methylglutarate	C03761	1662;5459993
CPD0209	3-hydroxybutyrate (BHBA)	C03197,C01089	441;94318;92135
CPD0210	3-hydroxybutyroylglycine	NA	NA
CPD0211	3-hydroxydecanoate	NA	26612
CPD0212	3-hydroxydecanoylcarnitine	NA	121454166
CPD0213	3-hydroxydodecanedioate*	NA	16663321
CPD0214	3-hydroxyhexanoate	NA	151492
CPD0215	3-hydroxyhexanoylcarnitine (1)	NA	NA
CPD0216	3-hydroxyhippurate	NA	450268
CPD0217	3-hydroxyisobutyrate	C01188,C06001	11966314
CPD0218	3-hydroxykynurenine	C02794	89
CPD0219	3-hydroxylaurate	NA	94216
CPD0220	3-hydroxyoctanoate	C20793	26613
CPD0221	3-hydroxyoctanoylcarnitine (1)	NA	NA
CPD0222	3-hydroxyoctanoylcarnitine (2)	NA	NA
CPD0223	3-hydroxyoleoylcarnitine	NA	129637446
CPD0224	3-hydroxypyridine glucuronide	NA	NA
CPD0225	3-hydroxypyridine sulfate	NA	NA
CPD0226	3-hydroxysebacate	NA	3017884
CPD0227	3-hydroxystachydrine*	C10151	46173781
CPD0228	3-indoleglyoxylic acid	NA	73863
CPD0229	3-indoxyl sulfate	NA	10258
CPD0230	3-methoxycatechol sulfate (1)	NA	129892430
CPD0231	3-methoxycatechol sulfate (2)	NA	NA
CPD0232	3-methoxytyramine sulfate	NA	54133459
CPD0233	3-methoxytyrosine	NA	9307
CPD0234	3-methyl catechol sulfate (1)	NA	118431379
CPD0235	3-methyl catechol sulfate (2)	NA	NA
CPD0236	3-methyl-2-oxobutyrate	C00141	49
CPD0237	3-methyl-2-oxovalerate	C00671,C06008,C03465	440877;439286
CPD0238	3-methyladipate	NA	12292
CPD0239	3-methylcrotonylglycine	C20828	169485
CPD0240	3-methylcytidine	NA	14237477
CPD0241	3-methylglutaconate	NA	1551553
CPD0242	3-methylglutarylcarnitine (2)	NA	128145
CPD0243	3-methylhistidine	C01152	64969
CPD0244	3-methylxanthine	C16357	70639
CPD0245	3-phenylpropionate (hydrocinnamate)	C05629	107
CPD0246	3-phosphoglycerate	C00597	724
CPD0247	3-ureidopropionate	C02642	111
CPD0248	3b-hydroxy-5-cholenoic acid	NA	92997
CPD0249	3beta-hydroxy-5-cholestenoate	C17333	165511
CPD0250	4-acetamidobutanoate	C02946	18189
CPD0251	4-acetamidophenol	C06804	1983
CPD0252	4-acetamidophenylglucuronide	NA	83944;4022661
CPD0253	4-acetaminophen sulfate	C06804	83939
CPD0254	4-acetylcatechol sulfate (1)	NA	NA
CPD0255	4-acetylphenyl sulfate	NA	4684006
CPD0256	4-allylcatechol sulfate	NA	NA
CPD0257	4-allylphenol sulfate	NA	66633409
CPD0258	4-chlorobenzoic acid	C02370	6318
CPD0259	4-cholesten-3-one	C00599	91477
CPD0260	4-ethylcatechol sulfate	NA	NA
CPD0261	4-ethylphenyl sulfate	C13637	20822574
CPD0262	4-guanidinobutanoate	C01035	500
CPD0263	4-hydroxy duloxetine glucuronide*	NA	29981512
CPD0264	4-hydroxy-2-oxoglutaric acid	C01127	599
CPD0265	4-hydroxychlorothalonil	NA	34217
CPD0266	4-hydroxycoumarin	C20414	54682930
CPD0267	4-hydroxyglutamate	C03079	439902
CPD0268	4-hydroxyhippurate	NA	151012
CPD0269	4-hydroxynonenal	C21642	5283344
CPD0270	4-hydroxyphenylacetate	C00642	127
CPD0271	4-hydroxyphenylacetylglutamine	NA	NA
CPD0272	4-hydroxyphenylpyruvate	C01179	979
CPD0273	4-imidazoleacetate	C02835	96215
CPD0274	4-methoxyphenol sulfate	NA	NA
CPD0275	4-methyl-2-oxopentanoate	C00233	70
CPD0276	4-methylbenzenesulfonate	C06677	85570
CPD0277	4-methylcatechol sulfate	NA	54104170
CPD0278	4-methylguaiacol sulfate	NA	NA
CPD0279	4-methylhexanoylglutamine	NA	NA
CPD0280	4-vinylcatechol sulfate	NA	NA
CPD0281	4-vinylguaiacol sulfate	NA	53803570
CPD0282	4-vinylphenol sulfate	C05627	6426766
CPD0283	5,6-dihydrothymine	C00906	93556
CPD0284	5,6-dihydrouracil	C00429	649
CPD0285	5,6-dihydrouridine	NA	94312
CPD0286	5-(galactosylhydroxy)-L-lysine	NA	66995551
CPD0287	5-acetylamino-6-amino-3-methyluracil	C16366	88299
CPD0288	5-acetylamino-6-formylamino-3-methyluracil	C16365	108214
CPD0289	5-dodecenoate (12:1n7)	NA	5312378
CPD0290	5-dodecenoylcarnitine (C12:1)	NA	91825571
CPD0291	5-hydroxy-2-methylpyridine sulfate	NA	NA
CPD0292	5-hydroxy-6-methoxy duloxetine sulfate*	NA	NA
CPD0293	5-hydroxyhexanoate	NA	170748
CPD0294	5-hydroxyindole glucuronide	NA	NA
CPD0295	5-hydroxyindole sulfate	NA	NA
CPD0296	5-hydroxylysine	C16741	3032849
CPD0297	5-methylthioadenosine (MTA)	C00170	439176
CPD0298	5-methylthioribose	NA	6419710
CPD0299	5-methyluridine (ribothymidine)	NA	445408
CPD0300	5-oxoproline	C01879,C02237	439685;7405
CPD0301	5alpha-androstan-3alpha,17alpha-diol monosulfate	NA	NA
CPD0302	5alpha-androstan-3alpha,17beta-diol disulfate	NA	56639109
CPD0303	5alpha-androstan-3alpha,17beta-diol monosulfate (1)	NA	121596226;121596225
CPD0304	5alpha-androstan-3alpha,17beta-diol monosulfate (2)	NA	121596225
CPD0305	5alpha-androstan-3beta,17alpha-diol disulfate	NA	56639109
CPD0306	5alpha-androstan-3beta,17beta-diol disulfate	C12525	90186325
CPD0307	5alpha-androstan-3beta,17beta-diol monosulfate (2)	NA	NA
CPD0308	5alpha-pregnan-3beta,20alpha-diol disulfate	NA	118703093
CPD0309	5alpha-pregnan-3beta,20alpha-diol monosulfate (2)	NA	NA
CPD0310	5alpha-pregnan-3beta,20beta-diol monosulfate (1)	NA	NA
CPD0311	5alpha-pregnan-diol disulfate	NA	3082277;5127902
CPD0312	6-aminopenicillanate	C02954	11082
CPD0313	6-bromotryptophan	NA	9856996
CPD0314	6-hydroxyindole sulfate	NA	122198196
CPD0315	6-oxopiperidine-2-carboxylate	NA	3014237
CPD0316	7-HOCA	C17337	3081085
CPD0317	7-dehydrocholesterol	C01164	439423
CPD0318	7-hydroxywarfarin	NA	54732122;54682507
CPD0319	7-ketodeoxycholate	NA	188292
CPD0320	7-methylguanine	C02242	135398679
CPD0321	7-methylxanthine	C16353	68374
CPD0322	8-methoxykynurenate	C05830	76230
CPD0323	9,10-DiHOME	C14828	9966640
CPD0330	AMP	C00020	6083
CPD0408	C-glycosyltryptophan	NA	10981970
CPD0548	DSGEGDFXAEGGGVR*	NA	132993922
CPD0480	De(carboxymethoxy) cetirizine acetic acid	NA	NA
CPD0524	EDTA	C00284	6049
CPD0549	FAD	C00016	643975
CPD0579	GlcNAc sulfate conjugate of C21H34O2 steroid	NA	NA
CPD0580	Gliclazide	NA	NA
CPD0662	I-urobilinogen	C05789	9548718
CPD0687	L-urobilin	C05793	5280818
CPD0751	N,N,N-trimethyl-5-aminovalerate	NA	14274897
CPD0752	N,N,N-trimethyl-alanylproline betaine (TMAP)	NA	NA
CPD0753	N,N-dimethyl-pro-pro	NA	NA
CPD0754	N,N-dimethylalanine	NA	5488191
CPD0755	N-(2-furoyl)glycine	NA	21863
CPD0756	N-acetyl-1-methylhistidine*	NA	53859791
CPD0757	N-acetyl-2-aminoadipate	C12986	443992
CPD0758	N-acetyl-2-aminooctanoate*	NA	95555
CPD0759	N-acetyl-3-methylhistidine*	NA	193270
CPD0760	N-acetyl-aspartyl-glutamate (NAAG)	C12270	188803
CPD0761	N-acetyl-beta-alanine	C01073	76406
CPD0762	N-acetyl-isoputreanine	NA	131802901
CPD0763	N-acetylalanine	C02847	88064
CPD0764	N-acetylalliin	NA	NA
CPD0765	N-acetylarginine	C02562	67427
CPD0766	N-acetylcarnosine	NA	9903482
CPD0767	N-acetylcitrulline	C15532,C02851	656979
CPD0768	N-acetylglucosamine/N-acetylgalactosamine	C01074	84265;439174
CPD0769	N-acetylglucosaminylasparagine	C04540	123826
CPD0770	N-acetylglutamate	C00624	70914
CPD0771	N-acetylglutamine	C02716	182230
CPD0772	N-acetylglycine	NA	10972
CPD0773	N-acetylhistidine	C02997	75619
CPD0774	N-acetylisoleucine	NA	306109
CPD0775	N-acetylkynurenine (2)	NA	73817779
CPD0776	N-acetylleucine	C02710	70912
CPD0777	N-acetylmethionine	C02712	448580
CPD0778	N-acetylneuraminate	C00270	439197
CPD0779	N-acetylphenylalanine	C03519	74839
CPD0780	N-acetylputrescine	C02714	122356
CPD0781	N-acetylserine	NA	65249
CPD0782	N-acetyltaurine	NA	159864
CPD0783	N-acetyltheanine	NA	NA
CPD0784	N-acetylthreonine	NA	152204
CPD0785	N-acetyltryptophan	C03137	439917;700653
CPD0786	N-acetyltyrosine	NA	68310
CPD0787	N-acetylvaline	NA	66789
CPD0788	N-behenoyl-sphingadienine (d18:2/22:0)*	NA	NA
CPD0789	N-carbamoylvaline	NA	448879
CPD0790	N-delta-acetylornithine	C00437	9920500
CPD0791	N-desalkylquetiapine*	NA	11369918
CPD0792	N-desmethyl tramadol	NA	12149038
CPD0793	N-formylanthranilic acid	C05653	101399
CPD0794	N-formylmethionine	C03145	439750
CPD0795	N-formylphenylalanine	NA	7064571;759256
CPD0796	N-methylhydroxyproline	NA	9860390
CPD0797	N-methylpipecolate	NA	11286529
CPD0798	N-methylproline	NA	643474
CPD0799	N-methyltaurine	NA	7882
CPD0800	N-octanoylglycine	NA	84290
CPD0801	N-oleoylserine	NA	44190514
CPD0802	N-oleoyltaurine	NA	6437033
CPD0803	N-palmitoyl-heptadecasphingosine (d17:1/16:0)*	NA	NA
CPD0804	N-palmitoyl-sphingadienine (d18:2/16:0)*	NA	NA
CPD0805	N-palmitoyl-sphinganine (d18:0/16:0)	NA	5283572
CPD0806	N-palmitoyl-sphingosine (d18:1/16:0)	NA	5283564
CPD0807	N-palmitoylglycine	NA	151008
CPD0808	N-stearoyl-sphingadienine (d18:2/18:0)*	NA	132282053
CPD0809	N-stearoyl-sphinganine (d18:0/18:0)*	NA	5283573
CPD0810	N-stearoyl-sphingosine (d18:1/18:0)*	NA	5283565
CPD0811	N-stearoylserine*	NA	NA
CPD0812	N-stearoyltaurine	NA	168274
CPD0813	N1-Methyl-2-pyridone-5-carboxamide	C05842	69698
CPD0815	N1-methylinosine	NA	650095
CPD0816	N2,N2-dimethylguanosine	NA	135501639
CPD0817	N2,N5-diacetylornithine	NA	65977
CPD0818	N2-acetyl,N6,N6-dimethyllysine	NA	NA
CPD0819	N2-acetyl,N6-methyllysine	NA	NA
CPD0820	N4-acetyl-5-hydroxysulfamethoxazole*	NA	NA
CPD0821	N4-acetylcytidine	NA	107461
CPD0822	N4-acetylsulfamethoxazole*	C13061,D01601	65280
CPD0823	N6,N6,N6-trimethyllysine	C03793	440120
CPD0824	N6,N6-dimethyllysine	C05545	193344
CPD0825	N6-acetyllysine	C02727	92832
CPD0826	N6-carbamoylthreonyladenosine	NA	161466
CPD0827	N6-methyllysine	C02728	164795
CPD0828	N6-succinyladenosine	NA	165243
CPD0834	Nimesulide	D01049	4495
CPD0838	O-desmethyltramadol	NA	9838803
CPD0839	O-desmethyltramadol glucuronide	NA	29919005
CPD0840	O-desmethylvenlafaxine	D07793	125017
CPD0841	O-sulfo-L-tyrosine	NA	514186
CPD0951	S-1-pyrroline-5-carboxylate	C04322	11966181
CPD0952	S-adenosylhomocysteine (SAH)	C00021	439155
CPD0953	S-allylcysteine	NA	98280
CPD0954	S-carboxyethylcysteine	NA	NA
CPD0955	S-methylcysteine	NA	88180;7058174;24417
CPD0956	S-methylcysteine sulfoxide	NA	82142
CPD1069	Urolithin B glucuronide	NA	NA
CPD0324	acesulfame	NA	36573
CPD0325	acetoacetate	C00164	96
CPD0326	acetylcarnitine (C2)	C02571	7045767
CPD0327	acisoga	NA	129397
CPD0328	aconitate [cis or trans]	C02341,C004174	643757;444212
CPD0329	adenosine 3',5'-cyclic monophosphate (cAMP)	C00575	6076
CPD0331	adipate	C06104	196
CPD0332	adipoylcarnitine (C6-DC)	NA	71296139
CPD0333	adrenate (22:4n6)	C16527	5497181;5282844
CPD0334	adrenoylcarnitine (C22:4)*	NA	NA
CPD0335	alanine	C00041	5950
CPD0336	allantoin	C02350,C02348,C01551	204;439714;439713
CPD0337	alliin	C08265	87310
CPD0338	allopurinol	D00224	135401907
CPD0339	allopurinol riboside	NA	135407110
CPD0340	alpha-CEHC glucuronide*	NA	134819285
CPD0341	alpha-CEHC sulfate	NA	NA
CPD0342	alpha-CMBHC glucuronide	NA	NA
CPD0343	alpha-hydroxycaproate	NA	99824
CPD0344	alpha-hydroxyisocaproate	C03264	92779;83697;439960
CPD0345	alpha-hydroxyisovalerate	NA	99823
CPD0346	alpha-ketobutyrate	C00109	58
CPD0347	alpha-ketoglutaramate*	C00940	48
CPD0348	alpha-ketoglutarate	C00026	51
CPD0349	alpha-tocopherol	C02477	86472
CPD0350	amoxicillin	D00229,C06827,DG00520	33613
CPD0351	andro steroid monosulfate C19H28O6S (1)*	NA	159663
CPD0352	androstenediol (3alpha, 17alpha) monosulfate (2)	NA	NA
CPD0353	androstenediol (3alpha, 17alpha) monosulfate (3)	NA	NA
CPD0354	androstenediol (3beta,17beta) disulfate (1)	C04295	87120982
CPD0355	androstenediol (3beta,17beta) disulfate (2)	NA	87120982
CPD0356	androstenediol (3beta,17beta) monosulfate (1)	NA	13847309;129670631
