compound_id	BIOCHEMICAL	KEGG	PUBCHEM
C00188	5-acetylamino-6-formylamino-3-methyluracil	C16365	108214
C00189	5-dodecenoate (12:1n7)	NA	5312378
C00190	5-dodecenoylcarnitine (C12:1)	NA	NA
C00191	5-hydroxy-2-methylpyridine sulfate	NA	NA
C00192	5-hydroxy-6-methoxy duloxetine sulfate*	NA	NA
C00193	5-hydroxyhexanoate	NA	170748
C00194	5-hydroxylysine	C16741	1029
C00195	5-methylthioadenosine (MTA)	C00170	439176
C00196	5-methyluridine (ribothymidine)	NA	445408
C00197	5-oxoproline	C01879	7405
C00198	5alpha-androstan-3alpha,17alpha-diol monosulfate	NA	NA
C00199	5alpha-androstan-3alpha,17beta-diol disulfate	NA	NA
C00200	5alpha-androstan-3alpha,17beta-diol monosulfate (1)	NA	NA
C00201	5alpha-androstan-3alpha,17beta-diol monosulfate (2)	NA	NA
C00202	5alpha-androstan-3beta,17alpha-diol disulfate	NA	NA
C00203	5alpha-androstan-3beta,17beta-diol disulfate	C12525	242332
C00204	5alpha-androstan-3beta,17beta-diol monosulfate (2)	NA	NA
C00205	5alpha-pregnan-3beta,20alpha-diol disulfate	NA	NA
C00206	5alpha-pregnan-3beta,20alpha-diol monosulfate (2)	NA	NA
C00207	5alpha-pregnan-3beta,20beta-diol monosulfate (1)	NA	NA
C00208	5alpha-pregnan-diol disulfate	NA	5127902
C00209	6-bromotryptophan	NA	NA
C00210	6-hydroxyindole sulfate	NA	122198196
C00211	6-oxopiperidine-2-carboxylate	NA	3014237
C00212	7-alpha-hydroxy-3-oxo-4-cholestenoate (7-Hoca)	C17337	3081085
C00213	7-methylguanine	C02242	11361
C00214	7-methylurate	C16355	69160
C00215	7-methylxanthine	C16353	68374
C00216	8-methoxykynurenate	C05830	76230
C00217	9,10-DiHOME	C14828	9966640
C00218	9-hydroxystearate	NA	9570127
C00292	C-glycosyltryptophan	NA	10981970
C00376	EDTA	C00284	6049
C00395	Fibrinopeptide A (2-15)**	NA	NA
C00396	Fibrinopeptide A (3-16)**	NA	NA
C00397	Fibrinopeptide A (5-16)*	NA	NA
C00398	Fibrinopeptide A*	NA	16133137
C00399	Fibrinopeptide A, des-ala(1)*	NA	NA
C00400	Fibrinopeptide A, phosphono-ser(3)*	NA	NA
C00401	Fibrinopeptide B (1-11)**	NA	NA
C00402	Fibrinopeptide B (1-12)**	NA	NA
C00403	Fibrinopeptide B (1-13)**	NA	NA
C00434	GlcNAc sulfate conjugate of C21H34O2 steroid**	NA	NA
C00577	N,N,N-trimethyl-5-aminovalerate	NA	NA
C00578	N,N,N-trimethyl-alanylproline betaine (TMAP)	NA	NA
C00579	N,N-dimethylalanine	NA	5488191
C00580	N-(2-furoyl)glycine	NA	21863
C00581	N-acetyl-1-methylhistidine*	NA	53859791
C00582	N-acetyl-2-aminooctanoate*	NA	95555
C00583	N-acetyl-beta-alanine	C01073	76406
C00584	N-acetyl-isoputreanine	NA	131802901
C00585	N-acetylalanine	C02847	88064
C00586	N-acetylalliin	NA	NA
C00587	N-acetylarginine	C02562	67427
C00588	N-acetylasparagine	NA	99715
C00589	N-acetylaspartate (NAA)	C01042	65065
C00590	N-acetylcarnosine	NA	9903482
C00591	N-acetylcitrulline	C15532	656979
C00592	N-acetylglucosamine/N-acetylgalactosamine	NA	24139
C00593	N-acetylglucosaminylasparagine	C04540	123826
C00594	N-acetylglutamate	C00624	70914
C00595	N-acetylglutamine	C02716	182230
C00596	N-acetylglycine	NA	10972
C00597	N-acetylhistidine	C02997	75619
C00598	N-acetylleucine	C02710	70912
C00599	N-acetylmethionine	C02712	448580
C00600	N-acetylneuraminate	C00270	439197
C00601	N-acetylphenylalanine	C03519	74839
C00602	N-acetylputrescine	C02714	122356
C00603	N-acetylserine	NA	65249
C00604	N-acetyltaurine	NA	159864
C00605	N-acetyltheanine	NA	NA
C00606	N-acetylthreonine	NA	152204
C00607	N-acetyltryptophan	C03137	700653
C00608	N-acetyltyrosine	NA	68310
C00609	N-acetylvaline	NA	66789
C00610	N-carbamoylaspartate	C00438	93072
C00611	N-delta-acetylornithine	NA	9920500
C00612	N-desmethyl tramadol	NA	10354700
C00613	N-formylanthranilic acid	C05653	101399
C00614	N-formylmethionine	C03145	439750
C00615	N-methylhydroxyproline**	NA	NA
C00616	N-methylpipecolate	NA	11286529
C00617	N-methylproline	NA	557
C00618	N-methyltaurine	NA	7882
C00619	N-oleoylserine	NA	NA
C00620	N-oleoyltaurine	NA	6437033
C00621	N-oxalyl glycine (NOG)	NA	3080614
C00622	N-palmitoylglycine	NA	151008
C00623	N-palmitoylserine	NA	6453686
C00624	N-palmitoyltaurine	NA	NA
C00625	N-stearoyltaurine	NA	168274
C00626	N1-Methyl-2-pyridone-5-carboxamide	C05842	69698
C00627	N1-Methyl-4-pyridone-3-carboxamide	C05843	440810
C00628	N1-methyladenosine	C02494	27476
C00629	N1-methylinosine	NA	65095
C00630	N2,N2-dimethylguanosine	NA	92919
C00631	N2,N5-diacetylornithine	NA	65977
C00632	N2-acetyl,N6,N6-dimethyllysine	NA	NA
C00633	N2-acetyl,N6-methyllysine	NA	NA
C00634	N2-acetyllysine	C12989	92907
C00635	N4-acetylcytidine	NA	107461
C00636	N6,N6,N6-trimethyllysine	C03793	440120
C00637	N6,N6-dimethyllysine	C05545	193344
C00638	N6-acetyllysine	C02727	92832
C00639	N6-carbamoylthreonyladenosine	NA	161466
C00640	N6-methyllysine	C02728	164795
C00641	N6-succinyladenosine	NA	165243
C00649	O-acetylhomoserine	C01077	439389
C00651	O-desmethyltramadol glucuronide	NA	NA
C00652	O-desmethylvenlafaxine	D07793	125017
C00653	O-sulfo-L-tyrosine	NA	514186
C00745	S-1-pyrroline-5-carboxylate	C04322	1196
C00746	S-adenosylhomocysteine (SAH)	C00021	439155
C00747	S-allylcysteine	NA	98280
C00748	S-methylcysteine	NA	24417
C00749	S-methylcysteine sulfoxide	NA	82142
C00219	acesulfame	NA	36573
C00220	acetoacetate	C00164	96
C00221	acetylcarnitine (C2)	C02571	1
C00222	acisoga	NA	129397
C00223	aconitate [cis or trans]	NA	NA
C00224	adenine	C00147	190
C00225	adenosine 5'-diphosphate (ADP)	C00008	6022
C00226	adenosine 5'-diphosphoribose (ADP-ribose)	C00301	192
C00227	adenosine 5'-monophosphate (AMP)	C00020	6083
C00228	adipoylcarnitine (C6-DC)	NA	71296139
C00229	adrenate (22:4n6)	C16527	5497181
C00230	alanine	C00041	5950
C00231	allantoin	C02350	204
C00232	alliin	C08265	87310
C00233	allo-threonine	C05519	99289
C00234	allopurinol	NA	2094
C00235	allopurinol riboside	NA	NA
C00236	alpha-CEHC sulfate	NA	NA
C00237	alpha-hydroxycaproate	NA	99824
C00238	alpha-hydroxyisocaproate	C03264	83697
C00239	alpha-hydroxyisovalerate	NA	99823
C00240	alpha-ketobutyrate	C00109	58
C00241	alpha-ketoglutaramate*	NA	48
C00242	alpha-ketoglutarate	C00026	51
C00243	alpha-tocopherol	C02477	14985
C00244	andro steroid monosulfate C19H28O6S (1)*	C04555	NA
C00245	androstenediol (3alpha, 17alpha) monosulfate (2)	NA	NA
C00246	androstenediol (3alpha, 17alpha) monosulfate (3)	NA	NA
C00247	androstenediol (3beta,17beta) disulfate (1)	C04295	87120982
C00248	androstenediol (3beta,17beta) disulfate (2)	C04295	87120982
C00249	androstenediol (3beta,17beta) monosulfate (1)	NA	13847309
C00250	androstenediol (3beta,17beta) monosulfate (2)	NA	NA
C00251	androsterone glucuronide	C11135	114833
C00252	androsterone sulfate	NA	159663
C00253	arabinose	C00216	66308
C00254	arabitol/xylitol	C01904	6912
C00255	arabonate/xylonate	NA	NA
C00256	arachidate (20:0)	C06425	10467
C00257	arachidonate (20:4n6)	C00219	444899
C00258	arachidonoylcarnitine (C20:4)	NA	NA
C00259	arachidonoylcholine	NA	NA
C00260	arachidoylcarnitine (C20)*	NA	NA
C00261	argininate*	NA	160437
C00262	arginine	C00062	232
C00263	ascorbate (Vitamin C)	C00072	54670067
C00264	ascorbic acid 2-sulfate	NA	86484
C00265	ascorbic acid 3-sulfate*	NA	11425365
C00266	asparagine	C00152	6267
C00267	aspartate	C00049	5960
C00268	atenolol	D00235	2249
C00269	azelate (C9-DC)	C08261	2266
C00270	behenoylcarnitine (C22)*	NA	NA
C00271	benzoate	C00180	243
C00272	beta-alanine	C00099	239
C00273	beta-citrylglutamate	C20775	72715786
C00274	beta-cryptoxanthin	NA	6384256
C00275	beta-hydroxyisovalerate	NA	69362
C00276	beta-hydroxyisovaleroylcarnitine	NA	NA
C00277	beta-sitosterol	C01753	222284
C00278	betaine	C00719	247
C00279	betonicine	C08269	164642
C00280	bilirubin (E,E)*	NA	5315454
C00281	bilirubin (E,Z or Z,E)*	NA	5799469
C00282	bilirubin (Z,Z)	C00486	5280352
C00283	biliverdin	C00500	5353439
C00284	branched chain 14:0 dicarboxylic acid**	NA	NA
C00285	branched-chain, straight-chain, or cyclopropyl 10:1 fatty acid (1)*	NA	NA
C00286	branched-chain, straight-chain, or cyclopropyl 10:1 fatty acid (2)*	NA	NA
C00287	branched-chain, straight-chain, or cyclopropyl 10:1 fatty acid (3)*	NA	NA
C00288	branched-chain, straight-chain, or cyclopropyl 12:1 fatty acid*	NA	NA
C00289	butyrate (4:0)	C00246	264
C00290	butyrylcarnitine (C4)	C02862	439829
C00291	butyrylglycine	NA	88412
C00293	caffeic acid sulfate	NA	NA
C00294	caffeine	C07481	2519
C00295	caprate (10:0)	C01571	2969
C00296	caproate (6:0)	C01585	8892
C00297	caprylate (8:0)	C06423	379
C00298	carboxyethyl-GABA	NA	2572
C00299	carboxyibuprofen	NA	10444113
C00300	carnitine	C00318	10917
C00301	carnitine of C10H14O2 (5)*	NA	NA
C00302	carotene diol (1)	NA	NA
C00303	carotene diol (2)	NA	NA
C00304	carotene diol (3)	NA	NA
C00305	catechol sulfate	NA	3083879
C00306	celecoxib	C07589	2662
C00307	cerotoylcarnitine (C26)*	NA	NA
C00308	cetirizine	C07778	2678
C00309	chenodeoxycholate	C02528	10133
C00310	chiro-inositol	C19891	NA
C00311	chlorthalidone	D00272	2732
C00312	cholate	C00695	221493
C00313	cholesterol	C00187	11025495
C00314	choline	C00114	305
C00315	choline phosphate	C00588	1014
C00316	cimetidine	NA	NA
C00317	cinnamoylglycine	NA	709625
C00318	cis-4-decenoate (10:1n6)*	NA	5312351
C00319	cis-4-decenoylcarnitine (C10:1)	NA	NA
C00320	citalopram N-oxide*	C16607	10068142
C00321	citalopram propionate*	C16610	10403174
C00322	citraconate/glutaconate	NA	NA
C00323	citrate	C00158	311
C00324	citrulline	C00327	9750
C00325	cortisol	C00735	5754
C00326	cortisone	C00762	222786
C00327	cortolone glucuronide (1)	NA	NA
C00328	cotinine	NA	854019
C00329	creatine	C00300	586
C00330	creatinine	C00791	588
C00331	cys-gly, oxidized	NA	333293
C00332	cystathionine	C02291	439258
C00333	cysteine	C00097	5862
C00334	cysteine s-sulfate	C05824	115015
C00335	cysteine-glutathione disulfide	NA	4247235
C00336	cysteinylglycine	C01419	439498
C00337	cysteinylglycine disulfide*	NA	NA
C00338	cystine	C00491	67678
C00339	cytidine	C00475	6175
C00340	decadienedioic acid (C10:2-DC)**	NA	NA
C00341	decanoylcarnitine (C10)	NA	10245190
C00342	dehydroepiandrosterone sulfate (DHEA-S)	C04555	12594
C00343	delta-CEHC	NA	11536125
C00344	deoxycarnitine	C01181	134
C00345	deoxycholate	C04483	222528
C00346	deoxycholic acid (12 or 24)-sulfate*	NA	NA
C00347	deoxycholic acid glucuronide	NA	NA
C00348	desmethylcitalopram*	C16608	162180
C00349	desmethylnaproxen	NA	13393711
C00350	desmethylnaproxen sulfate	NA	184679
C00351	didesmethylcitalopram*	NA	NA
C00352	dihomo-linoleate (20:2n6)	C16525	6439848
C00353	dihomo-linolenate (20:3n3 or n6)	C03242	5280581
C00354	dihomo-linolenoyl-choline	NA	NA
C00355	dihomo-linolenoylcarnitine (C20:3n3 or 6)*	NA	NA
C00356	dihomo-linoleoylcarnitine (C20:2)*	NA	NA
C00357	dihydrocaffeate sulfate (2)	NA	49844181
C00358	dihydroorotate	C00337	648
C00359	diltiazem	C06958	39186
C00360	dimethyl sulfone	C11142	6213
C00361	dimethylarginine (SDMA + ADMA)	C03626	123831
C00362	dimethylglycine	C01026	673
C00363	docosadienoate (22:2n6)	C16533	5282807
C00364	docosadioate (C22-DC)	C19625	244872
C00365	docosahexaenoate (DHA; 22:6n3)	C06429	445580
C00366	docosahexaenoylcarnitine (C22:6)*	NA	NA
C00367	docosahexaenoylcholine	NA	NA
C00368	docosapentaenoate (n3 DPA; 22:5n3)	C16513	6441454
C00369	docosapentaenoate (n6 DPA; 22:5n6)	C16513	6441454
C00370	docosatrienoate (22:3n3)	C16534	5312556
C00371	dodecadienoate (12:2)*	NA	NA
C00372	dodecanedioate (C12-DC)	C02678	12736
C00373	dodecenedioate (C12:1-DC)*	NA	NA
C00374	dopamine 3-O-sulfate	C13690	122136
C00375	ectoine	C06231	126041
C00377	eicosanedioate (C20-DC)	NA	75502
C00378	eicosapentaenoate (EPA; 20:5n3)	C06428	446284
C00379	eicosenedioate (C20:1-DC)*	NA	NA
C00380	eicosenoate (20:1)	C16526	5282768
C00381	eicosenoylcarnitine (C20:1)*	NA	NA
C00382	epiandrosterone sulfate	NA	9929317
C00383	ergothioneine	C05570	3032311
C00384	erucate (22:1n9)	C08316	5281116
C00385	erythritol	C00503	222285
C00386	erythronate*	NA	2781043
C00387	escitalopram	D07913	146570
C00388	ethyl alpha-glucopyranoside	NA	428040
C00389	ethylmalonate	NA	11756
C00390	ethylparaben sulfate	NA	NA
C00391	etiocholanolone glucuronide	NA	270605
C00392	eugenol sulfate	NA	180632
C00393	febuxostat	D01206	134018
C00394	fexofenadine	C06999	3348
C00404	flavin adenine dinucleotide (FAD)	C00016	643975
C00405	fluoxetine	D00326	3386
C00406	formiminoglutamate	C00439	439233
C00407	fructose	C00095	5984
C00408	fructosyllysine	NA	123708
C00409	fumarate	C00122	444972
C00410	gabapentin	D00332	3446
C00411	galactonate	C00880	128869
C00413	gamma-CEHC	NA	133098
C00414	gamma-CEHC glucuronide*	NA	NA
C00412	gamma-carboxyglutamate	NA	40772
C00415	gamma-glutamyl-2-aminobutyrate	NA	NA
C00416	gamma-glutamyl-alpha-lysine	NA	65254
C00417	gamma-glutamyl-epsilon-lysine	NA	7015685
C00418	gamma-glutamylcitrulline*	NA	NA
C00419	gamma-glutamylglutamate	C05282	92865
C00420	gamma-glutamylglutamine	C05283	150914
C00421	gamma-glutamylglycine	NA	165527
C00422	gamma-glutamylhistidine	NA	7017195
C00423	gamma-glutamylisoleucine*	NA	14253342
C00424	gamma-glutamylleucine	NA	151023
C00425	gamma-glutamylmethionine	NA	7009567
C00426	gamma-glutamylphenylalanine	NA	111299
C00427	gamma-glutamylthreonine	NA	76078708
C00428	gamma-glutamyltryptophan	NA	3989307
C00429	gamma-glutamyltyrosine	NA	94340
C00430	gamma-glutamylvaline	NA	7015683
C00431	gamma-tocopherol/beta-tocopherol	NA	NA
C00432	genistein sulfate*	NA	NA
C00433	gentisate	C00628	3469
C00435	gluconate	C00257	10690
C00436	glucose	C00031	5793
C00437	glucuronate	C00191	444791
C00438	glucuronide of C10H18O2 (7)*	NA	NA
C00439	glucuronide of C10H18O2 (8)*	NA	NA
C00440	glucuronide of piperine metabolite C17H21NO3 (4)*	NA	NA
C00441	glucuronide of piperine metabolite C17H21NO3 (5)*	NA	NA
C00442	glutamate	C00025	611
C00443	glutamine	C00064	5961
C00444	glutamine conjugate of C6H10O2 (1)*	NA	NA
C00445	glutamine conjugate of C6H10O2 (2)*	NA	NA
C00446	glutamine conjugate of C7H12O2*	NA	NA
C00447	glutarate (C5-DC)	C00489	743
C00448	glutarylcarnitine (C5-DC)	NA	71464488
C00449	glyburide	D00336,C07022	3488
C00450	glycerate	C00258	752
C00451	glycerol	C00116	753
C00452	glycerol 3-phosphate	C00093	754
C00453	glycerophosphoethanolamine	C01233	123874
C00454	glycerophosphoglycerol	C03274	439964
C00455	glycerophosphoinositol*	NA	167572
C00456	glycerophosphorylcholine (GPC)	C00670	71920
C00457	glycine	C00037	750
C00458	glycine conjugate of C10H12O2*	NA	NA
C00459	glycine conjugate of C10H14O2 (1)*	NA	NA
C00460	glyco-beta-muricholate**	NA	NA
C00461	glycochenodeoxycholate	C05466	12544
C00462	glycochenodeoxycholate 3-sulfate	NA	NA
C00463	glycochenodeoxycholate glucuronide (1)	NA	NA
C00464	glycocholate	C01921	10140
C00465	glycocholate glucuronide (1)	NA	NA
C00466	glycocholenate sulfate*	NA	NA
C00467	glycodeoxycholate	C05464	3035026
C00468	glycodeoxycholate 3-sulfate	NA	NA
C00469	glycohyocholate	NA	NA
C00470	glycolithocholate	C15557	115245
C00471	glycolithocholate sulfate*	C11301	72222
C00472	glycoursodeoxycholate	NA	12310288
C00473	glycoursodeoxycholic acid sulfate (1)	NA	NA
C00474	guaiacol sulfate	NA	22473
C00475	guanidinoacetate	C00581	763
C00476	guanidinosuccinate	C03139	97856
C00477	gulonate*	C00257	152304
C00478	heme	C00032	26945
C00479	heptanoate (7:0)	C17714	8094
C00480	heptenedioate (C7:1-DC)*	NA	NA
C00481	hexadecadienoate (16:2n6)	NA	NA
C00482	hexadecanedioate (C16-DC)	C19615	10459
C00483	hexadecasphingosine (d16:1)*	NA	NA
C00484	hexadecenedioate (C16:1-DC)*	NA	NA
C00485	hexanoylcarnitine (C6)	NA	6426853
C00486	hexanoylglutamine	NA	NA
C00487	hippurate	C01586	464
C00488	histidine	C00135	6274
C00489	histidine betaine (hercynine)*	NA	3083620
C00490	homoarginine	C01924	9085
C00491	homocitrulline	C02427	65072
C00492	homostachydrine*	C08283	441447
C00493	hydantoin-5-propionate	C05565	782
C00494	hydrochlorothiazide	C07041	3639
C00495	hydroquinone sulfate	C00530	161220
C00496	hydroxy-CMPF*	NA	NA
