compound_id	BIOCHEMICAL	KEGG	PUBCHEM
C00051	1-carboxyethylvaline	NA	0
C00052	1-dihomo-linolenylglycerol (20:3)	NA	0
C00053	1-dihomo-linoleoylglycerol (20:2)	NA	0
C00054	1-docosahexaenoylglycerol (22:6)	NA	0
C00055	1-lignoceroyl-GPC (24:0)	NA	0
C00057	1-linolenoyl-GPC (18:3)*	NA	0
C00056	1-linolenoylglycerol (18:3)	NA	0
C00058	1-linoleoyl-2-arachidonoyl-GPC (18:2/20:4n6)*	NA	0
C00059	1-linoleoyl-2-linolenoyl-GPC (18:2/18:3)*	NA	0
C00061	1-linoleoyl-GPA (18:2)*	NA	0
C00062	1-linoleoyl-GPC (18:2)	C04100	0
C00063	1-linoleoyl-GPE (18:2)*	NA	0
C00064	1-linoleoyl-GPG (18:2)*	NA	0
C00065	1-linoleoyl-GPI* (18:2)*	NA	0
C00060	1-linoleoylglycerol (18:2)	NA	0
C00066	1-methyl-4-imidazoleacetate	C05828	0
C00067	1-methyl-5-imidazoleacetate	NA	0
C00606	1-methyladenosine	C02494	0
C00068	1-methylhistidine	C01152	0
C00069	1-methylnicotinamide	C02918	0
C00070	1-methylurate	C16359	0
C00071	1-methylxanthine	C16358	0
C00072	1-myristoyl-2-arachidonoyl-GPC (14:0/20:4)*	NA	0
C00073	1-myristoyl-2-palmitoyl-GPC (14:0/16:0)	NA	0
C00074	1-myristoylglycerol (14:0)	C01885	0
C00075	1-oleoyl-2-arachidonoyl-GPE (18:1/20:4)*	NA	0
C00076	1-oleoyl-2-docosahexaenoyl-GPC (18:1/22:6)*	NA	0
C00077	1-oleoyl-2-docosahexaenoyl-GPE (18:1/22:6)*	NA	0
C00078	1-oleoyl-2-linoleoyl-GPE (18:1/18:2)*	NA	0
C00079	1-oleoyl-2-linoleoyl-GPI (18:1/18:2)*	NA	0
C00082	1-oleoyl-GPC (18:1)	NA	0
C00083	1-oleoyl-GPE (18:1)	NA	0
C00084	1-oleoyl-GPG (18:1)*	NA	0
C00085	1-oleoyl-GPI (18:1)	NA	0
C00080	1-oleoylglycerol (18:1)	NA	0
C00081	1-oleoylglycerophosphate (18:1)	NA	0
C00086	1-palmitoleoyl-2-linolenoyl-GPC (16:1/18:3)*	NA	0
C00088	1-palmitoleoyl-GPC* (16:1)*	NA	0
C00087	1-palmitoleoylglycerol (16:1)*	NA	0
C00089	1-palmitoyl-2-arachidonoyl-GPC (16:0/20:4n6)	NA	0
C00090	1-palmitoyl-2-arachidonoyl-GPE (16:0/20:4)*	NA	0
C00091	1-palmitoyl-2-arachidonoyl-GPI (16:0/20:4)*	NA	0
C00092	1-palmitoyl-2-dihomo-linolenoyl-GPC (16:0/20:3n3 or 6)*	NA	0
C00093	1-palmitoyl-2-docosahexaenoyl-GPC (16:0/22:6)	NA	0
C00094	1-palmitoyl-2-docosahexaenoyl-GPE (16:0/22:6)*	NA	0
C00095	1-palmitoyl-2-linoleoyl-GPC (16:0/18:2)	NA	0
C00096	1-palmitoyl-2-linoleoyl-GPE (16:0/18:2)	NA	0
C00097	1-palmitoyl-2-linoleoyl-GPI (16:0/18:2)	NA	0
C00098	1-palmitoyl-2-oleoyl-GPC (16:0/18:1)	NA	0
C00099	1-palmitoyl-2-oleoyl-GPE (16:0/18:1)	NA	0
C00100	1-palmitoyl-2-oleoyl-GPI (16:0/18:1)*	NA	0
C00101	1-palmitoyl-2-palmitoleoyl-GPC (16:0/16:1)*	NA	0
C00102	1-palmitoyl-2-stearoyl-GPC (16:0/18:0)	NA	0
C00103	1-palmitoyl-2-stearoyl-GPE (16:0/18:0)*	NA	0
C00105	1-palmitoyl-GPA (16:0)	C04036	0
C00106	1-palmitoyl-GPC (16:0)	NA	0
C00107	1-palmitoyl-GPE (16:0)	NA	0
C00108	1-palmitoyl-GPG (16:0)*	NA	0
C00109	1-palmitoyl-GPI* (16:0)	NA	0
C00104	1-palmitoylglycerol (16:0)	NA	0
C00110	1-pentadecanoylglycerol (15:0)	NA	0
C00111	1-ribosyl-imidazoleacetate*	C05131	0
C00112	1-stearoyl-2-arachidonoyl-GPC (18:0/20:4)	NA	0
C00113	1-stearoyl-2-arachidonoyl-GPE (18:0/20:4)	NA	0
C00114	1-stearoyl-2-arachidonoyl-GPI (18:0/20:4)	NA	0
C00115	1-stearoyl-2-docosahexaenoyl-GPC (18:0/22:6)	NA	0
C00116	1-stearoyl-2-docosahexaenoyl-GPE (18:0/22:6)*	NA	0
C00117	1-stearoyl-2-linoleoyl-GPC (18:0/18:2)*	NA	0
C00118	1-stearoyl-2-linoleoyl-GPE (18:0/18:2)*	NA	0
C00119	1-stearoyl-2-linoleoyl-GPI (18:0/18:2)	NA	0
C00120	1-stearoyl-2-oleoyl-GPC (18:0/18:1)	NA	0
C00121	1-stearoyl-2-oleoyl-GPE (18:0/18:1)	NA	0
C00122	1-stearoyl-2-oleoyl-GPG (18:0/18:1)	NA	0
C00123	1-stearoyl-2-oleoyl-GPI (18:0/18:1)*	NA	0
C00124	1-stearoyl-2-oleoyl-GPS (18:0/18:1)	NA	0
C00125	1-stearoyl-GPC (18:0)	NA	0
C00126	1-stearoyl-GPE (18:0)	NA	0
C00127	1-stearoyl-GPG (18:0)	NA	0
C00128	1-stearoyl-GPI (18:0)	NA	0
C00030	10-heptadecenoate (17:1n7)	NA	0
C00031	10-nonadecenoate (19:1n9)	NA	0
C00032	10-undecenoate (11:1n1)	C13910	0
C00033	11beta-hydroxyandrosterone glucuronide	NA	0
C00034	12,13-DiHOME	C14829	0
C00035	12-HEPE	NA	0
C00036	12-HETE	NA	0
C00037	12-HHTrE	C20388	0
C00038	14-HDoHE/17-HDoHE	NA	0
C00039	15-HETE	C04742	0
C00041	16-hydroxypalmitate	C18218	0
C00040	16a-hydroxy DHEA 3-sulfate	NA	0
C00042	17alpha-hydroxypregnanolone glucuronide	NA	0
C00172	2'-O-methylcytidine	NA	0
C00173	2'-O-methyluridine	NA	0
C00142	2'-deoxyinosine	C05512	0
C00143	2'-deoxyuridine	C00526	0
C00129	2,2'-Methylenebis(6-tert-butyl-p-cresol)	NA	0
C00130	2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*	NA	0
C00131	2,3-dihydroxyisovalerate	C04039	0
C00132	2,3-dihydroxypyridine	NA	0
C00133	2,6-dihydroxybenzoic acid	NA	0
C00136	2-aminoadipate	C00956	0
C00137	2-aminobutyrate	C02261	0
C00138	2-aminoheptanoate	NA	0
C00139	2-aminooctanoate	NA	0
C00140	2-aminophenol sulfate	NA	0
C00141	2-arachidonoylglycerol (20:4)	C13856	0
C00144	2-hydroxy-3-methylvalerate	NA	0
C00145	2-hydroxyadipate	C02360	0
C00146	2-hydroxyarachidate*	NA	0
C00147	2-hydroxybehenate	NA	0
C00148	2-hydroxybutyrate/2-hydroxyisobutyrate	NA	0
C00149	2-hydroxydecanoate	NA	0
C00150	2-hydroxyglutarate	C02630	0
C00151	2-hydroxyheptanoate*	NA	0
C00152	2-hydroxyhippurate (salicylurate)	C07588	0
C00153	2-hydroxylaurate	NA	0
C00154	2-hydroxymyristate	C13790	0
C00155	2-hydroxynervonate*	NA	0
C00156	2-hydroxyoctanoate	NA	0
C00157	2-hydroxypalmitate	NA	0
C00158	2-hydroxyphenylacetate	C05852	0
C00159	2-hydroxyphytanate*	NA	0
C00160	2-hydroxystearate	C03045	0
C00161	2-isopropylmalate	C02504	0
C00162	2-keto-3-deoxy-gluconate	C00204	0
C00163	2-ketocaprylate	NA	0
C00164	2-linoleoylglycerol (18:2)	NA	0
C00165	2-methylbutyrylcarnitine (C5)	NA	0
C00166	2-methylbutyrylglycine (C5)	NA	0
C00167	2-methylcitrate/homocitrate	NA	0
C00168	2-methylserine	C02115	0
C00169	2-myristoylglycerol (14:0)	NA	0
C00170	2-naphthol sulfate	NA	0
C00171	2-oleoylglycerol (18:1)	NA	0
C00174	2-oxoarginine*	C03771	0
C00175	2-palmitoleoylglycerol (16:1)*	NA	0
C00176	2-palmitoyl-GPC* (16:0)*	NA	0
C00177	2-piperidinone	NA	0
C00178	2-pyrrolidinone	NA	0
C00181	2-stearoyl-GPE (18:0)*	NA	0
C00134	21-hydroxypregnanolone monosulfate (1)	NA	0
C00135	21-hydroxypregnenolone disulfate	NA	0
C00179	2R,3R-dihydroxybutyrate	NA	0
C00180	2S,3R-dihydroxybutyrate	NA	0
C00185	3,4-dihydroxybutyrate	NA	0
C00186	3,4-methyleneheptanoate	NA	0
C00187	3,7-dimethylurate	C16360	0
C00182	3-(2-hydroxyphenyl)propionate	C01198	0
C00183	3-(3-hydroxyphenyl)propionate	C11457	0
C00184	3-(4-hydroxyphenyl)lactate (HPLA)	C03672	0
C00188	3-amino-2-piperidone	NA	0
C00189	3-aminoisobutyrate	C05145	0
C00193	3-carboxy-4-methyl-5-pentyl-2-furanpropionate (3-CMPFP)	NA	0
C00194	3-carboxy-4-methyl-5-propyl-2-furanpropanoate (CMPF)	NA	0
C00195	3-decenoylcarnitine	NA	0
C00196	3-formylindole	C08493	0
C00197	3-hydroxy-2-ethylpropionate	NA	0
C00198	3-hydroxy-3-methylglutarate	C03761	0
C00199	3-hydroxyadipate*	NA	0
C00200	3-hydroxybutyrate (BHBA)	C01089	0
C00201	3-hydroxydecanoate	NA	0
C00202	3-hydroxydecanoylcarnitine	NA	0
C00203	3-hydroxyhexanoate	NA	0
C00204	3-hydroxyhippurate	NA	0
C00205	3-hydroxyisobutyrate	C06001	0
C00206	3-hydroxylaurate	NA	0
C00207	3-hydroxyoctanoate	NA	0
C00208	3-hydroxypyridine sulfate	NA	0
C00209	3-hydroxystachydrine*	NA	0
C00210	3-hydroxystearate	NA	0
C00211	3-indoxyl sulfate	NA	0
C00212	3-ketosphinganine	C02934	0
C00213	3-methoxycatechol sulfate (1)	NA	0
C00214	3-methoxytyrosine	NA	0
C00215	3-methyl catechol sulfate (1)	NA	0
C00216	3-methyl-2-oxobutyrate	C00141	0
C00217	3-methyl-2-oxovalerate	C00671	0
C00218	3-methylcrotonylglycine	NA	0
C00219	3-methylcytidine	NA	0
C00220	3-methylglutaconate	NA	0
C00221	3-methylglutarate/2-methylglutarate	NA	0
C00222	3-methylglutarylcarnitine (2)	NA	0
C00223	3-methylhistidine	C01152	0
C00224	3-methylxanthine	C16357	0
C00225	3-phenylpropionate (hydrocinnamate)	C05629	0
C00226	3-sulfo-L-alanine	C00506	0
C00227	3-ureidopropionate	C02642	0
C00190	3beta,7alpha-dihydroxy-5-cholestenoate	C17335	0
C00191	3beta,7beta-dihydroxy-5-cholestenoate	NA	0
C00192	3beta-hydroxy-5-cholestenoate	C17333	0
C00228	4-acetamidobutanoate	C02946	0
C00229	4-allylphenol sulfate	NA	0
C00230	4-cholesten-3-one	C00599	0
C00231	4-ethylcatechol sulfate	NA	0
C00232	4-ethylphenyl sulfate	C13637	0
C00233	4-guanidinobutanoate	C01035	0
C00234	4-hydroxy-2-oxoglutaric acid	C01127	0
C00235	4-hydroxychlorothalonil	NA	0
C00236	4-hydroxyglutamate	C03079	0
C00237	4-hydroxyhippurate	NA	0
C00238	4-hydroxyphenylpyruvate	C01179	0
C00239	4-imidazoleacetate	C02835	0
C00240	4-methoxyphenol sulfate	NA	0
C00241	4-methyl-2-oxopentanoate	C00233	0
C00242	4-methylcatechol sulfate	NA	0
C00243	4-vinylguaiacol sulfate	NA	0
C00244	4-vinylphenol sulfate	C05627	0
C00246	5,6-dihydrothymine	C00906	0
C00247	5,6-dihydrouridine	NA	0
C00245	5-(galactosylhydroxy)-L-lysine	NA	0
C00248	5-acetylamino-6-amino-3-methyluracil	C16366	0
C00259	5-dodecenoate (12:1n7)	NA	0
C00260	5-dodecenoylcarnitine (C12:1)	NA	0
C00261	5-hydroxylysine	C16741	0
C00262	5-methylthioadenosine (MTA)	C00170	0
C00263	5-methylthioribose	NA	0
C00264	5-methyluridine (ribothymidine)	NA	0
C00265	5-oxoproline	C01879	0
C00249	5alpha-androstan-3alpha,17alpha-diol disulfate	NA	0
C00250	5alpha-androstan-3alpha,17alpha-diol monosulfate	NA	0
C00251	5alpha-androstan-3alpha,17beta-diol disulfate	NA	0
C00252	5alpha-androstan-3beta,17alpha-diol disulfate	NA	0
C00253	5alpha-androstan-3beta,17beta-diol disulfate	C12525	0
C00254	5alpha-pregnan-3beta,20alpha-diol disulfate	NA	0
C00255	5alpha-pregnan-3beta,20alpha-diol monosulfate (2)	NA	0
C00256	5alpha-pregnan-3beta,20beta-diol monosulfate (1)	NA	0
C00257	5alpha-pregnan-3beta-ol,20-one sulfate	NA	0
C00258	5alpha-pregnan-diol disulfate	NA	0
C00266	6-bromotryptophan	NA	0
C00267	6-hydroxyindole sulfate	NA	0
C00268	6-oxopiperidine-2-carboxylate	NA	0
C00269	7-HOCA	C17337	0
C00270	7-methylguanine	C02242	0
C00271	7-methylurate	C16355	0
C00272	7-methylxanthine	C16353	0
C00273	8-hydroxyoctanoate	NA	0
C00274	8-methoxykynurenate	C05830	0
C00275	9,10-DiHOME	C14828	0
C00276	9-hydroxystearate	NA	0
C00281	AMP	C00020	0
C00349	C-glycosyltryptophan	NA	0
C00425	DSGEGDFXAEGGGVR*	NA	0
C00423	Fibrinopeptide A (2-15)	NA	0
C00424	Fibrinopeptide A (3-15)	NA	0
C00426	Fibrinopeptide B (1-11)	NA	0
C00427	Fibrinopeptide B (1-12)	NA	0
C00428	Fibrinopeptide B (1-13)	NA	0
C00429	Fibrinopeptide B (1-9)	NA	0
C00514	HWESASXX*	NA	0
C00599	N(8)-acetylspermidine	C01029	0
C00600	N,N,N-trimethyl-5-aminovalerate	NA	0
C00601	N,N,N-trimethyl-alanylproline betaine (TMAP)	NA	0
C00602	N,N-dimethyl-5-aminovalerate	NA	0
C00603	N,N-dimethylalanine	NA	0
C00598	N-(2-furoyl)glycine	NA	0
C00619	N-acetyl-1-methylhistidine*	NA	0
C00620	N-acetyl-2-aminooctanoate*	NA	0
C00621	N-acetyl-3-methylhistidine*	NA	0
C00627	N-acetyl-aspartyl-glutamate (NAAG)	C12270	0
C00628	N-acetyl-beta-alanine	C01073	0
C00637	N-acetyl-isoputreanine*	NA	0
C00622	N-acetylalanine	C02847	0
C00623	N-acetylalliin	NA	0
C00624	N-acetylarginine	C02562	0
C00625	N-acetylasparagine	NA	0
C00626	N-acetylaspartate (NAA)	C01042	0
C00629	N-acetylcarnosine	NA	0
C00630	N-acetylcitrulline	C15532	0
C00631	N-acetylglucosamine/N-acetylgalactosamine	NA	0
C00632	N-acetylglutamate	C00624	0
C00633	N-acetylglutamine	C02716	0
C00634	N-acetylglycine	NA	0
C00635	N-acetylhistidine	C02997	0
C00636	N-acetylisoleucine	NA	0
C00638	N-acetylleucine	C02710	0
C00639	N-acetylmethionine	C02712	0
C00640	N-acetylmethionine sulfoxide	NA	0
C00641	N-acetylneuraminate	C00270	0
C00642	N-acetylphenylalanine	C03519	0
C00643	N-acetylproline	NA	0
C00644	N-acetylputrescine	C02714	0
C00645	N-acetylserine	NA	0
C00646	N-acetyltaurine	NA	0
C00647	N-acetyltheanine	NA	0
C00648	N-acetylthreonine	NA	0
C00649	N-acetyltryptophan	C03137	0
C00650	N-acetylvaline	NA	0
C00651	N-alpha-acetylornithine	C00437	0
C00652	N-behenoyl-sphingadienine (d18:2/22:0)*	NA	0
C00653	N-carbamoylaspartate	C00438	0
C00654	N-delta-acetylornithine	NA	0
C00656	N-formylanthranilic acid	C05653	0
C00657	N-formylmethionine	C03145	0
C00658	N-formylphenylalanine	NA	0
C00663	N-linoleoylserine*	NA	0
C00664	N-methylhydroxyproline	NA	0
C00665	N-methylpipecolate	NA	0
C00666	N-methylproline	NA	0
C00667	N-oleoylserine	NA	0
C00668	N-oleoyltaurine	NA	0
C00671	N-oxalyl glycine (NOG)	NA	0
C00673	N-palmitoyl-heptadecasphingosine (d17:1/16:0)*	NA	0
C00675	N-palmitoyl-sphingadienine (d18:2/16:0)*	NA	0
C00676	N-palmitoyl-sphinganine (d18:0/16:0)	NA	0
C00677	N-palmitoyl-sphingosine (d18:1/16:0)	NA	0
C00672	N-palmitoylglycine	NA	0
C00674	N-palmitoylserine	NA	0
C00679	N-stearoyl-sphingadienine (d18:2/18:0)*	NA	0
C00680	N-stearoyl-sphinganine (d18:0/18:0)*	NA	0
C00681	N-stearoyl-sphingosine (d18:1/18:0)*	NA	0
C00678	N-stearoylserine*	NA	0
C00604	N1,N12-diacetylspermine	C03413	0
C00605	N1-Methyl-2-pyridone-5-carboxamide	C05842	0
C00607	N1-methylinosine	NA	0
C00608	N2,N2-dimethylguanosine	NA	0
C00609	N2-acetyl,N6,N6-dimethyllysine	NA	0
C00610	N2-acetyl,N6-methyllysine	NA	0
C00611	N4-acetylcytidine	NA	0
C00612	N6,N6,N6-trimethyllysine	C03793	0
C00613	N6,N6-dimethyllysine	C05545	0
C00614	N6-acetyllysine	C02727	0
C00615	N6-carbamoylthreonyladenosine	NA	0
C00616	N6-carboxymethyllysine	NA	0
C00617	N6-methyladenosine	NA	0
C00618	N6-methyllysine	C02728	0
C00682	O-acetylhomoserine	C01077	0
C00704	O-sulfo-L-tyrosine	NA	0
C00780	S-1-pyrroline-5-carboxylate	C04322	0
C00783	S-allylcysteine	NA	0
C00785	S-carboxymethyl-L-cysteine	C03727	0
C00790	S-methylcysteine	NA	0
C00791	S-methylcysteine sulfoxide	NA	0
C00887	X - 07765	NA	0
C00888	X - 11261	NA	0
C00889	X - 11299	NA	0
C00890	X - 11308	NA	0
C00891	X - 11315	NA	0
C00892	X - 11372	NA	0
C00893	X - 11378	NA	0
C00894	X - 11381	NA	0
C00895	X - 11407	NA	0
C00896	X - 11441	NA	0
C00897	X - 11442	NA	0
C00898	X - 11478	NA	0
C00899	X - 11491- retired for deoxycholic acid glucuronide	NA	0
C00900	X - 11522	NA	0
C00901	X - 11530	NA	0
C00902	X - 11578	NA	0
C00903	X - 11787	NA	0
C00904	X - 11795	NA	0
C00905	X - 11843	NA	0
C00906	X - 11847	NA	0
C00907	X - 11850	NA	0
C00908	X - 11852	NA	0
C00909	X - 11880	NA	0
C00910	X - 12007	NA	0
C00911	X - 12026	NA	0
C00912	X - 12096	NA	0
C00913	X - 12100	NA	0
C00914	X - 12101	NA	0
C00915	X - 12117	NA	0
C00916	X - 12127	NA	0
C00917	X - 12206 - retired for ascorbic acid 3-sulfate*	NA	0
C00918	X - 12212 - retired for 4-allylcatechol sulfate	NA	0
C00919	X - 12216	NA	0
C00920	X - 12283	NA	0
C00921	X - 12411	NA	0
C00922	X - 12462	NA	0
C00923	X - 12472 - retired for glutamine conjugate of C6H10O2 (2)*	NA	0
C00924	X - 12524	NA	0
C00925	X - 12543	NA	0
C00926	X - 12544	NA	0
C00927	X - 12680	NA	0
C00928	X - 12729	NA	0
C00929	X - 12739 - retired for glutamine conjugate of C6H10O2 (1)*	NA	0
C00930	X - 12798	NA	0
C00931	X - 12844	NA	0
C00932	X - 12847	NA	0
C00933	X - 12849	NA	0
C00934	X - 13007	NA	0
C00935	X - 13431	NA	0
C00936	X - 13507	NA	0
C00937	X - 13728	NA	0
C00938	X - 13835	NA	0
C00939	X - 13866	NA	0
C00940	X - 14056	NA	0
C00941	X - 14904	NA	0
C00942	X - 14939	NA	0
C00943	X - 15161	NA	0
C00944	X - 15220	NA	0
C00945	X - 15245	NA	0
C00946	X - 15469	NA	0
C00947	X - 15486	NA	0
C00948	X - 15503	NA	0
C00949	X - 15523	NA	0
C00950	X - 15666	NA	0
C00951	X - 15674	NA	0
C00952	X - 15728	NA	0
C00953	X - 16245	NA	0
C00954	X - 16570	NA	0
C00955	X - 16576	NA	0
C00956	X - 16580	NA	0
C00957	X - 16654 - retired for deoxycholic acid (12 or 24)-sulfate*	NA	0
C00958	X - 16935	NA	0
C00959	X - 16938	NA	0
C00960	X - 16944	NA	0
C00961	X - 16946	NA	0
C00962	X - 16964	NA	0
C00963	X - 17010	NA	0
C00964	X - 17146	NA	0
C00965	X - 17185	NA	0
C00966	X - 17335	NA	0
C00967	X - 17337- retired for undecenoylcarnitine (C11:1)	NA	0
C00968	X - 17351	NA	0
C00969	X - 17438	NA	0
C00970	X - 17653	NA	0
C00971	X - 17654	NA	0
C00972	X - 17676	NA	0
C00973	X - 17690	NA	0
C00974	X - 18249 - retired for 3,5-dichloro-2,6-dihydroxybenzoic acid	NA	0
C00975	X - 18779	NA	0
C00976	X - 18886	NA	0
C00977	X - 18901	NA	0
C00978	X - 18913	NA	0
C00979	X - 18914 - retired for 3-bromo-5-chloro-2,6-dihydroxybenzoic acid*	NA	0
C00980	X - 18921	NA	0
C00981	X - 18922	NA	0
C00982	X - 19141	NA	0
C00983	X - 21258	NA	0
C00984	X - 21285	NA	0
C00985	X - 21286	NA	0
C00986	X - 21310	NA	0
C00987	X - 21319	NA	0
C00988	X - 21339	NA	0
C00989	X - 21353	NA	0
C00990	X - 21364	NA	0
C00991	X - 21383	NA	0
C00992	X - 21410	NA	0
C00993	X - 21441	NA	0
C00994	X - 21448	NA	0
C00995	X - 21467	NA	0
C00996	X - 21470	NA	0
C00997	X - 21471	NA	0
C00998	X - 21607	NA	0
C00999	X - 21628	NA	0
C01000	X - 21729	NA	0
C01001	X - 21733	NA	0
C01002	X - 21736	NA	0
C01003	X - 21785	NA	0
C01004	X - 21796	NA	0
C01005	X - 21821	NA	0
C01006	X - 21829	NA	0
C01007	X - 22162	NA	0
C01008	X - 22519	NA	0
C01009	X - 22764 - retired for branched-chain, straight-chain, or cyclopropyl 12:1 fatty acid*	NA	0
C01010	X - 22771	NA	0
C01011	X - 22775	NA	0
C01012	X - 22776	NA	0
C01013	X - 23047	NA	0
C01014	X - 23314	NA	0
C01015	X - 23587	NA	0
C01016	X - 23590	NA	0
C01017	X - 23593	NA	0
C01018	X - 23639	NA	0
C01019	X - 23641	NA	0
C01020	X - 23644	NA	0
C01021	X - 23659	NA	0
C01022	X - 23665	NA	0
C01023	X - 23680	NA	0
C01024	X - 23739	NA	0
C01025	X - 23780	NA	0
C01026	X - 23782	NA	0
C01027	X - 23786	NA	0
C01028	X - 23984	NA	0
C01029	X - 23997	NA	0
C01030	X - 24241	NA	0
C01031	X - 24243	NA	0
C01032	X - 24295	NA	0
C01033	X - 24328	NA	0
C01034	X - 24337	NA	0
C01035	X - 24348 - retired for GlcNAc sulfate conjugate of C21H34O2 steroid**	NA	0
C01036	X - 24408	NA	0
C01037	X - 24410	NA	0
C01038	X - 24411	NA	0
C01039	X - 24422	NA	0
C01040	X - 24425	NA	0
C01041	X - 24431	NA	0
C01042	X - 24432	NA	0
C01043	X - 24455	NA	0
C01044	X - 24456	NA	0
C01045	X - 24473	NA	0
C01046	X - 24474	NA	0
C01047	X - 24475	NA	0
C01048	X - 24512 - retired - adduct of 5-oxoproline	NA	0
C01049	X - 24518	NA	0
C01050	X - 24527 - retired for glutamine conjugate of C6H10O2 (1)*	NA	0
C01051	X - 24542	NA	0
C01052	X - 24544	NA	0
C01053	X - 24545	NA	0
C01054	X - 24546	NA	0
C01055	X - 24549	NA	0
C01056	X - 24556	NA	0
C01057	X - 24588	NA	0
C01058	X - 24686	NA	0
C01059	X - 24699	NA	0
C01060	X - 24728	NA	0
C01061	X - 24803 - retired - probable PFPA ion	NA	0
C01062	X - 24804 - retired - probable PFPA ion	NA	0
C01063	X - 24812	NA	0
C01064	X - 24813	NA	0
C01065	X - 24831 - retired - probable isoleucine adduct	NA	0
C01066	X - 24849	NA	0
C01067	X - 24928	NA	0
C01068	X - 24947	NA	0
C01069	X - 24949	NA	0
C01070	X - 24951	NA	0
C01071	X - 24952	NA	0
C01072	X - 24953	NA	0
C01073	X - 24975	NA	0
C01074	X - 25009	NA	0
C01075	X - 25109	NA	0
C01076	X - 25271	NA	0
C01077	X - 25343	NA	0
C01078	X - 25371	NA	0
C01079	X - 25376 - retired for hydroxy-undecanedioate (OH-C11:0-DC)*	NA	0
C01080	X - 25381	NA	0
C01081	X - 25382	NA	0
C01082	X - 25384	NA	0
C01083	X - 25389	NA	0
C01084	X - 25395	NA	0
C01085	X - 25396	NA	0
C01086	X - 25397	NA	0
C01087	X - 25398	NA	0
C01088	X - 25399	NA	0
C01089	X - 25400	NA	0
C01090	X - 25402	NA	0
C01091	X - 25404	NA	0
C01092	X - 25405	NA	0
C01093	X - 25406	NA	0
C01094	X - 25411	NA	0
C01095	X - 25417	NA	0
C01096	X - 25419	NA	0
C01097	X - 25420	NA	0
C01098	X - 25422	NA	0
C01099	X - 25427	NA	0
C01100	X - 25429	NA	0
C01101	X - 25431	NA	0
C01102	X - 25433	NA	0
C01103	X - 25451	NA	0
C01104	X - 25452	NA	0
C01105	X - 25453	NA	0
C01106	X - 25519	NA	0
C01107	X - 25520	NA	0
C01108	X - 25563	NA	0
C01109	X - 25617	NA	0
C01110	X - 25645	NA	0
C00277	acetoacetate	C00164	0
C00278	acetylcarnitine (C2)	C02571	0
C00279	aconitate [cis or trans]	NA	0
C00280	adenine	C00147	0
