compound_id	BIOCHEMICAL	KEGG	PUBCHEM
CPD0124	3-dehydrocholate	NA	159655
CPD0125	3-hydroxy-2-ethylpropionate	NA	188979
CPD0126	3-hydroxy-3-methylglutarate	C03761	1662
CPD0127	3-hydroxybutyrate (BHBA)	C01089	441
CPD0128	3-hydroxydecanoate	NA	26612
CPD0129	3-hydroxyhexanoate	NA	151492
CPD0130	3-hydroxyhippurate	NA	450268
CPD0131	3-hydroxyisobutyrate	C06001	87
CPD0132	3-hydroxylaurate	NA	94216
CPD0133	3-hydroxymyristate	NA	16064
CPD0134	3-hydroxyoctanoate	NA	26613
CPD0135	3-hydroxypalmitate	NA	301590
CPD0136	3-hydroxyphenylacetate	C05593	12122
CPD0137	3-hydroxyphenylacetate sulfate	NA	NA
CPD0138	3-hydroxysebacate	NA	3017884
CPD0139	3-hydroxystearate	NA	5282907
CPD0140	3-hydroxysuberate	NA	22328017
CPD0141	3-indoxyl sulfate	NA	10258
CPD0142	3-ketosphinganine	C02934	631
CPD0143	3-methyl-2-oxobutyrate	C00141	49
CPD0144	3-methyl-2-oxovalerate	C00671	47
CPD0145	3-methyladipate	NA	12292
CPD0146	3-methylglutaconate	NA	1551553
CPD0147	3-methylglutarate/2-methylglutarate	NA	NA
CPD0148	3-methylglutarylcarnitine (2)	NA	128145
CPD0149	3-methylhistidine	C01152	64969
CPD0150	3-methylxanthine	C16357	70639
CPD0151	3-phenylpropionate (hydrocinnamate)	C05629	107
CPD0152	3-sulfo-L-alanine	C00506	72886
CPD0153	3-ureidopropionate	C02642	111
CPD0121	3b-hydroxy-5-cholenoic acid	NA	92997
CPD0120	3beta-hydroxy-5-cholestenoate	NA	NA
CPD0154	4-acetamidobutanoate	C02946	18189
CPD0155	4-cholesten-3-one	C00599	91477
CPD0156	4-guanidinobutanoate	C01035	500
CPD0157	4-hydroxybenzoate	C00156	135
CPD0158	4-hydroxycinnamate	C00811	637542
CPD0159	4-hydroxycyclohexylcarboxylic acid	C04404	151138
CPD0160	4-hydroxyhippurate	NA	151012
CPD0161	4-hydroxyphenylacetate	C00642	127
CPD0162	4-hydroxyphenylpyruvate	C01179	979
CPD0163	4-imidazoleacetate	C02835	96215
CPD0164	4-methyl-2-oxopentanoate	C00233	70
CPD0165	4-methylcatechol sulfate	NA	NA
CPD0166	4-methylthio-2-oxobutanoate	C01180	473
CPD0167	4-ureidobutyrate	NA	1571307
CPD0168	5-(2-Hydroxyethyl)-4-methylthiazole	C04294	1136
CPD0169	5-acetylamino-6-amino-3-methyluracil	C16366	88299
CPD0183	5-aminovalerate	C00431	138
CPD0184	5-dodecenoate (12:1n7)	NA	5312378
CPD0185	5-hydroxy-2-indolecarboxylic acid	NA	88958
CPD0186	5-hydroxyhexanoate	NA	170748
CPD0187	5-hydroxylysine	C16741	1029
CPD0188	5-methyluridine (ribothymidine)	NA	445408
CPD0189	5-oxoproline	C01879	7405
CPD0170	5alpha-androstan-3alpha,17alpha-diol disulfate	NA	NA
CPD0171	5alpha-androstan-3alpha,17beta-diol disulfate	NA	NA
CPD0172	5alpha-androstan-3alpha,17beta-diol monosulfate (1)	NA	NA
CPD0173	5alpha-androstan-3beta,17alpha-diol disulfate	NA	NA
CPD0174	5alpha-androstan-3beta,17alpha-diol monosulfate (1)	NA	NA
CPD0175	5alpha-androstan-3beta,17beta-diol disulfate	C12525	242332
CPD0176	5alpha-androstan-3beta,17beta-diol monosulfate (1)	NA	NA
CPD0177	5alpha-androstan-3beta,17beta-diol monosulfate (2)	NA	NA
CPD0178	5alpha-pregnan-3(alpha or beta),20beta-diol disulfate	NA	5127902
CPD0179	5alpha-pregnan-3beta,20alpha-diol disulfate	NA	NA
CPD0180	5alpha-pregnan-3beta,20alpha-diol monosulfate (1)	NA	NA
CPD0181	5alpha-pregnan-3beta,20alpha-diol monosulfate (2)	NA	NA
CPD0182	5alpha-pregnan-3beta,20beta-diol monosulfate (1)	NA	NA
CPD0190	6-hydroxynicotinate	C01020	72924
CPD0191	6-oxolithocholate	NA	164960
CPD0192	6-oxopiperidine-2-carboxylate	NA	3014237
CPD0193	7,12-diketolithocholate	NA	3080560
CPD0194	7-ketodeoxycholate	NA	188292
CPD0195	7-ketolithocholate	NA	444262
CPD0196	7-methylguanine	C02242	11361
CPD0197	7-methylurate	NA	69160
CPD0198	8-hydroxyguanine	C20155	65154
CPD0199	8-hydroxyoctanoate	NA	69820
CPD0200	9,10-DiHOME	C14828	9966640
CPD0275	C-glycosyltryptophan	NA	10981970
CPD0324	D-urobilin	C05795	6276321
CPD0442	I-urobilinogen	C05790	26818
CPD0434	Isobar: fructose 1,6-diphosphate, glucose 1,6-diphosphate, myo-inositol 1,4 or 1,3-diphosphate	NA	NA
CPD0472	L-urobilin	C05793	5280818
CPD0449	LAHSA (18:2/OH-18:0)*	NA	NA
CPD0499	N(1)-acetylspermine	C02567	916
CPD0512	N-acetyl-1-methylhistidine*	NA	NA
CPD0513	N-acetyl-3-methylhistidine*	NA	193270
CPD0541	N-acetyl-S-allyl-L-cysteine	NA	152467
CPD0518	N-acetyl-aspartyl-glutamate (NAAG)	C12270	5255
CPD0519	N-acetyl-beta-alanine	C01073	76406
CPD0520	N-acetyl-beta-glucosaminylamine	C01239	439454
CPD0521	N-acetyl-cadaverine	NA	NA
CPD0514	N-acetylalanine	C02847	88064
CPD0515	N-acetylarginine	C02562	67427
CPD0516	N-acetylasparagine	NA	99715
CPD0517	N-acetylaspartate (NAA)	C01042	65065
CPD0522	N-acetylcarnosine	NA	9903482
CPD0523	N-acetylcitrulline	C15532	656979
CPD0524	N-acetylglucosamine/N-acetylgalactosamine	NA	NA
CPD0525	N-acetylglucosaminylasparagine	C04540	123826
CPD0526	N-acetylglutamate	C00624	70914
CPD0527	N-acetylglutamine	C02716	182230
CPD0528	N-acetylglycine	NA	10972
CPD0529	N-acetylhistamine	C05135	69602
CPD0530	N-acetylhistidine	C02997	75619
CPD0531	N-acetylisoleucine	NA	2802421
CPD0532	N-acetylleucine	C02710	70912
CPD0533	N-acetylmethionine	C02712	448580
CPD0534	N-acetylmethionine sulfoxide	NA	193368
CPD0535	N-acetylmuramate	C02713	5462244
CPD0536	N-acetylneuraminate	C00270	439197
CPD0537	N-acetylphenylalanine	C03519	74839
CPD0538	N-acetylproline	NA	322640
CPD0539	N-acetylputrescine	C02714	122356
CPD0540	N-acetylpyrraline	NA	NA
CPD0542	N-acetylserine	NA	65249
CPD0543	N-acetylserotonin	C00978	903
CPD0544	N-acetylsphingosine	C00195	5497136
CPD0545	N-acetyltaurine	NA	159864
CPD0546	N-acetylthreonine	NA	152204
CPD0547	N-acetyltryptophan	C03137	700653
CPD0548	N-acetyltyrosine	NA	68310
CPD0549	N-acetylvaline	NA	66789
CPD0550	N-alpha-acetylornithine	C00437	439232
CPD0551	N-behenoyl-sphingadienine (d18:2/22:0)*	NA	NA
CPD0552	N-butyroyl-sphingosine (d18:1/4:0)	NA	5702612
CPD0553	N-carbamoylalanine	NA	426409
CPD0554	N-carbamoylaspartate	C00438	93072
CPD0555	N-delta-acetylornithine	NA	9920500
CPD0556	N-formylanthranilic acid	C05653	101399
CPD0557	N-formylmethionine	C03145	439750
CPD0558	N-formylphenylalanine	NA	759256
CPD0559	N-glycolylneuraminate	C03410	123802
CPD0565	N-linoleoylglycine	NA	6433346
CPD0567	N-methyl-GABA	NA	1550042;70703
CPD0566	N-methylalanine	C02721	5288725;6971259
CPD0568	N-methylhydantoin	C02565	69217
CPD0569	N-methylphenylalanine	NA	4657542
CPD0570	N-methylpipecolate	NA	11862129;11286529
CPD0571	N-methylproline	NA	557
CPD0572	N-methyltaurine	NA	6994586;7882
CPD0573	N-oleoylglycine	NA	6436908
CPD0574	N-oleoyltaurine	NA	6437033
CPD0577	N-palmitoyl-sphingadienine (d18:2/16:0)*	NA	NA
CPD0578	N-palmitoyl-sphinganine (d18:0/16:0)	NA	5283572
CPD0579	N-palmitoyl-sphingosine (d18:1/16:0)	NA	5283564
CPD0576	N-palmitoylglycine	NA	151008
CPD0580	N-palmitoyltaurine	NA	NA
CPD0581	N-pentadecanoyl-sphingosine (d18:1/15:0)*	NA	NA
CPD0582	N-propionylalanine	NA	321155
CPD0583	N-propionylmethionine	NA	103692
CPD0584	N-stearoyl-sphingosine (d18:1/18:0)*	NA	5283565
CPD0585	N-stearoyltaurine	NA	168274
CPD0500	N1,N12-diacetylspermine	C03413	132680
CPD0501	N1-Methyl-2-pyridone-5-carboxamide	C05842	69698
CPD0502	N1-Methyl-4-pyridone-3-carboxamide	C05843	440810
CPD0503	N2,N5-diacetylornithine	NA	10398396
CPD0504	N2-acetyllysine	C12989	92907
CPD0505	N6,N6,N6-trimethyllysine	C03793	440120
CPD0506	N6-acetyllysine	C02727	92832
CPD0507	N6-carbamoylthreonyladenosine	NA	161466
CPD0508	N6-carboxyethyllysine	NA	NA
CPD0509	N6-carboxymethyllysine	NA	NA
CPD0510	N6-formyllysine	NA	70923
CPD0511	N6-methyladenosine	NA	102175
CPD0600	O-sulfo-L-tyrosine	NA	514186
CPD0586	OAHSA (18:1/OH-18:0)*	NA	NA
CPD0601	PAHSA (16:0/OH-18:0)	NA	NA
CPD0669	S-1-pyrroline-5-carboxylate	C04322	1196
CPD0674	S-carboxymethyl-L-cysteine	C03727	1080
CPD0684	S-methylcysteine	NA	24417
CPD0685	S-methylmethionine	C05319	458
CPD0201	acesulfame	NA	NA
CPD0202	acetylcarnitine (C2)	C02571	1
CPD0203	acisoga	NA	129397
CPD0204	aconitate [cis or trans]	C00417	NA
CPD0205	adenine	C00147	190
CPD0206	adenosine	C00212	60961
CPD0221	adenosine 5'-monophosphate (AMP)	C00020	6083
CPD0207	adipate	C06104	196
CPD0208	adrenate (22:4n6)	C16527	5497181
CPD0209	agmatine	C00179	199
CPD0210	alanine	C00041	5950
CPD0211	alanylleucine	NA	259583
CPD0212	allantoin	C02350	204
CPD0213	allo-threonine	C05519	99289
CPD0214	alpha-CEHC sulfate	NA	NA
CPD0215	alpha-hydroxyisocaproate	C03264	83697
CPD0216	alpha-hydroxyisovalerate	NA	99823
CPD0217	alpha-ketoglutarate	C00026	51
CPD0218	alpha-tocopherol	C02477	14985
CPD0219	alpha-tocopherol acetate	C13202	2117
CPD0220	alpha-tocotrienol	C14153	5282347
CPD0222	androstenediol (3alpha, 17alpha) monsulfate (2)	NA	NA
CPD0223	androstenediol (3beta,17beta) disulfate (1)	C04295	10634
CPD0224	androstenediol (3beta,17beta) disulfate (2)	C04295	10634
CPD0225	androstenediol (3beta,17beta) monosulfate (1)	NA	NA
CPD0226	androstenediol (3beta,17beta) monosulfate (2)	NA	NA
CPD0227	androsterone sulfate	NA	159663
CPD0228	anserine	C01262	112072
CPD0229	apigenin	C01477	5280443
CPD0230	arabinose	C00216	66308
CPD0231	arabitol/xylitol	NA	NA
CPD0232	arabonate/xylonate	NA	NA
CPD0233	arachidate (20:0)	C06425	10467
CPD0234	arachidonate (20:4n6)	C00219	444899
CPD0235	arachidoylcarnitine (C20)*	NA	NA
CPD0236	argininate*	NA	160437
CPD0237	arginine	C00062	232
CPD0238	asparagine	C00152	6267
CPD0239	aspartate	C00049	5960
CPD0240	azelate (nonanedioate)	C08261	2266
CPD0241	behenoyl ethanolamide (22:0)*	NA	3023585
CPD0242	behenoyl sphingomyelin (d18:1/22:0)*	NA	NA
CPD0243	behenoylcarnitine (C22)*	NA	NA
CPD0244	benzoate	C00180	243
CPD0245	beta-alanine	C00099	239
CPD0246	beta-guanidinopropanoate	C03065	67701
CPD0247	beta-hydroxyisovalerate	NA	69362
CPD0249	beta-sitosterol	C01753	222284
CPD0248	betaine	C00719	247
CPD0251	bilirubin (E,E)*	NA	5315454
CPD0252	bilirubin (E,Z or Z,E)*	NA	5799469
CPD0250	bilirubin (Z,Z)	C00486	5280352
CPD0253	biliverdin	C00500	5353439
CPD0254	biotin	C00120	171548
CPD0255	butyrylglycine	NA	88412
CPD0256	cadaverine	C01672	273
CPD0257	caffeate	C01197	689043
CPD0258	caffeic acid sulfate	NA	NA
CPD0259	caffeine	C07481	2519
CPD0260	campesterol	C01789	173183
CPD0261	caprate (10:0)	C01571	2969
CPD0262	caproate (6:0)	C01585	8892
CPD0263	caprylate (8:0)	C06423	379
CPD0264	carboxyethyl-GABA	NA	2572
CPD0265	carboxyibuprofen	NA	10444113
CPD0266	carnitine	C00318	10917
CPD0267	carnosine	C00386	439224
CPD0268	catechol sulfate	C00090	3083879
CPD0269	ceramide (d16:1/24:1, d18:1/22:1)*	NA	NA
CPD0270	ceramide (d18:1/14:0, d16:1/16:0)*	NA	NA
CPD0271	ceramide (d18:1/17:0, d17:1/18:0)*	NA	NA
CPD0272	ceramide (d18:1/20:0, d16:1/22:0, d20:1/18:0)*	NA	NA
CPD0273	ceramide (d18:2/24:1, d18:1/24:2)*	NA	NA
CPD0274	cerotoylcarnitine (C26)*	NA	NA
CPD0276	chenodeoxycholate	C02528	10133
CPD0277	chiro-inositol	C19891	NA
CPD0278	cholate	C00695	221493
CPD0279	cholate sulfate	NA	NA
CPD0280	cholesterol	C00187	11025495
CPD0281	choline	C00114	305
CPD0636	choline phosphate	C00588	1014
CPD0282	cinnamate	C00423	444539
CPD0283	citrate	C00158	311
CPD0284	citrulline	C00327	9750
CPD0285	coprostanol	NA	NA
CPD0286	cortolone	C05481	160499
CPD0287	creatine	C00300	586
CPD0288	creatinine	C00791	588
CPD0289	cryptochlorogenic acid	NA	5315599
CPD0290	cysteine	C00097	5862
CPD0291	cysteine s-sulfate	C05824	115015
CPD0292	cysteine sulfinic acid	C00606	109
CPD0293	cysteinylglycine	C01419	439498
CPD0294	cystine	C00491	67678
CPD0295	cytidine	C00475	6175
CPD0296	cytidine 2',3'-cyclic monophosphate	C02354	417654
CPD0297	cytosine	C00380	597
CPD0298	daidzein	C10208	5281708
CPD0299	dehydroisoandrosterone sulfate (DHEA-S)	C04555	12594
CPD0300	dehydrolithocholate	NA	159623
CPD0301	delta-tocopherol	C14151	92094
CPD0302	deoxycarnitine	C01181	134
CPD0303	deoxycholate	C04483	222528
CPD0304	deoxycholic acid sulfate	NA	NA
CPD0305	diacylglycerol (12:0/18:1, 14:0/16:1, 16:0/14:1) [2]*	NA	NA
CPD0306	diacylglycerol (14:0/18:1, 16:0/16:1) [1]*	NA	NA
CPD0307	diacylglycerol (16:1/18:2 [2], 16:0/18:3 [1])*	NA	NA
CPD0308	diaminopimelate	C00666	439283
CPD0309	digalacturonic acid	C02273	6857565
CPD0310	diglycerol	NA	42953
CPD0311	dihomo-linoleate (20:2n6)	C16525	6439848
CPD0312	dihomo-linolenate (20:3n3 or n6)	C03242	5280581
CPD0313	dihydrocaffeate	C10447	348154
CPD0314	dihydroferulic acid	NA	14340
CPD0315	dihydroorotate	C00337	648
CPD0316	dimethylarginine (SDMA + ADMA)	C03626	123831
CPD0317	dimethylglycine	C01026	673
CPD0318	dimethylmalonic acid	NA	11686
CPD0319	docosadienoate (22:2n6)	C16533	5282807
CPD0320	docosahexaenoate (DHA; 22:6n3)	C06429	445580
CPD0321	docosapentaenoate (n3 DPA; 22:5n3)	C16513	6441454
CPD0322	docosapentaenoate (n6 DPA; 22:5n6)	C16513	6441454
CPD0323	dodecanedioate	C02678	12736
CPD0325	ectoine	C06231	126041
CPD0326	eicosapentaenoate (EPA; 20:5n3)	C06428	446284
CPD0327	eicosenoate (20:1)	NA	5282768
CPD0328	eicosenoylcarnitine (C20:1)*	NA	NA
CPD0329	enterodiol	NA	123725
CPD0330	enterolactone	NA	10685477
CPD0331	epiandrosterone sulfate	C07635	NA
CPD0332	ergosterol	C01694	444679
CPD0333	erucate (22:1n9)	C08316	5281116
CPD0334	erythritol	C00503	222285
CPD0335	erythronate*	NA	2781043
CPD0336	erythrose	C01796	94176
CPD0337	ethylmalonate	NA	11756
CPD0338	ferulate	C01494	445858
CPD0339	flavin mononucleotide (FMN)	C00061	710
CPD0340	formiminoglutamate	C00439	439233
CPD0341	fructose	C00095	5984
CPD0342	fucitol	NA	3429
CPD0343	fucose	C01018	19466
CPD0344	fumarate	C00122	444972
CPD0345	gabapentin	D00332	3446;6919078
CPD0346	galactitol (dulcitol)	C01697	11850
CPD0347	galactonate	C00880	128869
CPD0348	galactosylglycerol*	NA	16048618
CPD0349	galacturonate	C08348	84740
CPD0351	gamma-CEHC	NA	133098
CPD0350	gamma-aminobutyrate (GABA)	C00334	119
CPD0353	gamma-glutamyl-alpha-lysine	NA	65254
CPD0354	gamma-glutamyl-epsilon-lysine	NA	7015684;7015685
CPD0352	gamma-glutamylalanine	NA	440103
CPD0355	gamma-glutamylglutamate	C05282	92865
CPD0356	gamma-glutamylglutamine	C05283	150914
CPD0357	gamma-glutamylglycine	NA	165527
CPD0358	gamma-glutamylhistidine	NA	7017195
CPD0359	gamma-glutamylisoleucine*	NA	14253342
CPD0360	gamma-glutamylleucine	NA	151023
CPD0361	gamma-glutamylmethionine	NA	7009567
CPD0362	gamma-glutamylphenylalanine	NA	111299
CPD0363	gamma-glutamylthreonine	NA	NA
CPD0364	gamma-glutamyltyrosine	NA	94340
CPD0365	gamma-tocopherol/beta-tocopherol	NA	NA
CPD0366	gamma-tocotrienol	C14155	5282349
CPD0367	genistein	C06563	5280961
CPD0368	gentisate	C00628	3469
CPD0369	gluconate	C00257	10690
CPD0370	glucose	C00031	79025
CPD0371	glucuronate	C00191	444791
CPD0372	glutamate	C00025	611
CPD0373	glutamate, gamma-methyl ester	NA	68662
CPD0374	glutamine	C00064	5961
CPD0375	glutaminylleucine	NA	NA
CPD0376	glutamyl-meso-diaminopimelate	NA	NA
CPD0377	glutarate (pentanedioate)	C00489	743
CPD0378	glycerate	C00258	752
CPD0379	glycerol	C00116	753
CPD0380	glycerol 3-phosphate	C00093	754
CPD0381	glycerophosphoethanolamine	C01233	123874
CPD0382	glycerophosphoglycerol	C03274	439964
CPD0383	glycerophosphoinositol*	NA	NA
CPD0384	glycerophosphorylcholine (GPC)	C00670	71920
CPD0385	glycerophosphoserine*	NA	3081457
CPD0386	glycine	C00037	750
CPD0387	glycochenodeoxycholate	C05466	12544
CPD0388	glycocholate	C01921	10140
CPD0389	glycocholenate sulfate*	NA	NA
CPD0390	glycodeoxycholate	C05464	3035026
CPD0391	glycolithocholate sulfate*	C11301	72222
CPD0392	glycosyl-N-nervonoyl-sphingosine (d18:1/24:1)*	NA	NA
CPD0393	glycosyl-N-palmitoyl-sphingosine (d18:1/16:0)	NA	NA
CPD0394	glycosyl-N-stearoyl-sphingosine (d18:1/18:0)	NA	NA
CPD0395	glycoursodeoxycholate	NA	12310288
CPD0396	glycylisoleucine	NA	88079
CPD0397	glycylleucine	C02155	92843
CPD0398	glycylvaline	NA	97417
CPD0399	guanidinoacetate	C00581	763
CPD0400	guanidinosuccinate	C03139	97856
CPD0401	guanine	C00242	764
CPD0402	guanosine	C00387	6802
CPD0403	gulonate*	NA	9794176
CPD0404	harmane	C09209	5281404
CPD0405	heptanoate (7:0)	C17714	8094
CPD0406	hesperetin	C01709	72281
CPD0407	hesperidin	C09755	10621
CPD0408	hexadecanedioate	C19615	10459
CPD0409	hexadecasphinganine (d16:0)*	C13915	656816
CPD0410	hexadecasphingosine (d16:1)*	NA	NA
CPD0411	hexanoylglycine	NA	99463
CPD0412	hippurate	C01586	464
CPD0413	histamine	C00388	774
CPD0414	histidine	C00135	6274
CPD0415	homoarginine	C01924	9085
CPD0416	homocitrulline	C02427	65072
CPD0417	homoserine	C00263	12647
CPD0418	homovanillate sulfate	NA	29981063
CPD0419	hydantoin-5-propionic acid	C05565	782
CPD0421	hyocholate	C17649	92805
CPD0422	hypoxanthine	C00262	790
CPD0423	imidazole lactate	C05568	440129
CPD0424	imidazole propionate	NA	70630
CPD0425	indole	C00463	798
CPD0426	indole-3-carboxylic acid	C19837	69867
CPD0427	indoleacetate	C00954	802
CPD0428	indoleacrylate	NA	15030923
CPD0429	indolelactate	C02043	92904
CPD0430	indolepropionate	NA	3744
CPD0431	indolin-2-one	C12312	321710
CPD0432	inosine	C00294	6021
CPD0433	inositol triphosphate	C01243	439455
CPD0435	isobutyrylglycine	NA	10855600
CPD0436	isocaproate	NA	12587
CPD0437	isoleucine	C00407	6306
CPD0438	isoleucylglycine	NA	342532
CPD0439	isoursodeoxycholate	C17662	127601
CPD0440	isovalerate	C08262	10430
CPD0441	isovalerylglycine	NA	546304
CPD0443	kynurenate	C01717	3845
CPD0444	kynurenine	C00328	161166
CPD0445	lactate	C00186	612
